% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[3.0334 - 5.3000],Ses05M_impro02_F000,xxx,"[2.3333, 1.6667, 1.6667]","['What', 'is', 'it']"
[16.3100 - 18.1100],Ses05M_impro02_F001,sur,"[2.0000, 2.6667, 2.0000]",['What']
[22.2500 - 24.1900],Ses05M_impro02_F002,fea,"[2.0000, 3.3333, 3.0000]","['What', 'No', 'you', 'can', 'not']"
[24.9600 - 28.9100],Ses05M_impro02_F003,fea,"[1.6667, 3.0000, 3.0000]","['You', 'did', 'not-', 'Did', 'you', 'tell', 'them', 'you', 'have', 'two', 'young', 'children', 'at', 'home']"
[33.1700 - 35.7900],Ses05M_impro02_F004,xxx,"[2.0000, 3.3333, 3.0000]","['And', 'they', 'did', 'not', 'care']"
[40.0700 - 42.4000],Ses05M_impro02_F005,xxx,"[2.0000, 3.3333, 2.6667]","['They', 'can', 'not', 'do', 'that', 'to', 'you']"
[45.3500 - 49.5100],Ses05M_impro02_F006,fru,"[2.0000, 3.6667, 3.6667]","['No', 'we', 'have-', 'There', ""'s"", 'got', 'to', 'be', 'something', 'you', 'can', 'do', 'You', 'can', 'not', 'go']"
[55.5700 - 58.1400],Ses05M_impro02_F007,xxx,"[2.0000, 2.6667, 2.0000]","['How', 'long', 'do', 'you', 'have', 'to', 'go', 'for']"
[59.8200 - 60.8100],Ses05M_impro02_F008,sur,"[1.3333, 3.3333, 1.6667]",['What']
[79.2800 - 83.5900],Ses05M_impro02_F009,fru,"[1.6667, 3.6667, 3.3333]","['There', ""'s"", 'got', 'to', 'be', 'something', 'we', 'can', 'do', 'You', 'can', 'not', 'just', 'go']"
[90.6700 - 94.5100],Ses05M_impro02_F010,fru,"[2.0000, 3.0000, 2.6667]","['Why', 'do', 'not', 'we', 'do', 'that-', 'Can', 'we-', 'Can', 'we', 'just', 'leave', 'the', 'country']"
[94.7500 - 96.1700],Ses05M_impro02_F011,xxx,"[2.0000, 3.3333, 2.3333]","['I', 'do', 'not', 'know']"
[99.9200 - 103.1800],Ses05M_impro02_F012,neu,"[2.6667, 2.6667, 2.0000]","['What', 'would', 'be', 'the', 'worst', 'that', 'would', 'happen', 'if', 'they', 'found', 'you', 'somewhere', 'else']"
[109.7200 - 112.0200],Ses05M_impro02_F013,sad,"[1.6667, 3.0000, 2.6667]","['Well', 'they', 'are', 'so', 'young']"
[118.5000 - 122.8900],Ses05M_impro02_F014,xxx,"[2.0000, 3.3333, 2.3333]","['Where', 'are', 'you', 'gon', 'na', 'be', 'stationed', 'What', 'are', 'you', 'gon', 'na', 'be', 'doing']"
[127.2400 - 132.2700],Ses05M_impro02_F015,fea,"[2.3333, 3.0000, 2.6667]","['Are', 'you', 'gon', 'na', 'be', 'like', 'in', 'tanks', 'running', 'around', 'What-', 'I', 'mean', 'what', 'does', 'that', 'mean']"
[138.5900 - 140.6700],Ses05M_impro02_F016,fea,"[1.3333, 2.6667, 1.6667]","['Oh', 'my', 'God']"
[152.3900 - 154.9900],Ses05M_impro02_F017,fea,"[1.0000, 3.3333, 2.3333]","['But', 'so', 'many', 'people', 'have', 'died']"
[158.9700 - 165.4400],Ses05M_impro02_F018,xxx,"[1.0000, 3.6667, 2.0000]","['I', 'know', 'I', 'know', 'I', 'know', 'I', 'know', 'You', ""'re"", 'good', 'You', ""'re"", 'good', 'at', 'what', 'you', 'do', 'but', 'there', ""'s"", 'just', 'so', 'much', 'chance', 'involved']"
[165.4700 - 170.6700],Ses05M_impro02_F019,fea,"[1.3333, 3.0000, 2.6667]","['I', 'mean', 'I-I', 'know', 'that', 'you', ""'re"", 'a', 'good', 'soldier', 'but', 'not', 'everybody', 'else', 'is', 'and', 'what', 'if']"
[182.4800 - 185.3400],Ses05M_impro02_F020,sad,"[1.0000, 3.6667, 2.0000]","['It', 'is', 'just', 'so', 'much']"
[185.5400 - 189.8500],Ses05M_impro02_F021,sad,"[2.0000, 3.0000, 3.0000]","['GARBAGE', 'You', 'have', 'to', 'write', 'me', 'everyday']"
[198.8500 - 203.1300],Ses05M_impro02_F022,xxx,"[2.6667, 2.6667, 2.0000]","['Can', 'I', 'send', 'you', 'like', 'videos', 'and', 'stuff', 'What', 'about', 'when', 'they', 'start', 'walking']"
[211.6200 - 212.8800],Ses05M_impro02_F023,sad,"[1.6667, 3.3333, 1.3333]",['okay']
[214.7700 - 216.1900],Ses05M_impro02_F024,sad,"[1.3333, 3.0000, 1.3333]",['GARBAGE']
[6.9200 - 16.3900],Ses05M_impro02_M000,sad,"[2.0000, 2.0000, 2.6667]","['Sweetheart', 'I', ""'ve"", 'got', 'to', 'tell', 'you', 'something', 'I', 'just', 'got', 'a', 'call', 'I', ""'m"", 'going', 'to', 'Iraq']"
[17.8700 - 23.5700],Ses05M_impro02_M001,sad,"[2.3333, 3.0000, 2.3333]","['I', 'know', 'it', 'is', 'really', 'crappy', 'timing', 'but', 'I', 'do', 'not', 'have', 'a', 'choice']"
[23.8500 - 26.6800],Ses05M_impro02_M002,xxx,"[2.0000, 2.3333, 2.0000]","['I', 'know', 'I', 'have', 'to', 'go-']"
