% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[9.5800 - 11.9629],Ses05F_script02_2_F000,xxx,"[3.0000, 2.0000, 2.5000]","['About', 'what']"
[13.4666 - 15.6200],Ses05F_script02_2_F001,xxx,"[2.5000, 3.5000, 3.5000]","['It', 'is', 'ridiculous']"
[19.8700 - 25.7100],Ses05F_script02_2_F002,xxx,"[3.0000, 3.5000, 3.5000]","['It', 'is', 'PR', 'somebody', 'sold', 'you', 'a', 'bill', 'of', 'goods', 'that', 'this', 'wonderful', 'event', 'is', 'going', 'to', 'occur', 'on', 'the', 'beach']"
[26.9700 - 38.3700],Ses05F_script02_2_F003,xxx,"[2.5000, 3.5000, 4.0000]","['Yeah', 'they', 'are', 'all', 'told', 'the', 'same', 'thing', 'They', 'are', 'all', 'told', 'that', 'you', 'know', 'Gets', 'them', 'excited', 'and', 'they', 'can', 'not', 'wait', 'and', 'that', 'if', 'they', 'just', 'get', 'in', 'on', 'the', 'right', 'spot', 'than', 'you', 'than', 'maybe', 'life', 'will', 'start']"
[40.3329 - 43.8750],Ses05F_script02_2_F004,fru,"[2.0000, 3.5000, 3.5000]","['I', 'am', 'sorry', 'It', 'is', 'just', 'fish', 'to', 'me']"
[48.5866 - 54.2339],Ses05F_script02_2_F005,ang,"[1.5000, 4.5000, 3.5000]","['God', 'damn', 'it', 'Augie', 'Why', 'do', 'you', 'always', 'ask', 'things', 'like', 'that', 'It', 'is', 'so', 'insulting']"
[56.4727 - 60.4492],Ses05F_script02_2_F006,fru,"[2.5000, 3.5000, 3.0000]","['I', 'just', 'had', 'a', 'different', 'idea', 'of', 'what', 'this', 'evening', 'is', 'going', 'to', 'look', 'like']"
[75.3192 - 79.2200],Ses05F_script02_2_F007,fru,"[2.5000, 3.5000, 3.0000]","['For', 'heaven', ""'s"", 'sake', 'Augie', 'grow', 'up', 'we', 'are', 'not', 'going', 'to', 'see', 'the', 'grunions']"
[80.2800 - 83.9000],Ses05F_script02_2_F008,fru,"[2.5000, 3.0000, 3.0000]","['We', 'never', 'do', 'Have', 'we', 'ever', 'We', 'never', 'have']"
[85.1800 - 88.2900],Ses05F_script02_2_F009,fru,"[2.5000, 3.0000, 3.5000]","['Twice', 'is', 'every', 'time', 'we', 'tried', 'that', 'is', 'ever']"
