% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[8.0341 - 13.5000],Ses05F_script01_1_F000,sad,"[2.5000, 2.5000, 2.5000]","['What', 'is', 'he', 'going', 'to', 'say', 'Maybe', 'we', 'should', 'tell', 'him', 'before', 'he', 'sees', 'it']"
[15.2259 - 19.1000],Ses05F_script01_1_F001,xxx,"[2.0000, 3.0000, 3.0000]","['How', 'could', 'he', 'see', 'it', 'I', 'was', 'the', 'first', 'one', 'up', 'He', 'was', 'still', 'in', 'bed']"
[20.5700 - 22.1000],Ses05F_script01_1_F002,xxx,"[2.5000, 2.0000, 2.5000]",['When']
[28.9800 - 32.1300],Ses05F_script01_1_F003,xxx,"[2.5000, 3.0000, 2.5000]","['What', 'was', 'he', 'doing', 'out', 'here', 'at', 'four', 'in', 'the', 'morning']"
[38.1100 - 39.8800],Ses05F_script01_1_F004,sad,"[2.5000, 2.5000, 3.0000]","['Did', 'you', 'talk', 'to', 'him']"
[44.6200 - 46.4500],Ses05F_script01_1_F005,sad,"[3.0000, 2.5000, 2.5000]","['He', 'cried', 'hard']"
[50.9500 - 53.3100],Ses05F_script01_1_F006,sad,"[2.5000, 2.0000, 2.5000]","['He', 'is', 'thinking', 'about', 'him', 'again']"
[53.6400 - 58.7700],Ses05F_script01_1_F007,sad,"[2.5000, 2.5000, 3.0000]","['It', 'is', 'getting', 'just', 'like', 'after', 'Larry', 'died', 'he', 'is', 'having', 'dreams', 'he', 'is', 'walking', 'around', 'at', 'night']"
[61.9800 - 64.2300],Ses05F_script01_1_F008,sad,"[2.5000, 2.0000, 2.5000]","['What', 'is', 'the', 'meaning', 'of', 'that']"
[69.6000 - 71.3200],Ses05F_script01_1_F009,xxx,"[2.0000, 2.5000, 2.5000]",['What']
[75.4300 - 77.8500],Ses05F_script01_1_F010,xxx,"[2.5000, 2.5000, 2.5000]","['What', 'do', 'you', 'mean', 'dishonest']"
[85.0200 - 87.5900],Ses05F_script01_1_F011,xxx,"[2.5000, 3.5000, 3.5000]","['What', 'are', 'you', 'going', 'to', 'do', 'argue', 'with', 'him']"
[105.0300 - 106.9000],Ses05F_script01_1_F012,xxx,"[2.0000, 3.0000, 3.5000]","['You', 'can', 'not', 'just', 'say', 'that', 'to', 'him']"
[118.0100 - 125.0000],Ses05F_script01_1_F013,xxx,"[2.0000, 3.5000, 4.0000]","['How', 'are', 'you', 'going', 'to', 'prove', 'it', 'I', 'mean', 'there', ""'s"", 'no', 'body', 'and', 'there', ""'s"", 'no', 'grave', 'So', 'what', 'are', 'you', 'going', 'to', 'do', 'Do', 'you', 'have', 'proof']"
[128.5500 - 138.3700],Ses05F_script01_1_F014,fru,"[2.0000, 4.0000, 4.0000]","['To', 'you', 'it', 'is', 'and', 'to', 'me', 'but', 'not', 'to', 'your', 'father', 'Now', 'look', 'you', 'can', 'talk', 'yourself', 'blue', 'in', 'the', 'face', 'but', 'there', ""'s"", 'no', 'body', 'and', 'there', ""'s"", 'no', 'grave', 'so', 'where', 'are', 'you']"
[141.5300 - 150.1700],Ses05F_script01_1_F015,xxx,"[1.5000, 4.0000, 4.0000]","['The', 'trouble', 'with', 'the', 'god', 'damned', 'newspapers', 'I', 'mean', 'every', 'week', 'they', 'do', 'a', 'story', 'about', 'some', 'boy', ""'s"", 'been', 'gone', 'longer', 'than', 'Larry', 'and', 'he', 'comes', 'back', 'so', 'the', 'next', 'one', 'is', 'gon', 'na', '--']"
[156.1600 - 157.9000],Ses05F_script01_1_F016,xxx,"[3.0000, 2.0000, 2.5000]",['why']
[159.1900 - 162.2800],Ses05F_script01_1_F017,neu,"[3.0000, 2.5000, 3.0000]","['Well', 'I', 'got', 'an', 'idea', 'But', 'what', 'is', 'the', 'story']"
[165.7700 - 169.1800],Ses05F_script01_1_F018,xxx,"[2.5000, 2.5000, 2.5000]","['Well', 'that', 'is', 'nobody', ""'s"", 'business', 'but', 'yours', 'Chris']"
