% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.4211 - 8.7432],Ses05F_script01_3_F000,hap,"[3.5000, 2.0000, 2.5000]","['one', 'know', 'loves', 'parents']"
[11.8580 - 13.6306],Ses05F_script01_3_F001,hap,"[4.0000, 2.5000, 2.5000]",['good']
[15.3432 - 20.1605],Ses05F_script01_3_F002,hap,"[3.5000, 2.5000, 2.5000]","['lovely', 'air', 'sweet']"
[21.9032 - 26.8707],Ses05F_script01_3_F003,hap,"[4.0000, 2.0000, 3.0000]","['going', 'stay']"
[28.6434 - 31.5600],Ses05F_script01_3_F004,xxx,"[2.5000, 2.0000, 3.0000]","['well', 'mother', 'much', 'told', 'leave']"
[31.8182 - 39.2895],Ses05F_script01_3_F005,xxx,"[3.0000, 3.0000, 2.5000]","['well', 'saw']"
[41.1223 - 44.5000],Ses05F_script01_3_F006,sad,"[3.0000, 2.0000, 2.5000]","['well', 'sort', 'embarrassed', 'soon', 'came']"
[55.0634 - 59.4100],Ses05F_script01_3_F007,xxx,"[3.5000, 2.0000, 3.0000]","['figured', 'would', 'mother', 'least']"
[62.5848 - 66.9114],Ses05F_script01_3_F008,neu,"[3.5000, 2.5000, 3.0000]","['well', 'point', 'view', 'else', 'would', 'come']"
[80.2716 - 84.1875],Ses05F_script01_3_F009,hap,"[4.5000, 3.5000, 3.5000]","['guess', 'came']"
[121.9347 - 125.1796],Ses05F_script01_3_F010,xxx,"[3.0000, 2.5000, 3.5000]","['chris', 'ready', 'long', 'time']"
[128.9754 - 132.4406],Ses05F_script01_3_F011,xxx,"[3.0000, 2.0000, 2.5000]","['almost', 'got', 'married', 'two', 'years', 'ago']"
[135.0145 - 137.1700],Ses05F_script01_3_F012,xxx,"[3.5000, 2.0000, 3.0000]","['started', 'write']"
[139.9420 - 141.4700],Ses05F_script01_3_F013,xxx,"[4.0000, 2.0000, 2.5000]","['every', 'day', 'since']"
[143.3972 - 153.5827],Ses05F_script01_3_F014,xxx,"[5.0000, 3.5000, 3.0000]","['well', 'waiting', 'mean', 'not-until', 'written', 'write', 'wrote', 'say', 'mean', 'sure', 'ambiguous', 'chris']"
[174.8649 - 182.3262],Ses05F_script01_3_F015,hap,"[4.0000, 4.0000, 3.5000]","['never', 'forgive', 'wait', 'long', 'time', 'wondering', 'fool', 'thinking']"
[187.2937 - 189.6000],Ses05F_script01_3_F016,hap,"[3.5000, 2.0000, 3.0000]",['like']
[191.1696 - 199.0315],Ses05F_script01_3_F017,hap,"[2.5000, 3.0000, 3.0000]","['like', 'larry', 'brother', 'like', 'chris', 'chris', 'matter']"
[202.5468 - 204.5999],Ses05F_script01_3_F018,xxx,"[2.5000, 3.0000, 3.0000]",['mother']
[208.8263 - 215.3462],Ses05F_script01_3_F019,xxx,"[2.5000, 2.0000, 3.0000]","['even', 'letters', 'something', 'ashamed']"
[228.5963 - 231.1802],Ses05F_script01_3_F020,sad,"[2.5000, 2.0000, 3.0000]","['would', 'work', 'like']"
[241.5760 - 243.2685],Ses05F_script01_3_F021,neu,"[3.0000, 2.5000, 3.0000]","['yeah', 'sure']"
[247.4448 - 249.2376],Ses05F_script01_3_F022,sad,"[2.5000, 2.5000, 2.5000]",['many']
[251.9617 - 253.9647],Ses05F_script01_3_F023,sad,"[2.0000, 2.0000, 2.5000]","['oh', 'gee']"
