% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.1500 - 6.5000],Ses05M_script03_1_F000,fea,"[3.5000, 3.0000, 3.0000]",['think']
[7.7000 - 11.1200],Ses05M_script03_1_F001,exc,"[2.5000, 4.0000, 3.0000]","['nobody', 'knows', 'except', 'freda', 'would', 'ring']"
[12.3000 - 14.6700],Ses05M_script03_1_F002,exc,"[2.5000, 3.0000, 2.5000]",[]
[16.6700 - 18.9500],Ses05M_script03_1_F003,exc,"[4.0000, 3.0000, 3.5000]","['always', 'sweet']"
[20.1800 - 22.9600],Ses05M_script03_1_F004,exc,"[4.0000, 3.0000, 3.0000]","['bound', 'happen', 'sooner', 'later']"
[30.4200 - 33.0800],Ses05M_script03_1_F005,exc,"[4.0000, 4.5000, 3.5000]","['oh', 'sent', 'shivers', 'spine']"
[34.4000 - 36.3400],Ses05M_script03_1_F006,xxx,"[4.0000, 3.0000, 3.0000]","['behave', 'exquisitely']"
[37.5500 - 40.3200],Ses05M_script03_1_F007,xxx,"[4.0000, 3.0000, 3.0000]","['shall', 'probably', 'court', 'curtsey']"
[50.8400 - 53.4900],Ses05M_script03_1_F008,xxx,"[2.5000, 3.0000, 3.5000]","['horrible', 'one', 'stay', 'happy']"
[54.6500 - 58.2700],Ses05M_script03_1_F009,xxx,"[2.5000, 3.5000, 3.0000]","['well', 'true', 'whole', 'business', 'poor', 'joke']"
[60.6600 - 62.3500],Ses05M_script03_1_F010,xxx,"[3.5000, 3.0000, 3.0000]",['meaning']
[71.0600 - 74.0200],Ses05M_script03_1_F011,neu,"[3.0000, 2.0000, 3.5000]","['laugh', 'serious']"
[77.2400 - 79.1900],Ses05M_script03_1_F012,neu,"[3.5000, 3.0000, 3.0000]",[]
[96.8500 - 99.8200],Ses05M_script03_1_F013,neu,"[3.5000, 3.0000, 3.0000]","['laugh', 'everything', 'must', 'laugh', 'us']"
[102.4900 - 107.4800],Ses05M_script03_1_F014,xxx,"[3.5000, 3.5000, 4.0000]","['oh', 'long', 'last', 'ludicrous', 'overbearing', 'love']"
[109.2600 - 112.9600],Ses05M_script03_1_F015,neu,"[3.0000, 2.5000, 2.5000]","['well', 'always', 'bicker', 'fight']"
[115.4600 - 118.1900],Ses05M_script03_1_F016,xxx,"[2.0000, 3.0000, 3.0000]","['oh', 'dear', 'shall', 'like']"
[120.3800 - 124.4200],Ses05M_script03_1_F017,neu,"[3.5000, 3.5000, 3.0000]","['one', 'us', 'dies', 'one', 'laugh']"
[126.3900 - 128.8200],Ses05M_script03_1_F018,xxx,"[2.5000, 2.0000, 2.5000]","['rather', 'serious']"
[134.0900 - 137.1300],Ses05M_script03_1_F019,xxx,"[4.0000, 3.0000, 3.5000]","['darling', 'believe', 'talking', 'nonsense']"
[159.9200 - 162.7600],Ses05M_script03_1_F020,neu,"[4.0000, 2.5000, 2.5000]","['elliott', 'worms', 'pop']"
[174.6500 - 181.0200],Ses05M_script03_1_F021,xxx,"[4.0000, 3.5000, 4.5000]","['uhh', 'thank', 'darling', 'goes', 'except', 'ever', 'see', 'much', 'look', 'another', 'woman', 'kill']"
[185.8500 - 187.9700],Ses05M_script03_1_F022,xxx,"[4.0000, 2.5000, 3.0000]","['particular', 'one']"
[191.1700 - 196.9600],Ses05M_script03_1_F023,xxx,"[4.5000, 3.5000, 4.0000]","['awe', 'charles', 'name', 'wriggle', 'beautifully']"
[197.5500 - 203.6500],Ses05M_script03_1_F024,exc,"[4.0000, 3.5000, 4.0000]","['know', 'threw', 'window', 'canal', 'think', 'ever', 'forgive']"
[205.1900 - 207.9700],Ses05M_script03_1_F025,xxx,"[4.0000, 3.0000, 3.0000]","['went', 'intermittently', 'days']"
[211.2000 - 216.1300],Ses05M_script03_1_F026,exc,"[2.5000, 3.5000, 3.5000]","['oh', 'burnt', 'comb', 'towels', 'bathroom']"
[219.8600 - 221.8100],Ses05M_script03_1_F027,xxx,"[3.0000, 2.5000, 2.5000]","['first', 'time', 'hit']"
[223.8700 - 230.5500],Ses05M_script03_1_F028,xxx,"[4.5000, 4.5000, 4.0000]","['manager', 'came', 'saw', 'us', 'rolling', 'floor', 'biting', 'scratching', 'one', 'another', 'laughter']"
[231.6400 - 234.9700],Ses05M_script03_1_F029,xxx,"[4.5000, 3.5000, 3.5000]","['ridiculous', 'utterly', 'ridiculous']"
[235.9100 - 237.9000],Ses05M_script03_1_F030,xxx,"[4.0000, 3.5000, 3.0000]","['much', 'sillier']"
[245.0600 - 247.0439],Ses05M_script03_1_F031,neu,"[3.0000, 2.5000, 2.5000]","['knew', 'nothing']"
[3.1147 - 5.5100],Ses05M_script03_1_M000,xxx,"[3.5000, 3.5000, 3.5000]","['oh', 'good', 'god']"
[6.0800 - 7.8745],Ses05M_script03_1_M001,exc,"[3.0000, 3.0000, 3.5000]",['wonder']
[10.6800 - 12.8100],Ses05M_script03_1_M002,fea,"[3.0000, 3.5000, 3.5000]",['must']
[14.0600 - 17.1100],Ses05M_script03_1_M003,neu,"[3.5000, 3.5000, 3.5000]","['right', 'darling', 'whatever', 'happens']"
[18.4300 - 20.5800],Ses05M_script03_1_M004,exc,"[4.0000, 4.0000, 3.5000]",['care']
[22.3800 - 31.0100],Ses05M_script03_1_M005,xxx,"[4.0000, 4.5000, 4.0000]","['hello', 'hello', 'wrong', 'number']"
[32.3100 - 35.2500],Ses05M_script03_1_M006,exc,"[3.5000, 4.0000, 4.0000]","['oh', 'shall', 'suddenly', 'walk', 'us']"
[35.5600 - 38.0200],Ses05M_script03_1_M007,exc,"[4.0000, 3.5000, 3.0000]","['worst', 'perfect', 'poise']"
[39.4700 - 44.0700],Ses05M_script03_1_M008,exc,"[3.5000, 3.0000, 3.0000]","['uhh', 'amazing', 'feel']"
