% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.1500 - 6.5000],Ses05M_script03_1_F000,fea,"[3.5000, 3.0000, 3.0000]","['do', 'you', 'think', 'it', 'is', 'them']"
[7.7000 - 11.1200],Ses05M_script03_1_F001,exc,"[2.5000, 4.0000, 3.0000]","['what', 'nobody', 'knows', 'we', 'are', 'here', 'except', 'freda', 'and', 'she', 'would', 'not', 'ring', 'up']"
[12.3000 - 14.6700],Ses05M_script03_1_F002,exc,"[2.5000, 3.0000, 2.5000]","['what', 'do', 'we', 'do']"
[16.6700 - 18.9500],Ses05M_script03_1_F003,exc,"[4.0000, 3.0000, 3.5000]","['now', 'and', 'always', 'my', 'sweet']"
[20.1800 - 22.9600],Ses05M_script03_1_F004,exc,"[4.0000, 3.0000, 3.0000]","['it', 'was', 'bound', 'to', 'happen', 'sooner', 'or', 'later']"
[30.4200 - 33.0800],Ses05M_script03_1_F005,exc,"[4.0000, 4.5000, 3.5000]","['oh', 'it', 'sent', 'shivers', 'up', 'my', 'spine']"
[34.4000 - 36.3400],Ses05M_script03_1_F006,xxx,"[4.0000, 3.0000, 3.0000]","['behave', 'exquisitely']"
[37.5500 - 40.3200],Ses05M_script03_1_F007,xxx,"[4.0000, 3.0000, 3.0000]","['i', 'shall', 'probably', 'do', 'a', 'court', 'curtsey']"
[50.8400 - 53.4900],Ses05M_script03_1_F008,xxx,"[2.5000, 3.0000, 3.5000]","['what', 'is', 'so', 'horrible', 'is', 'that', 'one', 'can', 'not', 'stay', 'happy']"
[54.6500 - 58.2700],Ses05M_script03_1_F009,xxx,"[2.5000, 3.5000, 3.0000]","['well', 'it', 'is', 'true', 'the', 'whole', 'business', 'is', 'a', 'very', 'poor', 'joke']"
[60.6600 - 62.3500],Ses05M_script03_1_F010,xxx,"[3.5000, 3.0000, 3.0000]","['meaning', 'just', 'that']"
[71.0600 - 74.0200],Ses05M_script03_1_F011,neu,"[3.0000, 2.0000, 3.5000]","['do', 'not', 'laugh', 'at', 'me', 'i', 'serious']"
[77.2400 - 79.1900],Ses05M_script03_1_F012,neu,"[3.5000, 3.0000, 3.0000]","['who', 'is', 'they']"
[96.8500 - 99.8200],Ses05M_script03_1_F013,neu,"[3.5000, 3.0000, 3.0000]","['if', 'i', 'laugh', 'at', 'everything', 'then', 'i', 'must', 'laugh', 'at', 'us', 'too']"
[102.4900 - 107.4800],Ses05M_script03_1_F014,xxx,"[3.5000, 3.5000, 4.0000]","['oh', 'how', 'long', 'will', 'it', 'last', 'this', 'ludicrous', 'overbearing', 'love', 'of', 'ours']"
[109.2600 - 112.9600],Ses05M_script03_1_F015,neu,"[3.0000, 2.5000, 2.5000]","['well', 'will', 'we', 'always', 'bicker', 'and', 'fight']"
[115.4600 - 118.1900],Ses05M_script03_1_F016,xxx,"[2.0000, 3.0000, 3.0000]","['oh', 'dear', 'shall', 'we', 'like', 'that']"
[120.3800 - 124.4200],Ses05M_script03_1_F017,neu,"[3.5000, 3.5000, 3.0000]","['what', 'if', 'one', 'of', 'us', 'dies', 'does', 'the', 'other', 'one', 'laugh', 'then']"
[126.3900 - 128.8200],Ses05M_script03_1_F018,xxx,"[2.5000, 2.0000, 2.5000]","['that', 'is', 'rather', 'serious', 'is', 'not', 'it']"
[134.0900 - 137.1300],Ses05M_script03_1_F019,xxx,"[4.0000, 3.0000, 3.5000]","['darling', 'i', 'do', 'believe', 'you', 'talking', 'nonsense']"
[159.9200 - 162.7600],Ses05M_script03_1_F020,neu,"[4.0000, 2.5000, 2.5000]","['elliott', 'worms', 'do', 'not', 'pop']"
[174.6500 - 181.0200],Ses05M_script03_1_F021,xxx,"[4.0000, 3.5000, 4.5000]","['uhh', 'thank', 'you', 'darling', 'and', 'the', 'same', 'goes', 'for', 'you', 'except', 'that', 'if', 'i', 'ever', 'see', 'you', 'so', 'much', 'as', 'look', 'at', 'another', 'woman', 'i', 'kill', 'you']"
[185.8500 - 187.9700],Ses05M_script03_1_F022,xxx,"[4.0000, 2.5000, 3.0000]","['which', 'particular', 'one']"
[191.1700 - 196.9600],Ses05M_script03_1_F023,xxx,"[4.5000, 3.5000, 4.0000]","['awe', 'charles', 'that', 'was', 'his', 'name', 'he', 'did', 'wriggle', 'so', 'beautifully']"
