% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[8.0341 - 13.5000],Ses05F_script01_1_F000,sad,"[2.5000, 2.5000, 2.5000]","['what', 'is', 'he', 'going', 'to', 'say', 'maybe', 'we', 'should', 'tell', 'him', 'before', 'he', 'sees', 'it']"
[15.2259 - 19.1000],Ses05F_script01_1_F001,xxx,"[2.0000, 3.0000, 3.0000]","['how', 'could', 'he', 'see', 'it', 'i', 'was', 'the', 'first', 'one', 'up', 'he', 'was', 'still', 'in', 'bed']"
[20.5700 - 22.1000],Ses05F_script01_1_F002,xxx,"[2.5000, 2.0000, 2.5000]",['when']
[28.9800 - 32.1300],Ses05F_script01_1_F003,xxx,"[2.5000, 3.0000, 2.5000]","['what', 'was', 'he', 'doing', 'out', 'here', 'at', 'four', 'in', 'the', 'morning']"
[38.1100 - 39.8800],Ses05F_script01_1_F004,sad,"[2.5000, 2.5000, 3.0000]","['did', 'you', 'talk', 'to', 'him']"
[44.6200 - 46.4500],Ses05F_script01_1_F005,sad,"[3.0000, 2.5000, 2.5000]","['he', 'cried', 'hard']"
[50.9500 - 53.3100],Ses05F_script01_1_F006,sad,"[2.5000, 2.0000, 2.5000]","['he', 'is', 'thinking', 'about', 'him', 'again']"
[53.6400 - 58.7700],Ses05F_script01_1_F007,sad,"[2.5000, 2.5000, 3.0000]","['it', 'is', 'getting', 'just', 'like', 'after', 'larry', 'died', 'he', 'is', 'having', 'dreams', 'he', 'is', 'walking', 'around', 'at', 'night']"
[61.9800 - 64.2300],Ses05F_script01_1_F008,sad,"[2.5000, 2.0000, 2.5000]","['what', 'is', 'the', 'meaning', 'of', 'that']"
[69.6000 - 71.3200],Ses05F_script01_1_F009,xxx,"[2.0000, 2.5000, 2.5000]",['what']
[75.4300 - 77.8500],Ses05F_script01_1_F010,xxx,"[2.5000, 2.5000, 2.5000]","['what', 'do', 'you', 'mean', 'dishonest']"
[85.0200 - 87.5900],Ses05F_script01_1_F011,xxx,"[2.5000, 3.5000, 3.5000]","['what', 'are', 'you', 'going', 'to', 'do', 'argue', 'with', 'him']"
[105.0300 - 106.9000],Ses05F_script01_1_F012,xxx,"[2.0000, 3.0000, 3.5000]","['you', 'can', 'not', 'just', 'say', 'that', 'to', 'him']"
[118.0100 - 125.0000],Ses05F_script01_1_F013,xxx,"[2.0000, 3.5000, 4.0000]","['how', 'are', 'you', 'going', 'to', 'prove', 'it', 'i', 'mean', 'there', 'no', 'body', 'and', 'there', 'no', 'grave', 'so', 'what', 'are', 'you', 'going', 'to', 'do', 'do', 'you', 'have', 'proof']"
[128.5500 - 138.3700],Ses05F_script01_1_F014,fru,"[2.0000, 4.0000, 4.0000]","['to', 'you', 'it', 'is', 'and', 'to', 'me', 'but', 'not', 'to', 'your', 'father', 'now', 'look', 'you', 'can', 'talk', 'yourself', 'blue', 'in', 'the', 'face', 'but', 'there', 'no', 'body', 'and', 'there', 'no', 'grave', 'so', 'where', 'are', 'you']"
[141.5300 - 150.1700],Ses05F_script01_1_F015,xxx,"[1.5000, 4.0000, 4.0000]","['the', 'trouble', 'with', 'the', 'god', 'damned', 'newspapers', 'i', 'mean', 'every', 'week', 'they', 'do', 'a', 'story', 'about', 'some', 'boy', 'been', 'gone', 'longer', 'than', 'larry', 'and', 'he', 'comes', 'back', 'so', 'the', 'next', 'one', 'is', 'gon', 'na']"
[156.1600 - 157.9000],Ses05F_script01_1_F016,xxx,"[3.0000, 2.0000, 2.5000]",['why']
[159.1900 - 162.2800],Ses05F_script01_1_F017,neu,"[3.0000, 2.5000, 3.0000]","['well', 'i', 'got', 'an', 'idea', 'but', 'what', 'is', 'the', 'story']"
[165.7700 - 169.1800],Ses05F_script01_1_F018,xxx,"[2.5000, 2.5000, 2.5000]","['well', 'that', 'is', 'nobody', 'business', 'but', 'yours', 'chris']"
[170.7000 - 174.9700],Ses05F_script01_1_F019,xxx,"[2.0000, 3.5000, 4.0000]","['what-', 'what', 'am', 'what', 'are', 'you', 'going', 'to', 'do', 'i', 'mean', 'you', 'old', 'enough', 'to', 'make', 'up', 'your', 'own', 'mind']"
