% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[8.8100 - 10.9600],Ses05M_script03_2_F000,xxx,"[2.5000, 3.0000, 3.0000]","['oh', 'you', 'knew', 'there', 'was', 'nothing', 'in', 'that']"
[13.1300 - 15.5200],Ses05M_script03_2_F001,neu,"[2.0000, 3.0000, 3.5000]","['only', 'a', 'trivial', 'little', 'broach']"
[17.7900 - 21.4300],Ses05M_script03_2_F002,neu,"[2.5000, 3.0000, 3.0000]","['not', 'at', 'all', 'i', 'quite', 'like', 'it', 'i', 'wear', 'it', 'often']"
[24.9496 - 30.4600],Ses05M_script03_2_F003,fru,"[2.5000, 2.5000, 3.5000]","['garbage', 'no', 'i', 'did', 'not', 'you', 'worked', 'the', 'whole', 'thing', 'up', 'in', 'your', 'jealous', 'imagination']"
[32.1200 - 35.5500],Ses05M_script03_2_F004,neu,"[3.5000, 3.0000, 3.0000]","['oh', 'maybe', 'a', 'little', 'nothing', 'serious']"
[37.1200 - 38.5800],Ses05M_script03_2_F005,neu,"[2.0000, 2.5000, 3.0000]","['well', 'what', 'of', 'it']"
[39.2300 - 42.4900],Ses05M_script03_2_F006,neu,"[2.0000, 3.5000, 4.0000]","['well', 'it', 'gave', 'him', 'a', 'lot', 'of', 'pleasure', 'and', 'it', 'did', 'not', 'hurt', 'me']"
[43.2400 - 47.3100],Ses05M_script03_2_F007,xxx,"[2.5000, 3.5000, 4.0000]","['well', 'if', 'you', 'had', 'not', 'been', 'so', 'nosey', 'and', 'suspicious', 'you', 'never', 'would', 'have', 'known', 'about', 'it']"
[48.6300 - 51.5000],Ses05M_script03_2_F008,fru,"[2.0000, 2.5000, 3.0000]","['i', 'getting', 'very', 'bored', 'with', 'this', 'conversation']"
[55.6400 - 57.2800],Ses05M_script03_2_F009,neu,"[3.0000, 2.0000, 2.5000]","['no', 'thanks']"
[58.9800 - 62.8400],Ses05M_script03_2_F010,xxx,"[2.0000, 2.0000, 3.5000]","['i', 'do', 'not', 'see', 'why', 'you', 'want', 'it', 'you', 'have', 'already', 'had', 'two', 'glasses']"
[65.4000 - 68.9800],Ses05M_script03_2_F011,xxx,"[2.5000, 2.5000, 3.0000]","['well', 'it', 'seems', 'silly', 'to', 'go', 'on', 'and', 'on', 'with', 'such', 'a', 'thing']"
[77.0000 - 79.5900],Ses05M_script03_2_F012,neu,"[2.5000, 2.0000, 3.0000]","['it', 'is', 'becoming', 'a', 'habit', 'with', 'you']"
[82.2600 - 84.4600],Ses05M_script03_2_F013,fru,"[1.5000, 2.5000, 3.5000]","['do', 'not', 'be', 'stupid']"
[85.0300 - 86.0700],Ses05M_script03_2_F014,xxx,"[1.5000, 3.5000, 3.5000]",['what']
[92.1900 - 94.9900],Ses05M_script03_2_F015,neu,"[2.5000, 3.0000, 3.0000]","['just', 'making', 'myself', 'fascinating', 'for', 'you']"
[98.5400 - 102.7200],Ses05M_script03_2_F016,xxx,"[2.5000, 3.5000, 3.0000]","['it', 'is', 'a', 'woman', 'is', 'job', 'to', 'allure', 'the', 'man', 'watch', 'me', 'a', 'moment', 'will', 'not', 'you']"
[103.3200 - 104.7400],Ses05M_script03_2_F017,ang,"[2.0000, 3.0000, 3.5000]","['no', 'it', 'is', 'not']"
[104.8700 - 107.7200],Ses05M_script03_2_F018,ang,"[1.5000, 3.0000, 4.0000]","['no', 'it', 'it', 'is', 'not', 'be', 'quiet']"
[112.6000 - 116.1000],Ses05M_script03_2_F019,xxx,"[2.0000, 3.0000, 4.0000]","['hum', 'it', 'does', 'not', 'seem', 'to', 'have', 'worked', 'such', 'wonders', 'with', 'you']"
[117.2700 - 119.5000],Ses05M_script03_2_F020,xxx,"[3.5000, 3.0000, 4.0000]","['adders', 'do', 'not', 'snap', 'they', 'sting']"
[121.8400 - 123.0985],Ses05M_script03_2_F021,fru,"[2.0000, 3.5000, 4.0000]","['they', 'sting']"
[123.1085 - 127.6600],Ses05M_script03_2_F022,xxx,"[1.5000, 4.5000, 5.0000]","['okay', 'i', 'do', 'not', 'care', 'if', 'they', 'roll', 'about', 'like', 'hoops', 'and', 'bark', 'okay']"
[135.4000 - 137.2600],Ses05M_script03_2_F023,neu,"[3.5000, 3.0000, 3.5000]","['yes', 'i', 'did', 'quite', 'a', 'lot']"
[139.7100 - 142.3200],Ses05M_script03_2_F024,xxx,"[4.0000, 2.5000, 3.0000]","['laughter', 'mind', 'your', 'own', 'business']"
[147.6300 - 151.3600],Ses05M_script03_2_F025,fru,"[2.0000, 4.0000, 4.0000]","['you', 'quite', 'insufferable', 'i', 'do', 'imagine', 'it', 'is', 'because', 'you', 'drunk']"
[153.0200 - 154.8600],Ses05M_script03_2_F026,neu,"[2.5000, 3.0000, 3.0000]","['you', 'always', 'had', 'a', 'weak', 'head']"
[161.7500 - 166.2900],Ses05M_script03_2_F027,xxx,"[2.0000, 3.0000, 4.5000]","['oh', 'no', 'on', 'the', 'contrary', 'a', 'child', 'of', 'two', 'could', 'get', 'violently', 'drunk', 'on', 'only', 'one', 'glass']"
[169.4400 - 172.3200],Ses05M_script03_2_F028,ang,"[2.5000, 2.5000, 3.5000]","['not-', 'would', 'you', 'shut', 'up']"
[177.1200 - 180.3500],Ses05M_script03_2_F029,fru,"[2.5000, 2.5000, 3.5000]","['you', 'not', 'very', 'funny', 'dear', 'you', 'better', 'have', 'some', 'more', 'brandy']"
[188.5200 - 190.4000],Ses05M_script03_2_F030,xxx,"[3.0000, 2.0000, 2.5000]",['why']
[193.7000 - 196.8500],Ses05M_script03_2_F031,xxx,"[3.0000, 3.5000, 3.5000]","['there', 'are', 'not', 'any', 'people', 'upstairs', 'it', 'is', 'a', 'photography', 'studio']"
[197.7600 - 199.5700],Ses05M_script03_2_F032,xxx,"[4.0000, 2.5000, 3.5000]","['they', 'are', 'away', 'in', 'tunis']"
[201.6300 - 203.6900],Ses05M_script03_2_F033,xxx,"[2.5000, 3.5000, 3.5000]","['turn', 'it', 'on', 'again', 'please']"
