% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[4.4900 - 7.2200],Ses05F_script01_2_F000,xxx,"[2.5000, 2.5000, 2.5000]","['why', 'did', 'you', 'invite', 'her', 'here']"
[9.3700 - 13.3300],Ses05F_script01_2_F001,neu,"[2.5000, 2.5000, 3.0000]","['she', 'is', 'been', 'in', 'new', 'york', 'three', 'and', 'a', 'half', 'years', 'why', 'all', 'of', 'the', 'sudden']"
[16.7800 - 19.8800],Ses05F_script01_2_F002,xxx,"[2.0000, 2.5000, 3.0000]","['nobody', 'comes', 'seven', 'hundred', 'miles', 'just', 'to', 'see']"
[29.5700 - 32.1300],Ses05F_script01_2_F003,xxx,"[2.0000, 2.0000, 2.5000]","['he', 'is', 'not', 'going', 'to', 'marry', 'her']"
[33.0100 - 35.0100],Ses05F_script01_2_F004,xxx,"[2.5000, 3.5000, 2.5000]","['it', 'is', 'got', 'that', 'about', 'it']"
[38.4700 - 40.6800],Ses05F_script01_2_F005,fru,"[2.0000, 3.0000, 4.0000]","['what', 'is', 'going', 'on', 'here', 'joe']"
[47.9200 - 50.4500],Ses05F_script01_2_F006,ang,"[2.0000, 3.5000, 3.5000]","['she', 'is', 'not', 'his', 'girl', 'she', 'knows', 'she', 'is', 'not']"
[52.1900 - 61.8200],Ses05F_script01_2_F007,fru,"[1.5000, 3.5000, 3.5000]","['she', 'is', 'then', 'why', 'is', 'she', 'still', 'single', 'new', 'york', 'is', 'full', 'of', 'men', 'why', 'is', 'not', 'she', 'married', 'probably', 'a', 'hundred', 'people', 'told', 'her', 'she', 'is', 'foolish', 'but', 'she', 'is', 'waited']"
[63.4600 - 71.2600],Ses05F_script01_2_F008,fru,"[2.5000, 3.0000, 4.5000]","['because', 'she', 'knows', 'what', 'i', 'know', 'she', 'is', 'faithful', 'as', 'a', 'rock', 'and', 'my', 'worst', 'moments', 'i', 'think', 'of', 'her', 'waiting', 'and', 'i', 'know', 'again', 'that', 'i', 'right']"
[78.7300 - 86.9200],Ses05F_script01_2_F009,fru,"[2.0000, 3.5000, 4.0000]","['nobody', 'in', 'her-', 'this', 'house', 'dares', 'shake', 'her', 'faith', 'strangers', 'might', 'but', 'not', 'his', 'father', 'and', 'not', 'his', 'brother']"
[87.9900 - 91.1800],Ses05F_script01_2_F010,ang,"[1.5000, 4.0000, 4.5000]","['i', 'want', 'you', 'to', 'pretend', 'like', 'he', 'is', 'coming', 'back']"
[97.1700 - 100.4800],Ses05F_script01_2_F011,ang,"[1.5000, 3.5000, 4.0000]","['because', 'if', 'he', 'is', 'not', 'coming', 'back', 'then', 'i', 'kill', 'myself']"
[100.8700 - 109.0700],Ses05F_script01_2_F012,ang,"[1.5000, 4.5000, 5.0000]","['laugh', 'laugh', 'at', 'me', 'but', 'what', 'happens', 'the', 'night', 'that', 'she', 'goes', 'to', 'sleep', 'in', 'his', 'bed', 'and', 'his', 'memorial', 'breaks', 'in', 'pieces']"
[111.4700 - 114.7300],Ses05F_script01_2_F013,xxx,"[1.5000, 3.5000, 3.5000]","['believe', 'with', 'me', 'joe', 'i', 'can', 'not', 'stand', 'alone']"
[122.2700 - 127.9100],Ses05F_script01_2_F014,ang,"[2.0000, 3.5000, 4.0000]","['only', 'last', 'week', 'another', 'boy', 'turned', 'up', 'in', 'detroit', 'been', 'missing', 'longer', 'than', 'larry', 'you', 'read', 'it', 'yourself']"
[131.9700 - 135.5000],Ses05F_script01_2_F015,xxx,"[2.0000, 2.5000, 3.5000]","['you', 'above', 'all', 'have', 'got', 'to', 'believe', 'joe']"
[140.5500 - 142.8900],Ses05F_script01_2_F016,sad,"[2.5000, 3.5000, 3.5000]","['you', 'have', 'got', 'to', 'believe', 'you', 'have', 'got', 'to']"
[145.6600 - 147.3200],Ses05F_script01_2_F017,ang,"[1.5000, 3.5000, 3.5000]","['i', 'can', 'not', 'help', 'it']"
[7.1900 - 9.3200],Ses05F_script01_2_M000,neu,"[3.0000, 2.5000, 2.5000]","['why', 'does', 'that', 'bother', 'you']"
[12.8300 - 17.9000],Ses05F_script01_2_M001,neu,"[3.0000, 3.5000, 3.0000]","['well', 'maybe', 'maybe', 'she', 'just', 'wanted', 'to', 'see', 'her', 'again']"
[19.4700 - 29.2400],Ses05F_script01_2_M002,neu,"[2.5000, 3.0000, 3.5000]","['what', 'did', 'you', 'mean', 'he', 'lived', 'next', 'door', 'to', 'the', 'girl', 'all', 'of', 'his', 'life', 'why', 'would', 'not', 'he', 'want', 'to', 'see', 'her', 'again', 'do', 'not', 'look', 'at', 'me', 'like', 'that', 'he', 'did', 'not', 'tell', 'me', 'any', 'more', 'than', 'he', 'told', 'you']"
[31.7600 - 34.4200],Ses05F_script01_2_M003,fru,"[3.0000, 3.5000, 3.0000]","['how', 'do', 'you', 'know', 'he', 'is', 'even', 'thinking', 'about', 'it']"
[35.4500 - 38.3100],Ses05F_script01_2_M004,fru,"[2.5000, 3.5000, 3.0000]","['well', 'so', 'what']"
[40.4400 - 43.9600],Ses05F_script01_2_M005,fru,"[2.0000, 3.5000, 3.0000]","['now', 'listen', 'kate', 'just-']"
[50.2000 - 52.0600],Ses05F_script01_2_M006,xxx,"[2.5000, 3.0000, 3.5000]","['you', 'can', 'not', 'read', 'her', 'mind']"
[61.2300 - 64.0100],Ses05F_script01_2_M007,fru,"[2.0000, 3.5000, 3.0000]","['how', 'do', 'you', 'know', 'why', 'she', 'is', 'waited']"
[70.5400 - 75.4300],Ses05F_script01_2_M008,fru,"[2.0000, 4.0000, 3.0000]","['look', 'it', 'is', 'a', 'nice', 'day', 'why', 'are', 'we', 'arguing']"
[86.1600 - 88.9000],Ses05F_script01_2_M009,fru,"[1.5000, 3.5000, 4.5000]","['what', 'do', 'you', 'want', 'me', 'to', 'do', 'what', 'do', 'you', 'want']"
[94.5700 - 96.2900],Ses05F_script01_2_M010,fru,"[2.0000, 2.5000, 2.5000]","['but', 'kate']"
[100.1500 - 101.3800],Ses05F_script01_2_M011,fru,"[4.0000, 3.0000, 2.5000]",['laughter']
[109.5800 - 111.5000],Ses05F_script01_2_M012,fru,"[2.5000, 3.0000, 3.0000]","['calm', 'yourself']"
[113.9000 - 115.6400],Ses05F_script01_2_M013,fru,"[2.5000, 3.5000, 3.0000]","['calm', 'yourself']"
[127.1600 - 131.4200],Ses05F_script01_2_M014,fru,"[2.5000, 3.5000, 4.0000]","['all', 'right', 'all', 'right', 'calm', 'yourself']"
[135.2500 - 138.2600],Ses05F_script01_2_M015,xxx,"[2.0000, 3.0000, 3.5000]","['why', 'me', 'above', 'all']"
[142.3800 - 146.3500],Ses05F_script01_2_M016,ang,"[1.5000, 4.0000, 4.5000]","['what', 'do', 'you', 'mean', 'me', 'above', 'all', 'look', 'at', 'you', 'you', 'shaking']"
[146.9900 - 151.8500],Ses05F_script01_2_M017,ang,"[1.5000, 4.0000, 5.0000]","['what', 'have', 'i', 'got', 'to', 'hide', 'what', 'the', 'hell', 'is', 'the', 'matter', 'with', 'you', 'kate']"
