% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[11.2000 - 12.6600],Ses05M_script02_2_F001,neu,"[2.6667, 2.0000, 2.0000]",[ ' ridiculous ' ]
[17.1200 - 23.4300],Ses05M_script02_2_F002,xxx,"[2.3333, 3.0000, 3.0000]","[ ' p.r ' , ' somebody ' , ' sell ' , ' bill ' , ' good ' , ' magical ' , ' thing ' , ' would ' , ' happen ' , ' beach ' ]"
[24.6500 - 35.7400],Ses05M_script02_2_F003,xxx,"[2.3333, 3.3333, 3.3333]","[ ' sure ' , ' everybody ' , ' tell ' , ' thing ' , ' keep ' , ' we ' , ' excited ' , ' keep ' , ' we ' , ' come ' , ' back ' , ' keep ' , ' we ' , ' think ' , ' life ' , ' gon ' , ' na ' , ' start ' , ' minute ' , ' find ' , ' right ' , ' spot ' , ' get ' , ' action ' ]"
[38.0000 - 41.5400],Ses05M_script02_2_F004,fru,"[2.0000, 3.6667, 2.6667]","[ ' sorry ' , ' fish ' ]"
[50.0600 - 57.1200],Ses05M_script02_2_F005,ang,"[1.6667, 4.3333, 3.6667]","[ ' god ' , ' damn ' , ' augie ' , ' seriously ' , ' always ' , ' ask ' , ' ask ' , ' hate ' , ' insult ' ]"
[57.8100 - 62.0700],Ses05M_script02_2_F006,fru,"[2.0000, 3.6667, 2.6667]","[ ' different ' , ' idea ' , ' night ' , ' suppose ' , ' look ' , ' like ' ]"
[71.0300 - 76.1700],Ses05M_script02_2_F007,xxx,"[2.0000, 3.3333, 2.6667]","[ ' god ' , ' sake ' , ' augie ' , ' grow ' , ' go ' , ' see ' , ' grunion ' ]"
[77.3900 - 80.1500],Ses05M_script02_2_F008,fru,"[2.3333, 2.6667, 2.6667]","[ ' ever ' , ' ever ' ]"
[82.3800 - 84.8600],Ses05M_script02_2_F009,ang,"[2.3333, 3.3333, 3.0000]","[ ' twice ' , ' every ' , ' time ' , ' try ' , ' ever ' ]"
[85.5100 - 102.0000],Ses05M_script02_2_F010,ang,"[1.6667, 4.0000, 4.0000]","[ ' like ' , ' wait ' , ' santa ' , ' clause ' , ' something ' , ' feel ' , ' like ' , ' though ' , ' whole ' , ' life ' , ' go ' , ' stand ' , ' beach ' , ' wait ' , ' eye ' , ' open ' , ' expectantly ' , ' hand ' , ' clasp ' , ' neatly ' , ' front ' , ' wait ' , ' fish ' , ' show ' , ' fish ' , ' show ' ]"
[104.9000 - 107.0600],Ses05M_script02_2_F011,fru,"[2.3333, 3.0000, 3.0000]","[ ' understand ' , ' anything ' , ' say ' ]"
[110.1400 - 118.0900],Ses05M_script02_2_F012,sad,"[2.0000, 2.6667, 2.3333]","[ ' want ' , ' see ' , ' always ' , ' want ' , ' see ' , ' keep ' , ' think ' , ' time ' , ' never ' ]"
[150.4300 - 182.3400],Ses05M_script02_2_F013,sad,"[2.3333, 2.3333, 2.6667]","[ ' remember ' , ' first ' , ' time ' , ' come ' , ' see ' , ' grunion ' , ' four ' , ' year ' , ' ago ' , ' right ' , ' get ' , ' marry ' , ' thought ' , ' pregnant ' , ' bottle ' , ' champagne ' , ' glass ' , ' ask ' , ' dance ' , ' take ' , ' shoe ' , ' dance ' , ' say ' , ' intimate ' , ' thing ' , ' right ' , ' ear ' , ' could ' , ' feel ' , ' much ' , ' hear ' ]"
[183.2400 - 193.3300],Ses05M_script02_2_F014,sad,"[2.0000, 2.3333, 2.3333]","[ ' remember ' , ' think ' , ' finally ' , ' happy ' , ' suppose ' ]"
[201.2900 - 207.0300],Ses05M_script02_2_F015,sad,"[2.0000, 1.6667, 1.6667]","[ ' dance ' , ' barefoot ' , ' sand ' , ' drink ' , ' champagne ' , ' bottle ' ]"
[216.6100 - 222.9000],Ses05M_script02_2_F016,sad,"[2.0000, 2.0000, 2.0000]","[ ' would ' , ' rather ' , ' remember ' , ' thing ' , ' rather ' , ' hope ' , ' something ' ]"
[239.5200 - 241.3100],Ses05M_script02_2_F020,xxx,"[3.6667, 2.6667, 2.3333]",[ ' laughter ' ]
[253.0700 - 257.3700],Ses05M_script02_2_F023,sad,"[1.6667, 2.6667, 2.3333]","[ ' want ' , ' want ' , ' thing ' , ' turn ' , ' way ' , ' suppose ' ]"
[302.3700 - 306.3200],Ses05M_script02_2_F024,xxx,"[2.0000, 3.0000, 2.6667]","[ ' even ' , ' anything ' ]"
[306.9900 - 312.1983],Ses05M_script02_2_F025,xxx,"[2.0000, 3.0000, 3.3333]","[ ' sure ' , ' stand ' , ' beach ' , ' wait ' , ' fight ' ]"
[313.8300 - 318.2969],Ses05M_script02_2_F026,sad,"[2.0000, 2.3333, 2.0000]",[ ' want ' ]
[322.1100 - 332.1900],Ses05M_script02_2_F027,sad,"[2.0000, 2.6667, 2.0000]","[ ' mean ' , ' lot ' , ' everything ' , ' know ' , ' something ' , ' else ' , ' make ' , ' sense ' ]"
[333.6500 - 345.9600],Ses05M_script02_2_F028,sad,"[2.3333, 2.3333, 2.0000]","[ ' know ' , ' augie ' , ' know ' , ' know ' , ' meant ' , ' lot ' , ' special ' , ' know ' , ' sand ' , ' moon ' ]"
[346.9300 - 351.6200],Ses05M_script02_2_F029,sad,"[2.3333, 1.6667, 2.0000]","[ ' could ' , ' help ' , ' think ' , ' somewhere ' , ' else ' ]"
[356.8400 - 358.4200],Ses05M_script02_2_F030,sad,"[2.0000, 2.0000, 2.0000]",[ ' say ' ]
[362.3300 - 368.7200],Ses05M_script02_2_F031,sad,"[1.6667, 2.0000, 2.0000]","[ ' heaven ' , ' sake ' , ' augie ' , ' whatever ' , ' rather ' ]"
[370.2900 - 381.7500],Ses05M_script02_2_F032,sad,"[2.0000, 2.0000, 2.3333]","[ ' yes ' , ' know ' , ' mean ' , ' probably ' , ' one ' , ' wish ' , ' somebody ' , ' else ' , ' somebody ' , ' take ' , ' everything ' , ' hard ' , ' know ' , ' enjoy ' ]"
[390.5400 - 394.5900],Ses05M_script02_2_F033,xxx,"[3.3333, 2.0000, 2.3333]","[ ' okay ' , ' well ' , ' wrong ' , ' spot ' , ' right ' , ' person ' ]"
[402.0482 - 411.2600],Ses05M_script02_2_F034,hap,"[4.0000, 2.3333, 2.0000]","[ ' yes ' , ' notice ' , ' look ' , ' really ' , ' beautiful ' , ' water ' , ' big ' , ' old ' , ' white ' , ' moon ' ]"
[416.1773 - 418.4300],Ses05M_script02_2_F035,xxx,"[4.3333, 3.0000, 2.6667]","[ ' augie ' , ' bring ' , ' refreshment ' ]"
[419.2800 - 421.9500],Ses05M_script02_2_F036,xxx,"[4.0000, 3.0000, 2.3333]","[ ' well ' , ' need ' , ' glass ' ]"
[428.3000 - 441.7800],Ses05M_script02_2_F037,hap,"[3.6667, 2.6667, 2.3333]","[ ' begin ' , ' think ' , ' might ' , ' right ' , ' think ' , ' might ' , ' spot ' , ' augie ' , ' sorry ' ]"
[4.1500 - 8.3200],Ses05M_script02_2_M000,exc,"[4.0000, 3.0000, 2.6667]","[ ' well ' , ' think ' ]"
[9.2900 - 11.5200],Ses05M_script02_2_M001,exc,"[3.3333, 3.6667, 2.3333]",[ ' say ' ]
[12.6300 - 17.9200],Ses05M_script02_2_M002,fru,"[2.6667, 3.6667, 3.0000]","[ ' certainly ' , ' slightly ' , ' exaggerated ' , ' scientific ' , ' fact ' ]"
[22.9600 - 25.4500],Ses05M_script02_2_M003,xxx,"[3.0000, 3.3333, 3.0000]","[ ' one ' , ' look ' , ' people ' ]"
[36.3400 - 38.5400],Ses05M_script02_2_M004,xxx,"[3.0000, 2.3333, 2.0000]","[ ' talk ' , ' thing ' ]"
[41.6000 - 50.7100],Ses05M_script02_2_M005,neu,"[3.0000, 3.0000, 2.0000]","[ ' uh ' , ' carla ' , ' ask ' , ' question ' , ' get ' , ' upset ' , ' period ' ]"
[56.0900 - 58.1900],Ses05M_script02_2_M006,fru,"[2.3333, 3.3333, 2.6667]",[ ' bug ' ]
[61.5600 - 71.6400],Ses05M_script02_2_M007,fru,"[2.6667, 4.0000, 3.3333]","[ ' complicated ' , ' come ' , ' grunion ' , ' arrive ' , ' little ' , ' fish ' , ' thing ' , ' say ' , ' ooh ' , ' awe ' , ' look ' , ' little ' , ' fish ' , ' go ' , ' home ' , ' go ' , ' home ' ]"
[79.7700 - 82.9200],Ses05M_script02_2_M009,fru,"[2.0000, 3.0000, 3.0000]","[ ' miss ' , ' twice ' , ' hardly ' , ' ever ' ]"
[84.1500 - 85.9900],Ses05M_script02_2_M010,xxx,"[3.0000, 3.0000, 3.0000]","[ ' well ' , ' see ' , ' year ' ]"
[101.7300 - 105.6300],Ses05M_script02_2_M011,fru,"[1.6667, 3.3333, 3.3333]","[ ' okey ' , ' fish ' , ' nothing ' , ' get ' , ' traumatize ' ]"
[106.5200 - 109.0000],Ses05M_script02_2_M012,fru,"[2.0000, 3.6667, 3.0000]",[ ' course ' ]
[121.2400 - 130.2900],Ses05M_script02_2_M013,fru,"[2.6667, 3.0000, 2.3333]","[ ' try ' , ' work ' , ' backwards ' , ' seem ' , ' pinpoint ' , ' time ' , ' everything ' , ' go ' , ' wrong ' , ' okay ' ]"
[130.3158 - 152.0600],Ses05M_script02_2_M014,fru,"[3.0000, 3.3333, 2.3333]","[ ' fine ' , ' phone ' , ' call ' , ' marge ' , ' eat ' , ' dinner ' , ' fine ' , ' talk ' , ' uh ' , ' washing ' , ' dish ' , ' problem ' , ' right ' , ' take ' , ' shower ' , ' watch ' , ' tv ' , ' news ' , ' say ' , ' grunion ' , ' run ' , ' tonight ' , ' say ' , ' great ' , ' let ' , ' go ' , ' feel ' , ' lucky ' , ' right ' , ' put ' , ' coat ' , ' put ' , ' animal ' , ' pull ' , ' car ' , ' garage ' ]"
[194.6400 - 198.9500],Ses05M_script02_2_M015,xxx,"[4.0000, 3.0000, 2.3333]","[ ' wait ' , ' minute ' , ' get ' ]"
[206.4500 - 217.6200],Ses05M_script02_2_M016,neu,"[3.3333, 4.0000, 3.0000]","[ ' car ' , ' right ' , ' pass ' , ' knickerbocker ' , ' liquor ' , ' locker ' , ' say ' , ' let ' , ' stop ' , ' get ' , ' champagne ' , ' say ' , ' times ' , ' waste ' , ' something ' , ' like ' , ' right ' , ' want ' , ' like ' , ' right ' ]"
[222.5000 - 230.0600],Ses05M_script02_2_M017,xxx,"[3.3333, 3.6667, 2.6667]","[ ' okay ' , ' right ' , ' problem ' , ' totally ' , ' understand ' , ' okey ' , ' um ' , ' listen ' , ' want ' , ' dance ' ]"
[231.5100 - 233.8500],Ses05M_script02_2_M018,xxx,"[3.3333, 3.0000, 2.3333]","[ ' want ' , ' go ' , ' get ' , ' champagne ' ]"
[234.5700 - 236.1800],Ses05M_script02_2_M019,xxx,"[3.3333, 3.3333, 2.3333]","[ ' take ' , ' shoe ' ]"
[236.4400 - 239.7700],Ses05M_script02_2_M020,fru,"[3.3333, 3.3333, 2.3333]","[ ' want ' , ' blow ' , ' ear ' ]"
[240.7000 - 246.8100],Ses05M_script02_2_M021,fru,"[2.3333, 3.0000, 3.0000]","[ ' want ' , ' get ' , ' marry ' , ' want ' , ' divorce ' ]"
[246.9500 - 248.1200],Ses05M_script02_2_M022,fru,"[2.6667, 3.3333, 3.0000]",[ ' vacation ' ]
[248.8600 - 254.5800],Ses05M_script02_2_M023,fru,"[1.6667, 4.0000, 3.6667]","[ ' poodle ' , ' backrub ' , ' spa ' , ' suicide ' , ' pack ' , ' carla ' , ' hell ' , ' want ' ]"
[256.4200 - 270.4100],Ses05M_script02_2_M024,ang,"[2.0000, 4.3333, 3.3333]","[ ' well ' , ' welcome ' , ' human ' , ' race ' , ' think ' , ' plan ' , ' think ' , ' propose ' , ' great ' , ' fantasy ' , ' go ' , ' four ' , ' year ' , ' road ' , ' would ' , ' end ' , ' argue ' , ' beach ' , ' fish ' ]"
