% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[4.9869 - 8.2400],Ses05M_script01_2_F000,xxx,"[2.3333, 2.3333, 2.6667]",[ ' invite ' ]
[10.2600 - 14.0100],Ses05M_script01_2_F001,xxx,"[2.3333, 2.6667, 3.3333]","[ ' new ' , ' york ' , ' three ' , ' half ' , ' year ' , ' sudden ' ]"
[18.5100 - 21.4600],Ses05M_script01_2_F002,neu,"[2.3333, 3.3333, 3.6667]","[ ' nobody ' , ' come ' , ' seven ' , ' hundred ' , ' mile ' , ' see ' ]"
[31.3200 - 33.7300],Ses05M_script01_2_F003,xxx,"[2.3333, 2.0000, 2.3333]","[ ' go ' , ' marry ' ]"
[36.3900 - 38.8800],Ses05M_script01_2_F004,neu,"[2.3333, 2.3333, 2.6667]",[ ' get ' ]
[42.2600 - 44.6300],Ses05M_script01_2_F005,ang,"[2.0000, 3.3333, 3.0000]","[ ' go ' , ' joe ' ]"
[48.2800 - 52.2300],Ses05M_script01_2_F006,xxx,"[2.0000, 3.3333, 3.3333]","[ ' girl ' , ' joe ' , ' know ' ]"
[55.2600 - 63.1900],Ses05M_script01_2_F007,xxx,"[2.0000, 3.3333, 3.6667]","[ ' still ' , ' single ' , ' mean ' , ' new ' , ' york ' , ' full ' , ' man ' , ' marry ' , ' probably ' , ' hundred ' , ' people ' , ' tell ' , ' foolish ' , ' wait ' ]"
[66.3400 - 75.7300],Ses05M_script01_2_F008,xxx,"[2.0000, 2.6667, 3.6667]","[ ' know ' , ' know ' , ' faithful ' , ' rock ' , ' bad ' , ' moment ' , ' think ' , ' wait ' , ' know ' , ' right ' ]"
[79.1100 - 87.4600],Ses05M_script01_2_F009,xxx,"[2.3333, 3.3333, 3.6667]","[ ' nobody ' , ' house ' , ' dare ' , ' take ' , ' faith ' , ' away ' , ' joe ' , ' stranger ' , ' might ' , ' father ' , ' brother ' ]"
[88.4100 - 98.0100],Ses05M_script01_2_F010,fru,"[2.0000, 4.0000, 4.0000]","[ ' want ' , ' pretend ' , ' like ' , ' come ' , ' back ' , ' think ' , ' notice ' , ' chris ' , ' since ' , ' get ' , ' want ' , ' nonsense ' ]"
[98.5100 - 105.2000],Ses05M_script01_2_F011,fru,"[1.6667, 4.0000, 4.0000]","[ ' come ' , ' back ' , ' kill ' , ' laugh ' , ' laugh ' ]"
[105.2400 - 112.1600],Ses05M_script01_2_F012,xxx,"[1.6667, 4.3333, 4.3333]","[ ' happen ' , ' night ' , ' come ' , ' back ' , ' go ' , ' sleep ' , ' bed ' , ' memorial ' , ' break ' , ' piece ' , ' look ' ]"
[114.0600 - 117.5300],Ses05M_script01_2_F013,xxx,"[2.0000, 2.6667, 3.0000]","[ ' believe ' , ' joe ' , ' stand ' , ' alone ' ]"
[118.6100 - 123.1500],Ses05M_script01_2_F014,fru,"[3.0000, 3.3333, 3.0000]","[ ' last ' , ' week ' , ' man ' , ' turn ' , ' detroit ' , ' miss ' , ' long ' , ' larry ' , ' read ' ]"
[123.4600 - 126.4400],Ses05M_script01_2_F015,ang,"[2.0000, 3.6667, 3.6667]","[ ' get ' , ' believe ' ]"
[130.5300 - 133.1800],Ses05M_script01_2_F016,xxx,"[2.3333, 2.3333, 2.0000]","[ ' stop ' , ' believe ' ]"
[135.4100 - 136.9000],Ses05M_script01_2_F017,ang,"[2.0000, 3.6667, 2.6667]",[ ' help ' ]
[8.1900 - 10.6800],Ses05M_script01_2_M000,neu,"[3.0000, 2.6667, 2.3333]",[ ' bother ' ]
[13.8600 - 19.4000],Ses05M_script01_2_M001,neu,"[3.0000, 3.0000, 2.6667]","[ ' well ' , ' maybe ' , ' maybe ' , ' want ' , ' see ' ]"
[21.0500 - 31.0600],Ses05M_script01_2_M002,fru,"[2.6667, 3.3333, 3.0000]","[ ' talk ' , ' grow ' , ' next ' , ' girl ' , ' whole ' , ' life ' , ' would ' , ' want ' , ' see ' , ' look ' , ' like ' , ' tell ' , ' anything ' , ' tell ' ]"
[33.7900 - 37.1100],Ses05M_script01_2_M003,neu,"[2.6667, 3.0000, 2.6667]","[ ' think ' , ' even ' , ' think ' ]"
[39.0300 - 42.4100],Ses05M_script01_2_M004,fru,"[3.0000, 3.3333, 2.6667]",[ ' well ' ]
[44.3100 - 47.6800],Ses05M_script01_2_M005,fru,"[2.3333, 3.0000, 2.6667]",[ ' listen ' ]
[51.8100 - 55.4500],Ses05M_script01_2_M006,xxx,"[2.6667, 2.6667, 2.6667]","[ ' know ' , ' read ' , ' mind ' ]"
[62.7700 - 66.1700],Ses05M_script01_2_M007,fru,"[2.0000, 3.3333, 3.0000]","[ ' know ' , ' wait ' ]"
[75.0600 - 79.5000],Ses05M_script01_2_M008,fru,"[2.6667, 3.3333, 3.0000]","[ ' look ' , ' beautiful ' , ' day ' , ' outside ' , ' argue ' ]"
[86.8400 - 89.6500],Ses05M_script01_2_M009,fru,"[1.6667, 3.6667, 3.0000]","[ ' well ' , ' want ' , ' want ' ]"
[97.5100 - 99.0400],Ses05M_script01_2_M010,fru,"[2.3333, 3.0000, 2.6667]",[ ' kate ' ]
[111.8200 - 113.9300],Ses05M_script01_2_M011,fru,"[2.6667, 2.3333, 3.3333]",[ ' calm ' ]
[116.9800 - 119.2100],Ses05M_script01_2_M012,fru,"[3.0000, 3.3333, 3.3333]",[ ' calm ' ]
[122.6900 - 124.7200],Ses05M_script01_2_M013,fru,"[3.0000, 3.3333, 3.3333]","[ ' right ' , ' right ' ]"
[126.8900 - 130.4200],Ses05M_script01_2_M014,xxx,"[2.3333, 3.6667, 3.0000]",[ ' mean ' ]
[132.8400 - 136.2200],Ses05M_script01_2_M015,ang,"[2.0000, 4.0000, 4.0000]","[ ' suppose ' , ' mean ' , ' look ' , ' shake ' ]"
[136.6000 - 140.5800],Ses05M_script01_2_M016,ang,"[1.6667, 4.0000, 4.3333]","[ ' get ' , ' hide ' , ' kate ' , ' hell ' , ' matter ' ]"
