% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[2.8098 - 4.5479],Ses05F_impro03_F000,exc,"[4.0000, 3.0000, 3.5000]","[ ' okay ' , ' big ' , ' news ' ]"
[7.9600 - 9.8400],Ses05F_impro03_F001,exc,"[4.5000, 3.0000, 3.5000]","[ ' get ' , ' marry ' ]"
[10.2000 - 11.3300],Ses05F_impro03_F002,exc,"[4.5000, 3.0000, 4.0000]",[ ' yeah ' ]
[11.5800 - 12.7187],Ses05F_impro03_F003,exc,"[4.5000, 3.5000, 4.0000]",[ ' yeah ' ]
[13.4800 - 14.6600],Ses05F_impro03_F004,exc,"[4.5000, 3.5000, 4.0000]",[ ' uh - huh ' ]
[16.2500 - 18.1600],Ses05F_impro03_F005,exc,"[4.5000, 3.5000, 4.0000]","[ ' couple ' , ' day ' , ' ago ' ]"
[18.6200 - 20.5600],Ses05F_impro03_F006,xxx,"[4.5000, 4.0000, 3.5000]",[ ' laughter ' ]
[24.0500 - 25.7600],Ses05F_impro03_F007,exc,"[4.5000, 3.0000, 4.0000]","[ ' know ' , ' neither ' ]"
[26.0600 - 30.7700],Ses05F_impro03_F008,exc,"[4.5000, 4.0000, 3.5000]","[ ' right ' , ' think ' , ' would ' , ' way ' , ' old ' , ' thought ' , ' would ' , ' least ' , ' thirty ' , ' something ' ]"
[30.9400 - 32.4700],Ses05F_impro03_F009,exc,"[4.5000, 4.0000, 4.0000]",[ ' yeah ' ]
[33.6100 - 37.1900],Ses05F_impro03_F010,xxx,"[4.0000, 3.5000, 4.5000]","[ ' know ' , ' right ' , ' say ' , ' thirty ' , ' nine ' ]"
[40.1200 - 41.8700],Ses05F_impro03_F011,exc,"[4.5000, 4.5000, 4.0000]",[ ' sorry ' ]
[45.1000 - 52.2600],Ses05F_impro03_F012,xxx,"[4.0000, 3.0000, 3.5000]","[ ' um ' , ' well ' , ' uh ' , ' not - I ' , ' know ' , ' much ' , ' plan ' , ' do ' ]"
[55.2100 - 57.1200],Ses05F_impro03_F013,xxx,"[4.0000, 3.0000, 3.5000]","[ ' really ' , ' beautiful ' ]"
[57.1800 - 61.1900],Ses05F_impro03_F014,xxx,"[4.0000, 3.0000, 3.5000]","[ ' yeah ' , ' go ' , ' really ' , ' great ' , ' jazz ' , ' show ' , ' um ' ]"
[62.2000 - 69.3900],Ses05F_impro03_F015,xxx,"[4.0000, 3.0000, 3.5000]","[ ' yeah ' , ' go ' , ' um ' , ' place ' , ' like ' , ' restaurant ' , ' roof ' , ' kind ' , ' thing ' ]"
[69.5500 - 74.3100],Ses05F_impro03_F016,xxx,"[4.0000, 3.0000, 4.0000]","[ ' know ' , ' like ' , ' late ' , ' dinner ' , ' champagne ' ]"
