% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[10.2102 - 15.6070],Ses05F_impro06_F000,sad,"[2.0000, 2.0000, 3.0000]","[ ' good ' , ' friend ' , ' mine ' , ' pass ' , ' away ' , ' day ' ]"
[21.2500 - 27.5580],Ses05F_impro06_F001,sad,"[2.0000, 2.5000, 3.0000]","[ ' oh ' , ' pretty ' , ' progressive ' , ' cancer ' ]"
[27.9065 - 35.5400],Ses05F_impro06_F002,sad,"[1.5000, 2.0000, 3.0000]","[ ' metastasize ' , ' old ' , ' know ' , ' look ' , ' good ' ]"
[42.8100 - 47.2600],Ses05F_impro06_F003,sad,"[1.5000, 2.5000, 3.0000]","[ ' yeah ' , ' pretty ' , ' close ' ]"
[48.5000 - 49.9800],Ses05F_impro06_F004,sad,"[2.0000, 2.5000, 2.5000]",[ ' breathe ' ]
[58.2100 - 59.5700],Ses05F_impro06_F005,sad,"[1.5000, 2.5000, 2.5000]",[ ' kind ' ]
[60.2000 - 64.5300],Ses05F_impro06_F006,sad,"[1.5000, 2.5000, 4.0000]","[ ' hard ' , ' watch ' , ' painful ' , ' know ' ]"
[69.5700 - 71.5400],Ses05F_impro06_F007,sad,"[2.0000, 2.0000, 3.5000]",[ ' know ' ]
[71.5800 - 73.9400],Ses05F_impro06_F008,sad,"[1.5000, 1.5000, 3.5000]",[ ' know ' ]
[75.3900 - 79.4200],Ses05F_impro06_F009,sad,"[2.0000, 2.5000, 3.0000]","[ ' could ' , ' pretty ' , ' awesome ' ]"
[85.3100 - 87.7300],Ses05F_impro06_F010,sad,"[2.5000, 2.5000, 3.0000]","[ ' uh ' , ' grow ' , ' together ' ]"
[92.2200 - 99.8000],Ses05F_impro06_F011,sad,"[2.0000, 2.0000, 2.5000]","[ ' yeah ' , ' kind ' , ' lot ' , ' thing ' , ' act ' , ' together ' , ' sometimes ' ]"
[103.5100 - 107.6400],Ses05F_impro06_F012,sad,"[1.5000, 2.5000, 3.0000]","[ ' feel ' , ' really ' , ' bad ' , ' family ' , ' know ' ]"
[108.7600 - 111.9300],Ses05F_impro06_F013,sad,"[2.0000, 3.0000, 4.0000]","[ ' must ' , ' really ' , ' really ' , ' hard ' , ' lose ' , ' child ' ]"
[114.1700 - 119.6000],Ses05F_impro06_F014,sad,"[2.5000, 2.5000, 3.0000]","[ ' yeah ' , ' really ' , ' supportive ' , ' like ' , ' whole ' , ' process ' ]"
[120.6600 - 122.3200],Ses05F_impro06_F015,sad,"[2.0000, 2.0000, 2.5000]",[ ' breathe ' ]
[123.9500 - 128.7400],Ses05F_impro06_F016,sad,"[1.5000, 2.0000, 3.0000]","[ ' imagine ' , ' parent ' , ' go ' ]"
[136.6800 - 140.1300],Ses05F_impro06_F017,sad,"[2.0000, 2.5000, 3.0000]","[ ' yeah ' , ' go ' , ' miss ' ]"
[143.2700 - 144.7800],Ses05F_impro06_F018,sad,"[2.0000, 3.0000, 3.0000]",[ ' thank ' ]
[148.7700 - 153.8700],Ses05F_impro06_F019,sad,"[2.5000, 3.0000, 3.0000]","[ ' yeah ' , ' go ' , ' sort ' , ' memorial ' , ' service ' , ' something ' ]"
[157.2900 - 158.6900],Ses05F_impro06_F020,sad,"[2.5000, 2.5000, 2.5000]",[ ' thank ' ]
