% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[22.9600 - 24.8051],Ses05F_script02_1_F000,neu,"[2.0000, 1.5000, 2.0000]",[ ' fine ' ]
[45.2100 - 47.1300],Ses05F_script02_1_F001,neu,"[2.0000, 2.0000, 2.0000]",[ ' flashlight ' ]
[48.2700 - 50.7900],Ses05F_script02_1_F002,fru,"[2.0000, 2.5000, 3.0000]",[ ' flashlight ' ]
[55.6864 - 61.2400],Ses05F_script02_1_F004,fru,"[2.0000, 2.0000, 2.0000]","[ ' mean ' , ' keep ' , ' say ' , ' flashlight ' , ' somehow ' , ' suppose ' , ' make ' , ' feel ' ]"
[77.8800 - 79.0300],Ses05F_script02_1_F005,neu,"[2.0000, 1.0000, 2.5000]",[ ' yes ' ]
[111.2300 - 113.7400],Ses05F_script02_1_F007,neu,"[2.0000, 2.5000, 2.5000]","[ ' eleven ' , ' let ' , ' go ' , ' home ' ]"
[119.4100 - 121.9300],Ses05F_script02_1_F008,fru,"[2.0000, 2.0000, 2.5000]","[ ' point ' , ' come ' ]"
[124.5259 - 125.7887],Ses05F_script02_1_F010,fru,"[2.5000, 2.5000, 2.5000]","[ ' let ' , ' go ' ]"
[133.6759 - 135.9634],Ses05F_script02_1_F011,neu,"[2.0000, 1.5000, 2.0000]",[ ' particularly ' ]
[156.7200 - 163.8899],Ses05F_script02_1_F013,fru,"[2.0000, 3.5000, 3.0000]","[ ' pass ' , ' little ' , ' fish ' , ' one ' , ' month ' , ' beach ' , ' flop ' , ' around ' , ' swim ' , ' away ' , ' die ' ]"
[179.7833 - 186.4000],Ses05F_script02_1_F014,fru,"[2.0000, 4.0000, 3.0000]","[ ' excited ' , ' mean ' , ' rocket ' , ' science ' , ' talk ' , ' fish ' , ' fish ' , ' nobody ' , ' even ' , ' eat ' ]"
[208.1300 - 209.5400],Ses05F_script02_1_F016,neu,"[2.5000, 2.0000, 2.0000]",[ ' yes ' ]
[220.4000 - 231.3700],Ses05F_script02_1_F017,fru,"[2.5000, 2.5000, 2.5000]","[ ' last ' , ' year ' , ' also ' , ' remember ' , ' shoe ' , ' get ' , ' wet ' , ' get ' , ' sand ' , ' pantie ' , ' get ' , ' big ' , ' fight ' , ' sore ' , ' throat ' , ' see ' , ' grunion ' ]"
[232.1337 - 234.4600],Ses05F_script02_1_F018,fru,"[2.0000, 2.0000, 2.5000]","[ ' see ' , ' first ' , ' time ' , ' either ' ]"
[6.8800 - 16.2270],Ses05F_script02_1_M000,exc,"[4.0000, 4.0000, 2.5000]","[ ' time ' , ' suppose ' , ' start ' , ' run ' , ' around ' , ' midnight ' , ' great ' , ' look ' , ' great ' , ' night ' , ' get ' , ' could ' , ' well ' ]"
[16.2508 - 22.6606],Ses05F_script02_1_M001,exc,"[4.0000, 3.0000, 2.5000]","[ ' actually ' , ' hope ' , ' go ' , ' little ' , ' bit ' , ' coast ' , ' get ' , ' away ' , ' light ' , ' people ' , ' afraid ' , ' miss ' ]"
[24.7200 - 38.9590],Ses05F_script02_1_M002,exc,"[4.0000, 3.0000, 2.0000]","[ ' foam ' , ' even ' , ' tell ' , ' although ' , ' tell ' , ' probably ' , ' right ' , ' probably ' , ' unmistakable ' , ' think ' ]"
[38.9828 - 46.0000],Ses05F_script02_1_M003,exc,"[3.0000, 3.5000, 3.0000]","[ ' oh ' , ' know ' , ' forgot ' , ' flashlight ' , ' could ' , ' stupid ' , ' believe ' , ' forgot ' , ' flashlight ' ]"
[46.5700 - 49.2500],Ses05F_script02_1_M004,fru,"[3.0000, 3.5000, 2.5000]","[ ' flashlight ' , ' silver ' , ' one ' , ' one ' ]"
[49.9600 - 51.9300],Ses05F_script02_1_M005,fru,"[4.0000, 3.0000, 2.0000]",[ ' whose ' ]
[54.6141 - 55.9800],Ses05F_script02_1_M006,fru,"[3.0000, 2.5000, 2.0000]","[ ' well ' , ' sure ' ]"
[59.8800 - 69.6700],Ses05F_script02_1_M007,fru,"[4.0000, 2.5000, 2.0000]","[ ' course ' , ' right ' , ' flashlight ' , ' flashlight ' , ' flashlight ' , ' naturally ' , ' think ' , ' bring ' ]"
[79.8900 - 88.7360],Ses05F_script02_1_M009,exc,"[4.0000, 3.5000, 2.0000]","[ ' cold ' , ' want ' , ' jacket ' , ' buy ' , ' blanket ' , ' blanket ' , ' great ' ]"
[88.7598 - 100.1973],Ses05F_script02_1_M010,exc,"[3.5000, 3.5000, 2.0000]","[ ' even ' , ' think ' , ' bring ' , ' six - pack ' , ' six - pack ' , ' would ' , ' thing ' , ' right ' , ' believe ' , ' forgot ' , ' look ' , ' kid ' , ' surprise ' , ' make ' , ' house ' , ' fly ' ]"
[100.2500 - 108.8959],Ses05F_script02_1_M011,exc,"[4.0000, 3.5000, 2.5000]","[ ' laughter ' , ' wonder ' , ' hear ' , ' talk ' , ' feel ' , ' vibration ' , ' sand ' , ' move ' , ' around ' ]"
[108.9423 - 110.8723],Ses05F_script02_1_M012,exc,"[4.0000, 3.0000, 2.0000]","[ ' want ' , ' jacket ' ]"
[121.1100 - 122.5243],Ses05F_script02_1_M014,exc,"[4.0000, 2.5000, 2.0000]",[ ' right ' ]
[140.3700 - 147.6153],Ses05F_script02_1_M018,exc,"[3.5000, 3.5000, 2.5000]","[ ' honey ' , ' natural ' , ' phenomenon ' , ' mean ' , ' happen ' , ' like ' , ' year ' , ' great ' , ' opportunity ' ]"
[147.6392 - 157.1300],Ses05F_script02_1_M019,exc,"[3.5000, 3.5000, 2.5000]","[ ' think ' , ' people ' , ' kansas ' , ' get ' , ' plane ' , ' reservation ' , ' hotel ' , ' reservation ' , ' see ' , ' uh ' , ' forty ' , ' minute ' , ' away ' , ' good ' , ' pass ' ]"
[163.5600 - 175.9470],Ses05F_script02_1_M020,exc,"[4.5000, 3.5000, 2.5000]","[ ' yeah ' , ' moment ' , ' beach ' , ' highlight ' , ' little ' , ' life ' , ' flop ' , ' around ' , ' lay ' , ' egg ' , ' mate ' , ' spawn ' , ' something ' , ' like ' ]"
