% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.4211 - 8.7432],Ses05F_script01_3_F000,hap,"[3.5000, 2.0000, 2.5000]","[ ' one ' , ' know ' , ' love ' , ' parent ' ]"
[11.8580 - 13.6306],Ses05F_script01_3_F001,hap,"[4.0000, 2.5000, 2.5000]",[ ' good ' ]
[15.3432 - 20.1605],Ses05F_script01_3_F002,hap,"[3.5000, 2.5000, 2.5000]","[ ' lovely ' , ' air ' , ' sweet ' ]"
[21.9032 - 26.8707],Ses05F_script01_3_F003,hap,"[4.0000, 2.0000, 3.0000]","[ ' go ' , ' stay ' ]"
[41.1223 - 44.5000],Ses05F_script01_3_F006,sad,"[3.0000, 2.0000, 2.5000]","[ ' well ' , ' sort ' , ' embarrassed ' , ' soon ' , ' come ' ]"
[62.5848 - 66.9114],Ses05F_script01_3_F008,neu,"[3.5000, 2.5000, 3.0000]","[ ' well ' , ' point ' , ' view ' , ' else ' , ' would ' , ' come ' ]"
[80.2716 - 84.1875],Ses05F_script01_3_F009,hap,"[4.5000, 3.5000, 3.5000]","[ ' guess ' , ' come ' ]"
[174.8649 - 182.3262],Ses05F_script01_3_F015,hap,"[4.0000, 4.0000, 3.5000]","[ ' never ' , ' forgive ' , ' wait ' , ' long ' , ' time ' , ' wonder ' , ' fool ' , ' think ' ]"
[187.2937 - 189.6000],Ses05F_script01_3_F016,hap,"[3.5000, 2.0000, 3.0000]",[ ' like ' ]
[191.1696 - 199.0315],Ses05F_script01_3_F017,hap,"[2.5000, 3.0000, 3.0000]","[ ' like ' , ' larry ' , ' brother ' , ' like ' , ' chris ' , ' chris ' , ' matter ' ]"
[228.5963 - 231.1802],Ses05F_script01_3_F020,sad,"[2.5000, 2.0000, 3.0000]","[ ' would ' , ' work ' , ' like ' ]"
[241.5760 - 243.2685],Ses05F_script01_3_F021,neu,"[3.0000, 2.5000, 3.0000]","[ ' yeah ' , ' sure ' ]"
[247.4448 - 249.2376],Ses05F_script01_3_F022,sad,"[2.5000, 2.5000, 2.5000]",[ ' many ' ]
[251.9617 - 253.9647],Ses05F_script01_3_F023,sad,"[2.0000, 2.0000, 2.5000]","[ ' oh ' , ' gee ' ]"
[404.1923 - 406.6600],Ses05F_script01_3_F024,neu,"[3.0000, 2.5000, 2.5000]","[ ' still ' , ' feel ' , ' like ' ]"
[410.4317 - 427.7079],Ses05F_script01_3_F025,sad,"[2.5000, 3.5000, 4.5000]","[ ' feel ' , ' like ' , ' anymore ' , ' chris ' , ' hear ' , ' mean ' , ' everything ' , ' deserve ' , ' include ' , ' father ' , ' father ' , ' put ' , ' hundred ' , ' plane ' , ' air ' , ' proud ' , ' man ' , ' pay ' ]"
[431.1832 - 434.1377],Ses05F_script01_3_F026,hap,"[4.5000, 3.5000, 3.0000]","[ ' would ' , ' fortune ' ]"
[8.3326 - 12.4188],Ses05F_script01_3_M000,hap,"[4.0000, 3.5000, 3.0000]","[ ' know ' , ' go ' , ' style ' ]"
