% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[8.0341 - 13.5000],Ses05F_script01_1_F000,sad,"[2.5000, 2.5000, 2.5000]","[ ' go ' , ' say ' , ' maybe ' , ' tell ' , ' see ' ]"
[38.1100 - 39.8800],Ses05F_script01_1_F004,sad,"[2.5000, 2.5000, 3.0000]",[ ' talk ' ]
[44.6200 - 46.4500],Ses05F_script01_1_F005,sad,"[3.0000, 2.5000, 2.5000]","[ ' cry ' , ' hard ' ]"
[50.9500 - 53.3100],Ses05F_script01_1_F006,sad,"[2.5000, 2.0000, 2.5000]",[ ' think ' ]
[53.6400 - 58.7700],Ses05F_script01_1_F007,sad,"[2.5000, 2.5000, 3.0000]","[ ' get ' , ' like ' , ' larry ' , ' die ' , ' dream ' , ' walk ' , ' around ' , ' night ' ]"
[61.9800 - 64.2300],Ses05F_script01_1_F008,sad,"[2.5000, 2.0000, 2.5000]",[ ' mean ' ]
[128.5500 - 138.3700],Ses05F_script01_1_F014,fru,"[2.0000, 4.0000, 4.0000]","[ ' father ' , ' look ' , ' talk ' , ' blue ' , ' face ' , ' body ' , ' grave ' ]"
[159.1900 - 162.2800],Ses05F_script01_1_F017,neu,"[3.0000, 2.5000, 3.0000]","[ ' well ' , ' get ' , ' idea ' , ' story ' ]"
[194.8000 - 198.4600],Ses05F_script01_1_F021,fru,"[2.5000, 4.0000, 3.5000]","[ ' ignore ' , ' get ' , ' ignore ' , ' girl ' , ' larry ' , ' girl ' ]"
[207.4700 - 217.9800],Ses05F_script01_1_F023,fru,"[2.5000, 3.5000, 4.0000]","[ ' chris ' , ' go ' , ' know ' , ' mean ' , ' know ' ]"
[227.4700 - 230.8100],Ses05F_script01_1_F024,neu,"[2.5000, 2.5000, 3.5000]","[ ' well ' , ' considerate ' , ' fellow ' , ' nothing ' , ' wrong ' ]"
[232.1700 - 235.1600],Ses05F_script01_1_F025,neu,"[2.5000, 4.0000, 3.0000]","[ ' ask ' , ' annie ' , ' yet ' , ' marry ' ]"
