% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.1800 - 9.7600],Ses05F_impro04_F000,sad,"[2.5000, 2.0000, 3.0000]","[ ' brian ' , ' need ' , ' help ' ]"
[29.4500 - 36.3800],Ses05F_impro04_F002,fru,"[2.0000, 3.0000, 3.0000]","[ ' know ' , ' mean ' , ' suppose ' , ' lack ' , ' effort ' , ' try ' ]"
[40.1400 - 44.2800],Ses05F_impro04_F003,fru,"[1.5000, 3.5000, 3.5000]","[ ' get ' , ' job ' , ' suppose ' ]"
[49.5400 - 66.4600],Ses05F_impro04_F004,fru,"[1.5000, 3.5000, 4.0000]","[ ' mean ' , ' know ' , ' lot ' , ' qualification ' , ' find ' , ' work ' , ' like ' , ' l.a . ' , ' frustrating ' , ' know ' , ' somebody ' , ' -you ' , ' get ' , ' job ' , ' impossible ' , ' totally ' , ' discriminatory ' , ' know ' , ' somebody ' ]"
[66.5300 - 68.1500],Ses05F_impro04_F005,fru,"[1.5000, 3.5000, 4.5000]",[ ' fair ' ]
[71.2600 - 75.4400],Ses05F_impro04_F006,fru,"[1.5000, 3.5000, 4.5000]","[ ' fine ' , ' willing ' , ' start ' , ' anywhere ' , ' get ' , ' job ' ]"
[75.8600 - 80.9600],Ses05F_impro04_F007,fru,"[1.5000, 3.5000, 4.0000]","[ ' mean ' , ' six ' , ' seven ' , ' five ' , ' hour ' , ' pay ' , ' bill ' , ' mean ' ]"
[83.8900 - 89.8000],Ses05F_impro04_F008,ang,"[1.5000, 4.0000, 4.5000]","[ ' still ' , ' live ' , ' six ' , ' seven ' , ' five ' , ' possible ' , ' los ' , ' angele ' , ' housing ' , ' expensive ' ]"
[95.1700 - 107.3600],Ses05F_impro04_F009,fru,"[1.5000, 3.0000, 4.0000]","[ ' mean ' , ' mcdonald ' , ' thing ' , ' humiliating ' , ' mean ' , ' mean ' , ' exactly ' , ' move ' , ' kind ' , ' industry ' ]"
[108.3100 - 116.0400],Ses05F_impro04_F010,fru,"[1.5000, 4.0000, 4.5000]","[ ' oh ' , ' come ' , ' envision ' , ' honestly ' , ' would ' , ' settle ' , ' manager ' , ' mcdonald ' ]"
[118.9500 - 121.7100],Ses05F_impro04_F011,fru,"[2.5000, 3.5000, 3.5000]",[ ' humiliating ' ]
