% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[22.7800 - 25.1300],Ses05M_impro04_F001,neu,"[1.5000, 3.0000, 3.5000]","[ ' really ' , ' long ' ]"
[26.7800 - 28.2500],Ses05M_impro04_F002,neu,"[2.5000, 3.0000, 2.5000]",[ ' wow ' ]
[38.4100 - 40.6600],Ses05M_impro04_F003,neu,"[2.5000, 2.5000, 3.0000]",[ ' try ' ]
[49.2500 - 50.5400],Ses05M_impro04_F004,neu,"[2.5000, 2.0000, 2.5000]",[ ' right ' ]
[61.0500 - 70.2700],Ses05M_impro04_F005,neu,"[2.5000, 2.5000, 4.0000]","[ ' well ' , ' mean ' , ' right ' , ' little ' , ' bit ' , ' everything ' , ' think ' , ' like ' , ' profession ' , ' like ' , ' career ' , ' orient ' , ' place ' ]"
[71.9100 - 78.5000],Ses05M_impro04_F006,neu,"[2.5000, 2.5000, 3.5000]","[ ' work ' , ' restaurant ' , ' stuff ' , ' also ' , ' try ' , ' audition ' ]"
[81.4700 - 83.1700],Ses05M_impro04_F007,neu,"[2.5000, 2.0000, 2.5000]",[ ' really ' ]
[92.4500 - 100.5400],Ses05M_impro04_F008,neu,"[2.0000, 3.5000, 4.0000]","[ ' l.a . ' , ' really ' , ' hard ' , ' mean ' , ' try ' , ' like ' , ' go ' , ' bar ' , ' couple ' , ' times ' , ' make ' , ' friend ' , ' people ' , ' work ' ]"
[107.3800 - 111.7200],Ses05M_impro04_F009,neu,"[3.0000, 3.0000, 3.5000]","[ ' go ' , ' say ' , ' issue ' , ' maybe ' , ' go ' , ' much ' , ' mean ' ]"
[111.7300 - 114.5100],Ses05M_impro04_F010,neu,"[2.5000, 2.5000, 3.0000]","[ ' go ' , ' bar ' , ' every ' , ' night ' ]"
[119.7300 - 124.2300],Ses05M_impro04_F011,neu,"[2.5000, 2.5000, 3.5000]","[ ' well ' , ' really ' , ' know ' , ' know ' , ' like ' , ' job ' , ' situation ' ]"
[128.2200 - 132.8200],Ses05M_impro04_F012,neu,"[2.5000, 3.0000, 3.0000]","[ ' wow ' , ' mean ' , ' attitude ' , ' problem ' , ' job ' ]"
[134.6000 - 136.2300],Ses05M_impro04_F013,neu,"[2.5000, 2.0000, 3.0000]","[ ' maybe ' , ' garbage ' ]"
[136.8700 - 142.9200],Ses05M_impro04_F014,neu,"[2.5000, 2.0000, 3.5000]","[ ' right ' , ' maybe ' , ' like ' , ' know ' , ' little ' , ' bit ' , ' abrasive ' , ' vibe ' , ' something ' ]"
[143.3600 - 146.0100],Ses05M_impro04_F015,neu,"[2.0000, 3.5000, 3.0000]","[ ' know ' , ' try ' ]"
[149.6700 - 151.5800],Ses05M_impro04_F016,neu,"[3.0000, 2.5000, 3.5000]","[ ' get ' , ' defensive ' ]"
[157.6100 - 161.2300],Ses05M_impro04_F017,neu,"[3.0000, 3.5000, 3.0000]","[ ' yeah ' , ' might ' , ' something ' , ' want ' , ' look ' , ' mean ' ]"
[165.6200 - 166.8400],Ses05M_impro04_F018,neu,"[2.5000, 2.5000, 3.0000]",[ ' okay ' ]
[167.5300 - 169.1900],Ses05M_impro04_F019,neu,"[2.5000, 2.5000, 3.5000]",[ ' understand ' ]
[172.3100 - 174.6500],Ses05M_impro04_F020,neu,"[2.5000, 2.0000, 3.0000]","[ ' yeah ' , ' stressful ' , ' recognize ' ]"
[177.4700 - 178.8500],Ses05M_impro04_F021,neu,"[2.5000, 3.0000, 2.5000]",[ ' ah ' ]
[182.3400 - 184.6800],Ses05M_impro04_F022,neu,"[3.0000, 2.5000, 3.5000]","[ ' sell ' , ' pot ' , ' right ' ]"
[185.1900 - 186.5600],Ses05M_impro04_F023,neu,"[4.0000, 3.0000, 3.0000]",[ ' okay ' ]
[186.6100 - 188.0600],Ses05M_impro04_F024,neu,"[4.0000, 2.5000, 3.5000]","[ ' fair ' , ' enough ' ]"
[191.9200 - 199.0000],Ses05M_impro04_F026,neu,"[2.5000, 3.0000, 3.5000]","[ ' sorry ' , ' let ' , ' see ' , ' else ' , ' available ' , ' um ' , ' hmm ' ]"
[200.4500 - 205.6500],Ses05M_impro04_F027,neu,"[2.5000, 3.5000, 3.0000]","[ ' well ' , ' top ' , ' head ' , ' take ' , ' know ' , ' take ' , ' minute ' , ' like ' , ' special ' , ' skill ' ]"
[207.3600 - 211.0300],Ses05M_impro04_F028,neu,"[4.0000, 3.0000, 3.0000]","[ ' well ' , ' maybe ' , ' find ' , ' something ' , ' juggle ' ]"
[211.0400 - 213.3300],Ses05M_impro04_F029,neu,"[4.0000, 2.5000, 3.5000]","[ ' check ' , ' craig ' , ' list ' , ' stuff ' ]"
[215.3700 - 218.9900],Ses05M_impro04_F030,neu,"[4.0000, 3.0000, 3.5000]","[ ' kid ' , ' party ' , ' oh ' , ' come ' ]"
[225.3700 - 227.1500],Ses05M_impro04_F031,neu,"[4.0000, 2.5000, 3.0000]","[ ' okay ' , ' right ' ]"
[227.6800 - 232.4800],Ses05M_impro04_F032,neu,"[3.0000, 3.0000, 3.5000]","[ ' okay ' , ' well ' , ' fine ' , ' argue ' ]"
[232.9500 - 236.8300],Ses05M_impro04_F033,fru,"[3.5000, 3.5000, 3.5000]","[ ' else ' , ' uh ' , ' draw ' , ' blank ' ]"
[239.6600 - 242.7200],Ses05M_impro04_F034,neu,"[3.0000, 3.0000, 3.5000]","[ ' rough ' , ' really ' , ' sorry ' , ' ryan ' ]"
[245.7800 - 253.9900],Ses05M_impro04_F035,neu,"[2.5000, 2.5000, 3.0000]","[ ' well ' , ' um ' , ' kinda ' , ' like ' , ' side ' , ' let ' , ' people ' , ' see ' , ' go ' , ' job ' , ' interview ' ]"
[254.3800 - 262.8600],Ses05M_impro04_F036,neu,"[3.5000, 2.5000, 3.5000]","[ ' okay ' , ' well ' , ' good ' , ' yeah ' , ' mean ' , ' happy ' , ' pretty ' , ' personable ' , ' guy ' ]"
[262.9200 - 266.1900],Ses05M_impro04_F037,neu,"[2.5000, 2.5000, 3.0000]","[ ' see ' , ' issue ' , ' would ' ]"
[5.3295 - 12.8500],Ses05M_impro04_M000,fru,"[1.5000, 3.5000, 4.0000]","[ ' uh ' , ' god ' , ' know ' , ' anymore ' , ' like ' , ' say ' ]"
[15.3400 - 24.5800],Ses05M_impro04_M001,fru,"[1.5000, 4.0000, 4.5000]","[ ' know ' , ' nothing ' , ' get ' , ' job ' , ' get ' , ' job ' , ' year ' , ' three ' , ' year ' , ' three ' , ' year ' , ' right ' , ' able ' , ' job ' ]"
[24.6000 - 34.8900],Ses05M_impro04_M002,fru,"[1.5000, 3.5000, 4.5000]","[ ' something ' , ' like ' , ' even ' , ' remember ' , ' anymore ' , ' know ' , ' anymore ' , ' get ' , ' everyday ' , ' well ' , ' everyday ' , ' almost ' , ' everyday ' ]"
[35.0700 - 38.9000],Ses05M_impro04_M003,fru,"[2.0000, 3.0000, 4.5000]","[ ' try ' , ' something ' , ' mean ' ]"
[40.3300 - 46.7200],Ses05M_impro04_M004,fru,"[2.0000, 3.0000, 4.0000]","[ ' well ' , ' everything ' , ' tempe ' , ' know ' , ' office ' , ' work ' , ' know ' , ' whatever ' , ' pay ' , ' bill ' , ' know ' , ' anything ' ]"
[46.7300 - 51.4400],Ses05M_impro04_M005,fru,"[2.0000, 4.0000, 4.0000]","[ ' mean ' , ' want ' , ' keep ' , ' job ' , ' want ' , ' jobs.it ' , ' want ' ]"
[51.4600 - 59.4500],Ses05M_impro04_M006,fru,"[1.5000, 4.0000, 4.5000]","[ ' know ' , ' god ' , ' go ' , ' go ' , ' back ' , ' school ' , ' afford ' , ' go ' , ' back ' , ' school ' ]"
[69.6000 - 73.0100],Ses05M_impro04_M008,neu,"[2.0000, 3.5000, 4.0000]","[ ' plan ' , ' forever ' , ' mean ' , ' like ' ]"
[74.2700 - 75.1800],Ses05M_impro04_M009,neu,"[2.5000, 2.5000, 3.0000]",[ ' yeah ' ]
[75.2000 - 76.1900],Ses05M_impro04_M010,neu,"[3.0000, 2.5000, 3.5000]",[ ' right ' ]
[78.0400 - 84.3800],Ses05M_impro04_M011,fru,"[2.0000, 4.0000, 4.0000]","[ ' yeah ' , ' yeah ' , ' well ' , ' hello ' , ' get ' , ' restaurant ' , ' job ' , ' get ' , ' restaurant ' , ' gig ' , ' one ' , ' give ' , ' anything ' ]"
[84.3900 - 92.1500],Ses05M_impro04_M012,fru,"[2.0000, 4.0000, 4.0000]","[ ' go ' , ' interview ' , ' cool ' , ' everything ' , ' know ' , ' nice ' , ' nice ' , ' know ' , ' give ' , ' take ' , ' back ' , ' forth ' , ' whatever ' ]"
[92.1600 - 94.5400],Ses05M_impro04_M013,fru,"[2.0000, 3.5000, 4.5000]","[ ' always ' , ' go ' , ' somebody ' , ' else ' ]"
[98.1300 - 105.6900],Ses05M_impro04_M014,fru,"[2.0000, 4.0000, 4.5000]","[ ' yeah ' , ' absolutely ' , ' hello ' , ' know ' , ' go ' , ' bar ' , ' time ' , ' like ' , ' know ' , ' know ' , ' one ' , ' want ' , ' hire ' ]"
[105.6990 - 110.7700],Ses05M_impro04_M015,fru,"[2.0000, 4.0000, 3.5000]","[ ' maybe ' , ' want ' , ' hire ' , ' know ' , ' know ' , ' wrong ' , ' something ' , ' wrong ' ]"
[111.6400 - 121.2100],Ses05M_impro04_M016,fru,"[2.5000, 4.0000, 4.0000]","[ ' mean ' , ' tell ' , ' one ' , ' hire ' , ' honest ' , ' tell ' , ' know ' , ' take ' , ' take ' , ' tell ' ]"
[123.2900 - 128.0600],Ses05M_impro04_M017,fru,"[2.0000, 4.5000, 4.5000]","[ ' yeah ' , ' okay ' , ' well ' , ' personality ' , ' wise ' , ' mean ' , ' people ' , ' know ' , ' hire ' ]"
[142.2100 - 143.8800],Ses05M_impro04_M019,ang,"[2.0000, 3.5000, 3.5000]","[ ' abrasive ' , ' vibe ' ]"
[144.3400 - 151.1800],Ses05M_impro04_M020,ang,"[2.0000, 3.5000, 4.0000]","[ ' let ' , ' know ' , ' fine ' , ' think ' , ' abrasive ' , ' vibe ' , ' whatever ' , ' entitle ' , ' opinion ' , ' course ' , ' maybe ' , ' job ' ]"
