% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[2.8098 - 4.5479],Ses05F_impro03_F000,exc,"[4.0000, 3.0000, 3.5000]","[ ' okay ' , ' big ' , ' news ' ]"
[7.9600 - 9.8400],Ses05F_impro03_F001,exc,"[4.5000, 3.0000, 3.5000]","[ ' get ' , ' marry ' ]"
[10.2000 - 11.3300],Ses05F_impro03_F002,exc,"[4.5000, 3.0000, 4.0000]",[ ' yeah ' ]
[11.5800 - 12.7187],Ses05F_impro03_F003,exc,"[4.5000, 3.5000, 4.0000]",[ ' yeah ' ]
[13.4800 - 14.6600],Ses05F_impro03_F004,exc,"[4.5000, 3.5000, 4.0000]",[ ' uh - huh ' ]
[16.2500 - 18.1600],Ses05F_impro03_F005,exc,"[4.5000, 3.5000, 4.0000]","[ ' couple ' , ' day ' , ' ago ' ]"
[24.0500 - 25.7600],Ses05F_impro03_F007,exc,"[4.5000, 3.0000, 4.0000]","[ ' know ' , ' neither ' ]"
[26.0600 - 30.7700],Ses05F_impro03_F008,exc,"[4.5000, 4.0000, 3.5000]","[ ' right ' , ' think ' , ' would ' , ' way ' , ' old ' , ' thought ' , ' would ' , ' least ' , ' thirty ' , ' something ' ]"
[30.9400 - 32.4700],Ses05F_impro03_F009,exc,"[4.5000, 4.0000, 4.0000]",[ ' yeah ' ]
[40.1200 - 41.8700],Ses05F_impro03_F011,exc,"[4.5000, 4.5000, 4.0000]",[ ' sorry ' ]
[89.8800 - 93.0500],Ses05F_impro03_F020,exc,"[4.5000, 3.5000, 4.5000]","[ ' yeah ' , ' yeah ' , ' course ' ]"
[110.8900 - 117.4400],Ses05F_impro03_F027,hap,"[4.5000, 3.0000, 4.0000]","[ ' weird ' , ' right ' , ' like ' , ' grow ' , ' near ' , ' somebody ' , ' never ' , ' know ' , ' travel ' , ' hundred ' , ' mile ' , ' away ' ]"
[120.4900 - 121.7500],Ses05F_impro03_F028,hap,"[4.5000, 4.5000, 3.5000]",[ ' know ' ]
[123.7500 - 129.8600],Ses05F_impro03_F029,hap,"[4.0000, 3.5000, 4.0000]","[ ' right ' , ' like ' , ' oh ' , ' u.s . ' , ' u.s . ' , ' chicago ' , ' chicago ' ]"
[129.8900 - 132.4500],Ses05F_impro03_F030,hap,"[4.0000, 3.5000, 4.0000]","[ ' know ' , ' neighborhood ' , ' yeah ' , ' pretty ' , ' bizarre ' ]"
[132.6100 - 133.9100],Ses05F_impro03_F031,hap,"[4.0000, 2.0000, 3.0000]",[ ' yeah ' ]
[136.4700 - 137.5600],Ses05F_impro03_F032,hap,"[4.0000, 3.0000, 3.0000]",[ ' mm - hmm ' ]
[138.4400 - 140.4300],Ses05F_impro03_F033,hap,"[4.0000, 3.0000, 4.0000]","[ ' yeah ' , ' love ' ]"
