utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03F_impro02_F000,7.63,9.54,neutral,4,2.5,1
Ses03F_impro02_F001,12.19,13.21,neutral,3.5,2,1
Ses03F_impro02_F002,13.86,15.4425,neutral,3,1.5,1
Ses03F_impro02_F003,16.235,25.71,neutral,3.5,3,1
Ses03F_impro02_F004,28.8225,30.34,negative,3,2.5,1.5
Ses03F_impro02_F005,31.46,32.595,positive,4,2,1
Ses03F_impro02_F006,32.7525,44.415,neutral,3,2,1.5
Ses03F_impro02_F007,45.3025,50.76,positive,3,3,1.5
Ses03F_impro02_F008,51.31,64.64,negative,2.5,2,1.5
Ses03F_impro02_F009,64.76,74.8875,negative,2.5,2.5,1.5
Ses03F_impro02_F010,75.09,76.91,negative,3,2.5,1.5
Ses03F_impro02_F011,77.0475,81.45,negative,2.5,2,1.5
Ses03F_impro02_F012,82.89,83.89,negative,2,1.5,1
Ses03F_impro02_F013,86.3275,91.14,negative,2.5,2.5,1.5
Ses03F_impro02_F014,93.28,95.975,negative,2.5,3,2.5
Ses03F_impro02_F015,99.015,100.88,negative,2.5,2,1.5
Ses03F_impro02_F016,102.3075,109.18,negative,2.5,3,2
Ses03F_impro02_F017,109.23,113.5,negative,2,3.5,2
Ses03F_impro02_F018,118.4,122.1275,negative,2,3,2.5
Ses03F_impro02_F019,124.1475,128.2825,negative,2,2,1.5
Ses03F_impro02_F020,131.16,134.95,negative,1.5,2,1.5
Ses03F_impro02_F021,134.99,141.61,negative,2,3.5,1.5
Ses03F_impro02_F022,147.82,154.1975,negative,2,3.5,2.5
Ses03F_impro02_F023,156.325,158.6525,negative,2,3,1.5
Ses03F_impro02_F024,161.285,165.745,negative,2,3.5,2.5
Ses03F_impro02_F025,169.3125,171.28,negative,1.5,2,2
Ses03F_impro02_F026,171.9575,174.2475,negative,1.5,1.5,1.5
Ses03F_impro02_F027,176.035,181.5675,negative,2,3,2
Ses03F_impro02_F028,186.67,189.005,negative,2,2,1.5
Ses03F_impro02_F029,196.32,204.935,negative,1.5,2.5,1.5
Ses03F_impro02_F030,209.8721,214.66,negative,1.5,2.5,2
Ses03F_impro02_F031,214.72,219.055,negative,3.5,2.5,3
Ses03F_impro02_F032,219.5625,221.0025,negative,2,2.5,1
Ses03F_impro02_F033,231.8125,236.48,neutral,2,2.5,2
Ses03F_impro02_F034,236.69,239.74,negative,3,3.5,2
Ses03F_impro02_F035,239.8,243.3049,negative,3,3.5,2
Ses03F_impro02_F036,255.8325,262.105,negative,1.5,2,1.5
Ses03F_impro02_F037,269.1575,276.73,negative,2,2.5,1.5
Ses03F_impro02_F038,282.34,285.07,negative,1.5,2.5,1.5
Ses03F_impro02_F039,285.8625,289.3775,negative,1.5,2,2
Ses03F_impro02_F040,293.59,295.175,negative,2,3,1.5
Ses03F_impro02_F041,296.975,303.925,negative,1.5,2,1.5
Ses03F_impro02_F042,305.5025,307.16,negative,1.5,2,1
Ses03F_impro02_F043,308.9325,311.22,negative,2,2.5,2
Ses03F_impro02_M000,10.0719,11.88,neutral,2.5,2,2
Ses03F_impro02_M001,25.8175,33.2575,positive,4,2.5,2.5
Ses03F_impro02_M002,43.94,45.94,positive,3.5,2.5,1.5
Ses03F_impro02_M003,50.31,53.0775,positive,4,2,1.5
Ses03F_impro02_M004,76.0425,77.41,positive,1.5,3.5,2
Ses03F_impro02_M005,81.9,86.2325,positive,1.5,4,2
Ses03F_impro02_M006,89.93,93.4225,negative,1.5,3.5,2.5
Ses03F_impro02_M007,94.98,98.1925,negative,1.5,4,2
Ses03F_impro02_M008,99.5,102.77,negative,2,3.5,2
Ses03F_impro02_M009,111.5275,112.81,negative,2,3,1.5
Ses03F_impro02_M010,114.46,119.0325,negative,2,3.5,2.5
Ses03F_impro02_M011,127.8,129.2625,negative,1.5,3,2.5
Ses03F_impro02_M012,135.095,136.49,negative,1.5,2.5,2
Ses03F_impro02_M013,141.8225,147.9025,negative,2,3,2
Ses03F_impro02_M014,150.755,152.9,negative,1.5,3.5,1.5
Ses03F_impro02_M015,153.75,155.835,negative,1.5,2,2.5
Ses03F_impro02_M016,158.135,161.2675,negative,2,2.5,2
Ses03F_impro02_M017,170.23,171.8775,negative,2,2,2
Ses03F_impro02_M018,182.25,186.34,negative,2,3,2
Ses03F_impro02_M019,189.92,195.42,negative,2,2,1.5
Ses03F_impro02_M020,204.38,208.49,negative,1.5,2,2
Ses03F_impro02_M021,209.085,211.16,negative,1.5,2.5,1.5
Ses03F_impro02_M022,217.97,220.0175,negative,2,2.5,2
Ses03F_impro02_M023,220.605,226.66,negative,2,3,2.5
Ses03F_impro02_M024,226.695,229.12,negative,2,2,3
Ses03F_impro02_M025,242.01,244.31,negative,1.5,2.5,2.5
Ses03F_impro02_M026,244.41,249.005,negative,2,3,3
Ses03F_impro02_M027,249.0675,255.595,negative,2,3.5,2.5
Ses03F_impro02_M028,264.3225,269.64,negative,1.5,2,2
Ses03F_impro02_M029,277.86,282.62,negative,1.5,2,2
Ses03F_impro02_M030,289.64,294.12,negative,1.5,2.5,2.5
Ses03F_impro02_M031,311.35,313.62,negative,1.5,2,1.5
