utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script03_1_F000,14.18,15.775,negative,2.5,3,3.5
Ses03M_script03_1_F001,16.5,20.235,negative,2.5,3,3.5
Ses03M_script03_1_F002,21.4,23.8275,negative,2,3.5,3.5
Ses03M_script03_1_F003,26.71,28.86,positive,3,2.5,3.5
Ses03M_script03_1_F004,29.84,32.905,positive,2,3.5,3.5
Ses03M_script03_1_F005,38,42.6425,positive,5,4.5,3.5
Ses03M_script03_1_F006,46.22,48.01,positive,4,3,3.5
Ses03M_script03_1_F007,49.47,53.52,positive,4,3.5,3.5
Ses03M_script03_1_F008,58.09,61.23,positive,4,3.5,4
Ses03M_script03_1_F009,62.72,66.48,positive,3.5,3.5,3.5
Ses03M_script03_1_F010,69.3,71.8175,positive,4,3,3.5
Ses03M_script03_1_F011,79.1602,82.2426,positive,4,3.5,3.5
Ses03M_script03_1_F012,84.78,86.18,positive,2.5,3,3.5
Ses03M_script03_1_F013,98.69,103.275,positive,3.5,3.5,3.5
Ses03M_script03_1_F014,106.55,111.13,positive,3,3,4
Ses03M_script03_1_F015,112.99,115.52,positive,3.5,3,2.5
Ses03M_script03_1_F016,118.72,121.6175,positive,4,3.5,3.5
Ses03M_script03_1_F017,126.32,131.1025,negative,3.5,3.5,3.5
Ses03M_script03_1_F018,134.01,135.97,negative,4,2.5,3
Ses03M_script03_1_F019,141.63,144.97,neutral,3.5,3,3.5
Ses03M_script03_1_F020,168.5425,171.7825,positive,3,3,3.5
Ses03M_script03_1_F021,188.31,192.81,positive,4,3.5,4
Ses03M_script03_1_F022,192.84,198.53,positive,4,3.5,4
Ses03M_script03_1_F023,201.74,204.2075,positive,4,3,3.5
Ses03M_script03_1_F024,208.68,214.3925,positive,4,4,4
Ses03M_script03_1_F025,216.25,223.1175,positive,3,3,4
Ses03M_script03_1_F026,225.23,228.51,neutral,3,2.5,3.5
Ses03M_script03_1_F027,234.26,238.1252,positive,3,3.5,4
Ses03M_script03_1_F028,238.5875,244.07,positive,4,3,3.5
Ses03M_script03_1_F029,245.2,250.5,positive,4,3.5,3.5
Ses03M_script03_1_F030,254.59,258.7875,positive,4.5,4,3.5
Ses03M_script03_1_F031,260.57,262.905,positive,3.5,2.5,2.5
Ses03M_script03_1_M000,12.3161,14.7672,negative,2.5,3.5,4
Ses03M_script03_1_M001,15.46,16.82,neutral,3,3,3
Ses03M_script03_1_M002,19.87,21.7625,neutral,3,2.5,3
Ses03M_script03_1_M003,23.59,27.08,negative,3.5,3.5,3.5
Ses03M_script03_1_M004,28.43,30.1525,positive,3.5,3.5,3.5
Ses03M_script03_1_M005,32.56,36.46,negative,2.5,4,4
Ses03M_script03_1_M006,36.48,38.33,positive,2.5,3,3.5
Ses03M_script03_1_M007,42.3963,46.5675,positive,3.5,2.5,3.5
Ses03M_script03_1_M008,47.57,49.86,positive,3.5,2,3
Ses03M_script03_1_M009,53.01,58.535,positive,3.5,3,3.5
Ses03M_script03_1_M010,60.75,64.31,positive,3.5,3.5,4
Ses03M_script03_1_M011,66.2,69.695,positive,3.5,3,4
Ses03M_script03_1_M012,71.64,79.9448,positive,3.5,3,4.5
Ses03M_script03_1_M013,80.12,85.16,positive,4.5,3.5,4.5
Ses03M_script03_1_M014,85.78,92.06,positive,2.5,3.5,4
Ses03M_script03_1_M015,92.1,98.93,positive,2.5,3.5,4.5
Ses03M_script03_1_M016,103,106.73,positive,3,2.5,3.5
Ses03M_script03_1_M017,111.12,113.2375,neutral,3.5,3,3
Ses03M_script03_1_M018,115.13,119.44,positive,4,3.5,3.5
Ses03M_script03_1_M019,121.02,126.29,positive,3.5,3,3.5
Ses03M_script03_1_M020,130.555,134.785,positive,3.5,3.5,4
Ses03M_script03_1_M021,135.51,142.19,positive,3.5,3,3.5
Ses03M_script03_1_M022,144.64,148.7092,neutral,3.5,2.5,3
Ses03M_script03_1_M023,148.78,161.46,positive,4,3.5,4
Ses03M_script03_1_M024,161.49,169.175,positive,4,2.5,4
Ses03M_script03_1_M025,171.95,178.3675,positive,3.5,3,4
Ses03M_script03_1_M026,178.39,188.98,positive,3.5,3.5,4
Ses03M_script03_1_M027,199.17,202.26,positive,3.5,3,3
Ses03M_script03_1_M028,203.6175,209.07,positive,3,2.5,3.5
Ses03M_script03_1_M029,214.08,215.43,positive,2,3,3.5
Ses03M_script03_1_M030,215.46,216.65,neutral,2.5,3,3.5
Ses03M_script03_1_M031,222.93,225.67,positive,3,3,3.5
Ses03M_script03_1_M032,228.0275,231.48,positive,4,2.5,3.5
Ses03M_script03_1_M033,231.53,234.5,positive,3,3,3.5
Ses03M_script03_1_M034,237.5125,240.03,positive,4,3.5,3.5
Ses03M_script03_1_M035,243.56,245.81,neutral,3,2.5,3.5
Ses03M_script03_1_M036,250.28,255.1061,positive,5,4.5,4.5
Ses03M_script03_1_M037,258.73,260.98,positive,3.5,2.5,2.5
Ses03M_script03_1_M038,262.9675,268.18,neutral,3,3.5,3.5
