utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03F_impro06_F000,8.344,12.1707,negative,2.5,2.0,2.5
Ses03F_impro06_F001,13.5951,16.7102,negative,2.5,2.5,2.5
Ses03F_impro06_F002,19.1355,23.5856,negative,2.5,2.5,3.0
Ses03F_impro06_F003,25.4324,31.1063,negative,2.0,3.0,3.0
Ses03F_impro06_F004,31.2621,34.7999,negative,2.0,3.0,3.0
Ses03F_impro06_F005,34.8667,43.5889,negative,2.0,3.0,3.0
Ses03F_impro06_F006,43.8114,47.4382,negative,2.0,1.5,3.0
Ses03F_impro06_F007,54.3359,57.1617,negative,2.5,2.0,3.0
Ses03F_impro06_F008,57.3397,60.0098,negative,4.0,2.5,3.0
Ses03F_impro06_F009,60.0766,63.3252,negative,4.0,3.5,3.0
Ses03F_impro06_F010,63.7924,73.8052,negative,2.5,2.5,3.5
Ses03F_impro06_F011,74.5172,79.0786,negative,2.5,2.0,3.0
Ses03F_impro06_F012,79.2343,83.0392,negative,2.0,1.5,3.0
Ses03F_impro06_F013,83.5509,88.7576,negative,1.5,2.5,3.5
Ses03F_impro06_F014,92.0507,98.9038,negative,1.5,2.5,4.5
Ses03F_impro06_F015,103.888,108.8276,negative,2.5,2.5,3.5
Ses03F_impro06_F016,109.2504,113.9007,negative,2.0,3.0,3.5
Ses03F_impro06_F017,114.101,116.9491,negative,2.5,2.0,3.0
Ses03F_impro06_F018,117.2161,120.205,negative,2.5,2.5,2.5
Ses03F_impro06_F019,121.6439,124.8925,negative,2.0,1.5,3.0
Ses03F_impro06_F020,125.1595,134.2823,negative,1.5,2.5,3.5
Ses03F_impro06_F021,136.4628,142.2035,negative,2.0,2.5,3.5
Ses03F_impro06_F022,142.3,146.8761,negative,1.5,3.0,3.5
Ses03F_impro06_F023,150.4584,155.9098,negative,2.0,2.5,3.0
Ses03F_impro06_F024,156.9111,160.2264,negative,2.5,2.0,3.0
Ses03F_impro06_F025,160.5379,169.9277,negative,1.5,2.5,3.0
Ses03F_impro06_F026,172.2418,178.1159,negative,1.5,2.5,3.0
Ses03F_impro06_F027,179.1172,182.7663,negative,3.5,3.0,2.5
Ses03F_impro06_F028,182.8998,187.0829,negative,3.0,3.0,3.0
Ses03F_impro06_F029,190.287,197.7854,negative,1.5,3.0,3.0
Ses03F_impro06_F030,198.0302,200.8115,negative,2.0,2.0,3.0
Ses03F_impro06_F031,209.022,213.0716,negative,2.0,2.0,3.0
Ses03F_impro06_F032,215.2521,217.0099,negative,2.5,2.0,2.5
Ses03F_impro06_F033,218.701,222.7061,negative,2.5,2.5,3.5
Ses03F_impro06_F034,224.5529,229.893,negative,2.0,2.0,3.5
Ses03F_impro06_F035,230.1155,232.8746,negative,1.5,1.5,3.5
Ses03F_impro06_M000,5.7363,8.15,neutral,3.0,2.0,2.0
Ses03F_impro06_M001,15.9759,19.0242,neutral,2.5,2.0,2.5
Ses03F_impro06_M002,48.6398,55.4484,negative,2.5,1.5,3.0
Ses03F_impro06_M003,88.2236,91.1829,neutral,2.5,1.5,2.5
Ses03F_impro06_M004,97.6356,100.7729,negative,2.5,3.0,3.0
Ses03F_impro06_M005,101.1289,105.2675,negative,1.5,2.5,3.0
Ses03F_impro06_M006,119.5746,122.4005,negative,3.0,2.5,3.0
Ses03F_impro06_M007,146.8316,150.3027,negative,2.5,1.5,2.5
Ses03F_impro06_M008,177.3594,179.807,negative,3.0,1.5,2.5
Ses03F_impro06_M009,187.4166,190.7575,negative,2.5,2.0,3.0
Ses03F_impro06_M010,200.0327,202.4358,negative,2.0,2.5,3.0
Ses03F_impro06_M011,202.6138,208.2432,negative,2.5,2.5,3.0
Ses03F_impro06_M012,212.9381,216.1422,negative,2.5,2.0,3.0
Ses03F_impro06_M013,216.6984,219.4797,negative,2.5,2.5,3.5
Ses03F_impro06_M014,222.2611,225.2871,negative,2.0,2.0,2.0
Ses03F_impro06_M015,232.1626,234.5211,negative,2.5,2.5,3.5
Ses03F_impro06_M016,234.6991,238.5485,negative,2.5,2.0,3.5
