utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses03M_script01_3_F000,6.1934,11.6235,positive,4.5,3.5,3
Ses03M_script01_3_F001,15.0037,19.1253,positive,3.5,3,3.5
Ses03M_script01_3_F002,20.4556,23.356,positive,3.5,3.5,2.5
Ses03M_script01_3_F003,25.115,28.1319,positive,4,2.5,2.5
Ses03M_script01_3_F004,31.7301,37.9017,negative,2.5,3.5,3
Ses03M_script01_3_F005,38.8394,42.3941,negative,3.5,3.5,3
Ses03M_script01_3_F006,43.9424,46.9083,negative,2.5,2.5,2.5
Ses03M_script01_3_F007,47.6497,55.325,negative,2,3.5,2.5
Ses03M_script01_3_F008,56.63,62.8279,negative,2.5,4,2.5
Ses03M_script01_3_F009,70.5478,74.4175,neutral,3,3.5,3
Ses03M_script01_3_F010,75.28,80.2086,neutral,3,4,2.5
Ses03M_script01_3_F011,91.3959,93.4022,positive,3.5,2.5,2
Ses03M_script01_3_F012,93.5331,96.4335,positive,4,3.5,2
Ses03M_script01_3_F013,129.4285,133.1025,positive,3.5,4,3.5
Ses03M_script01_3_F014,135.2293,138.7622,positive,3,3.5,3
Ses03M_script01_3_F015,140.6812,143.56,positive,3.5,2.5,2.5
Ses03M_script01_3_F016,145.5879,147.9868,positive,4,3.5,3
Ses03M_script01_3_F017,151.3888,158.5199,positive,4,4,3
Ses03M_script01_3_F018,158.6725,162.3362,positive,4,2.5,3
Ses03M_script01_3_F019,181.1126,183.4461,positive,4.5,3,3
Ses03M_script01_3_F020,183.4897,190.0102,positive,4,4.5,4
Ses03M_script01_3_F021,196.8578,200.8268,positive,3.5,3,3
Ses03M_script01_3_F022,202.4623,207.2382,positive,3.5,3.5,4
Ses03M_script01_3_F023,208.7647,210.8801,negative,2.5,3,2.5
Ses03M_script01_3_F024,216.4192,219.2324,negative,2,3.5,4
Ses03M_script01_3_F025,220.759,226.9087,negative,2,3.5,3.5
Ses03M_script01_3_F026,233.2111,235.9371,negative,2,3,2.5
Ses03M_script01_3_F027,238.3796,241.9124,negative,2,3,3
Ses03M_script01_3_F028,248.193,250.3738,negative,3,2.5,2.5
Ses03M_script01_3_F029,252.7072,254.9098,negative,2,2.5,2.5
Ses03M_script01_3_F030,256.2836,258.5953,negative,2.5,2,3
Ses03M_script01_3_F031,382.4192,385.8212,negative,2,2.5,2
Ses03M_script01_3_F032,387.7184,394.51,positive,2,3.5,3.5
Ses03M_script01_3_F033,394.605,407.426,negative,2,4,4.5
Ses03M_script01_3_F034,411.0308,414.978,positive,4,3.5,3
Ses03M_script01_3_M000,10.4249,15.5925,neutral,4,3,2.5
Ses03M_script01_3_M001,28.7207,32.0573,neutral,3,2.5,2
Ses03M_script01_3_M002,37.1821,39.4064,negative,2,2.5,2.5
Ses03M_script01_3_M003,41.6308,44.1605,negative,2.5,2.5,3
Ses03M_script01_3_M004,54.7372,57.0052,neutral,3,2.5,3.5
Ses03M_script01_3_M005,61.9338,71.3765,neutral,2.5,3,3
Ses03M_script01_3_M006,73.8626,76.0651,positive,3,3,3
Ses03M_script01_3_M007,79.9687,84.352,positive,3,3,2
Ses03M_script01_3_M008,84.4175,90.2475,positive,4,3,3
Ses03M_script01_3_M009,96.826,104.306,positive,4.5,3.5,3.5
Ses03M_script01_3_M010,105.7454,108.1442,positive,4,4,3.5
Ses03M_script01_3_M011,108.2968,113.7924,positive,4.5,3.5,4
Ses03M_script01_3_M012,113.8578,124.095,positive,3.5,4,4
Ses03M_script01_3_M013,124.1675,130.2572,positive,2,3,4
Ses03M_script01_3_M014,132.4379,135.7091,positive,2.5,2.5,3
Ses03M_script01_3_M015,138.0643,140.485,negative,2.5,2.5,2.5
Ses03M_script01_3_M016,143.6775,146.3948,positive,4,3,2.5
Ses03M_script01_3_M017,148.074,151.2361,positive,3.5,2.5,3
Ses03M_script01_3_M018,162.7288,168.8567,positive,4,2,4
Ses03M_script01_3_M019,170.19,177.5798,positive,4.5,3.5,4
Ses03M_script01_3_M020,177.9425,181.6575,positive,4,3,3.5
Ses03M_script01_3_M021,190.9697,197.0104,positive,4,2.5,3.5
Ses03M_script01_3_M022,200.5869,202.975,positive,3,3,2.5
Ses03M_script01_3_M023,210.0732,216.97,negative,3.5,3,2.5
Ses03M_script01_3_M024,218.6872,221.4132,negative,3,3.5,2.5
Ses03M_script01_3_M025,226.0582,234.018,negative,2.5,2.5,3
