% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.1500 - 6.5000],Ses05M_script03_1_F000,neg,"[3.5000, 3.0000, 3.0000]",[ ' think ' ]
[7.7000 - 11.1200],Ses05M_script03_1_F001,pos,"[2.5000, 4.0000, 3.0000]","[ ' nobody ' , ' know ' , ' except ' , ' freda ' , ' would ' , ' ring ' ]"
[16.6700 - 18.9500],Ses05M_script03_1_F003,pos,"[4.0000, 3.0000, 3.5000]","[ ' always ' , ' sweet ' ]"
[20.1800 - 22.9600],Ses05M_script03_1_F004,pos,"[4.0000, 3.0000, 3.0000]","[ ' bind ' , ' happen ' , ' soon ' , ' later ' ]"
[30.4200 - 33.0800],Ses05M_script03_1_F005,pos,"[4.0000, 4.5000, 3.5000]","[ ' oh ' , ' send ' , ' shiver ' , ' spine ' ]"
[71.0600 - 74.0200],Ses05M_script03_1_F011,neu,"[3.0000, 2.0000, 3.5000]","[ ' laugh ' , ' serious ' ]"
[96.8500 - 99.8200],Ses05M_script03_1_F013,neu,"[3.5000, 3.0000, 3.0000]","[ ' laugh ' , ' everything ' , ' must ' , ' laugh ' , ' we ' ]"
[109.2600 - 112.9600],Ses05M_script03_1_F015,neu,"[3.0000, 2.5000, 2.5000]","[ ' well ' , ' always ' , ' bicker ' , ' fight ' ]"
[120.3800 - 124.4200],Ses05M_script03_1_F017,neu,"[3.5000, 3.5000, 3.0000]","[ ' one ' , ' we ' , ' die ' , ' one ' , ' laugh ' ]"
[159.9200 - 162.7600],Ses05M_script03_1_F020,neu,"[4.0000, 2.5000, 2.5000]","[ ' elliott ' , ' worm ' , ' pop ' ]"
[197.5500 - 203.6500],Ses05M_script03_1_F024,pos,"[4.0000, 3.5000, 4.0000]","[ ' know ' , ' throw ' , ' window ' , ' canal ' , ' think ' , ' ever ' , ' forgive ' ]"
[211.2000 - 216.1300],Ses05M_script03_1_F026,pos,"[2.5000, 3.5000, 3.5000]","[ ' oh ' , ' burn ' , ' comb ' , ' towel ' , ' bathroom ' ]"
[245.0600 - 247.0439],Ses05M_script03_1_F031,neu,"[3.0000, 2.5000, 2.5000]","[ ' know ' , ' nothing ' ]"
[6.0800 - 7.8745],Ses05M_script03_1_M001,pos,"[3.0000, 3.0000, 3.5000]",[ ' wonder ' ]
[10.6800 - 12.8100],Ses05M_script03_1_M002,neg,"[3.0000, 3.5000, 3.5000]",[ ' must ' ]
[14.0600 - 17.1100],Ses05M_script03_1_M003,neu,"[3.5000, 3.5000, 3.5000]","[ ' right ' , ' darling ' , ' whatever ' , ' happen ' ]"
