% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[24.9600 - 28.9100],Ses05M_impro02_F003,neg,"[1.6667, 3.0000, 3.0000]","[ ' tell ' , ' two ' , ' young ' , ' child ' , ' home ' ]"
[45.3500 - 49.5100],Ses05M_impro02_F006,neg,"[2.0000, 3.6667, 3.6667]","[ ' get ' , ' something ' , ' go ' ]"
[79.2800 - 83.5900],Ses05M_impro02_F009,neg,"[1.6667, 3.6667, 3.3333]","[ ' get ' , ' something ' , ' go ' ]"
[90.6700 - 94.5100],Ses05M_impro02_F010,neg,"[2.0000, 3.0000, 2.6667]","[ ' leave ' , ' country ' ]"
[99.9200 - 103.1800],Ses05M_impro02_F012,neu,"[2.6667, 2.6667, 2.0000]","[ ' would ' , ' bad ' , ' would ' , ' happen ' , ' find ' , ' somewhere ' , ' else ' ]"
[109.7200 - 112.0200],Ses05M_impro02_F013,neg,"[1.6667, 3.0000, 2.6667]","[ ' well ' , ' young ' ]"
[127.2400 - 132.2700],Ses05M_impro02_F015,neg,"[2.3333, 3.0000, 2.6667]","[ ' gon ' , ' na ' , ' like ' , ' tank ' , ' run ' , ' around ' , ' mean ' , ' mean ' ]"
[138.5900 - 140.6700],Ses05M_impro02_F016,neg,"[1.3333, 2.6667, 1.6667]","[ ' oh ' , ' god ' ]"
[152.3900 - 154.9900],Ses05M_impro02_F017,neg,"[1.0000, 3.3333, 2.3333]","[ ' many ' , ' people ' , ' die ' ]"
[165.4700 - 170.6700],Ses05M_impro02_F019,neg,"[1.3333, 3.0000, 2.6667]","[ ' mean ' , ' I - I ' , ' know ' , ' good ' , ' soldier ' , ' everybody ' , ' else ' ]"
[182.4800 - 185.3400],Ses05M_impro02_F020,neg,"[1.0000, 3.6667, 2.0000]",[ ' much ' ]
[185.5400 - 189.8500],Ses05M_impro02_F021,neg,"[2.0000, 3.0000, 3.0000]","[ ' garbage ' , ' write ' , ' everyday ' ]"
[211.6200 - 212.8800],Ses05M_impro02_F023,neg,"[1.6667, 3.3333, 1.3333]",[ ' okay ' ]
[214.7700 - 216.1900],Ses05M_impro02_F024,neg,"[1.3333, 3.0000, 1.3333]",[ ' garbage ' ]
[6.9200 - 16.3900],Ses05M_impro02_M000,neg,"[2.0000, 2.0000, 2.6667]","[ ' sweetheart ' , ' get ' , ' tell ' , ' something ' , ' get ' , ' call ' , ' go ' , ' iraq ' ]"
[17.8700 - 23.5700],Ses05M_impro02_M001,neg,"[2.3333, 3.0000, 2.3333]","[ ' know ' , ' really ' , ' crappy ' , ' time ' , ' choice ' ]"
[42.9100 - 47.7800],Ses05M_impro02_M007,neg,"[2.0000, 3.6667, 2.3333]","[ ' choice ' , ' go ' , ' go ' , ' come ' , ' take ' ]"
[48.5900 - 57.0100],Ses05M_impro02_M008,neg,"[1.6667, 3.6667, 3.0000]","[ ' try ' , ' everything ' , ' call ' , ' everyone ' , ' know ' , ' try ' , ' everything ' , ' one ' , ' anything ' , ' anything ' ]"
[60.3000 - 62.3900],Ses05M_impro02_M010,neg,"[1.6667, 2.3333, 1.6667]",[ ' know ' ]
[62.7000 - 70.7200],Ses05M_impro02_M011,neg,"[2.0000, 3.0000, 2.0000]","[ ' want ' , ' kid ' , ' get ' , ' take ' , ' care ' , ' get ' , ' get ' ]"
[70.7500 - 79.4200],Ses05M_impro02_M012,neg,"[1.3333, 4.0000, 3.0000]","[ ' tell ' , ' show ' , ' picture ' , ' everything ' , ' like ' , ' go ' , ' see ' , ' long ' , ' time ' , ' important ' , ' time ' , ' want ' , ' miss ' ]"
