% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[15.9000 - 19.3500],Ses05M_impro03_F003,pos,"[4.0000, 3.3333, 2.6667]",[ ' oh ' ]
[19.6200 - 22.3700],Ses05M_impro03_F004,pos,"[4.0000, 3.3333, 2.6667]","[ ' okay ' , ' good ' , ' assume ' ]"
[29.8700 - 31.8200],Ses05M_impro03_F005,pos,"[4.3333, 3.0000, 2.0000]",[ ' oh ' ]
[54.1100 - 55.4900],Ses05M_impro03_F006,neu,"[3.6667, 2.3333, 1.6667]",[ ' uh - huh ' ]
[101.8300 - 106.0700],Ses05M_impro03_F007,pos,"[4.6667, 3.6667, 3.0000]","[ ' oh ' , ' god ' , ' dramatic ' ]"
[106.1400 - 108.3300],Ses05M_impro03_F008,pos,"[4.3333, 3.6667, 3.0000]",[ ' cute ' ]
[108.5100 - 111.0100],Ses05M_impro03_F009,pos,"[4.3333, 3.6667, 2.6667]","[ ' totally ' , ' original ' , ' though ' ]"
[111.0200 - 112.3300],Ses05M_impro03_F010,pos,"[4.0000, 2.6667, 2.0000]",[ ' oh ' ]
[114.1200 - 117.9500],Ses05M_impro03_F011,pos,"[4.0000, 3.0000, 2.6667]","[ ' oh ' , ' whole ' , ' weekend ' , ' camp ' ]"
[121.7200 - 125.3600],Ses05M_impro03_F012,pos,"[4.6667, 4.0000, 2.0000]","[ ' oh ' , ' right ' , ' sure ' , ' laughter ' ]"
[127.3600 - 129.5400],Ses05M_impro03_F013,pos,"[4.0000, 2.3333, 2.3333]","[ ' go ' , ' wedding ' ]"
[141.0000 - 143.5800],Ses05M_impro03_F014,pos,"[4.0000, 3.3333, 2.6667]","[ ' yeah ' , ' course ' ]"
[144.4300 - 146.2400],Ses05M_impro03_F015,pos,"[4.3333, 3.3333, 2.3333]","[ ' okay ' , ' okay ' ]"
[151.5200 - 153.3600],Ses05M_impro03_F016,pos,"[4.0000, 2.6667, 2.3333]",[ ' right ' ]
[154.3300 - 157.3900],Ses05M_impro03_F017,pos,"[4.0000, 2.3333, 2.3333]","[ ' yeah ' , ' hang ' ]"
[158.1800 - 159.3300],Ses05M_impro03_F018,pos,"[4.0000, 3.3333, 3.0000]",[ ' yes ' ]
[159.7300 - 162.7000],Ses05M_impro03_F019,pos,"[4.0000, 3.0000, 2.3333]","[ ' oh ' , ' excited ' ]"
[165.7500 - 166.9100],Ses05M_impro03_F020,pos,"[4.3333, 2.3333, 2.3333]",[ ' oh ' ]
[168.0537 - 172.2800],Ses05M_impro03_F021,pos,"[3.6667, 3.0000, 2.6667]","[ ' oh ' , ' gosh ' , ' tell ' , ' parent ' , ' already ' , ' everything ' ]"
[172.3900 - 174.6200],Ses05M_impro03_F022,pos,"[4.0000, 3.0000, 2.6667]",[ ' excited ' ]
[184.7600 - 186.7200],Ses05M_impro03_F023,pos,"[4.0000, 3.3333, 2.6667]","[ ' guy ' , ' gon ' , ' na ' , ' kid ' ]"
[194.2100 - 196.2700],Ses05M_impro03_F026,neu,"[3.0000, 3.3333, 2.3333]","[ ' go ' , ' start ' , ' right ' , ' away ' ]"
[200.5700 - 204.3000],Ses05M_impro03_F027,neu,"[3.3333, 2.6667, 2.6667]","[ ' yeah ' , ' ever ' , ' like ' , ' live ' , ' someone ' , ' else ' ]"
[215.0300 - 216.6500],Ses05M_impro03_F030,neu,"[4.3333, 2.3333, 2.0000]",[ ' oooh ' ]
[217.5400 - 220.6500],Ses05M_impro03_F031,pos,"[4.3333, 2.6667, 2.6667]","[ ' incredible ' , ' yeah ' , ' congratulation ' ]"
[5.1000 - 7.0500],Ses05M_impro03_M000,pos,"[3.6667, 3.3333, 2.0000]",[ ' guess ' ]
[7.7900 - 11.1200],Ses05M_impro03_M001,pos,"[4.0000, 3.6667, 3.0000]","[ ' ask ' , ' marry ' ]"
[11.4000 - 13.5200],Ses05M_impro03_M002,pos,"[4.3333, 4.0000, 3.0000]",[ ' yes ' ]
[13.5400 - 16.1200],Ses05M_impro03_M003,pos,"[4.0000, 3.6667, 2.6667]","[ ' oh ' , ' god ' , ' last ' , ' weekend ' ]"
[18.0300 - 25.1000],Ses05M_impro03_M004,pos,"[4.0000, 3.6667, 3.3333]","[ ' well ' , ' say ' , ' yes ' , ' first ' , ' let ' , ' say ' , ' right ' , ' bat ' , ' well ' , ' would ' , ' like ' , ' assume ' , ' never ' , ' know ' , ' thing ' , ' right ' ]"
[31.5800 - 44.0500],Ses05M_impro03_M006,pos,"[4.0000, 3.6667, 3.0000]","[ ' yosemite ' , ' go ' , ' camp ' , ' right ' , ' like ' , ' usually ' , ' know ' , ' go ' , ' camp ' , ' time ' , ' um ' , ' waterfall ' , ' die ' , ' little ' , ' bit ' , ' know ' , ' uh ' , ' we - I ' , ' climb ' ]"
[44.0600 - 54.6600],Ses05M_impro03_M007,pos,"[4.0000, 4.0000, 3.0000]","[ ' know ' , ' know ' , ' rock ' , ' climb ' , ' waterfall ' , ' go ' , ' little ' , ' pool ' , ' great ' , ' um ' , ' climb ' , ' little ' , ' rock ' ]"
