% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[11.2000 - 12.6600],Ses05M_script02_2_F001,neu,"[2.6667, 2.0000, 2.0000]",[ ' ridiculous ' ]
[38.0000 - 41.5400],Ses05M_script02_2_F004,neg,"[2.0000, 3.6667, 2.6667]","[ ' sorry ' , ' fish ' ]"
[50.0600 - 57.1200],Ses05M_script02_2_F005,neg,"[1.6667, 4.3333, 3.6667]","[ ' god ' , ' damn ' , ' augie ' , ' seriously ' , ' always ' , ' ask ' , ' ask ' , ' hate ' , ' insult ' ]"
[57.8100 - 62.0700],Ses05M_script02_2_F006,neg,"[2.0000, 3.6667, 2.6667]","[ ' different ' , ' idea ' , ' night ' , ' suppose ' , ' look ' , ' like ' ]"
[77.3900 - 80.1500],Ses05M_script02_2_F008,neg,"[2.3333, 2.6667, 2.6667]","[ ' ever ' , ' ever ' ]"
[82.3800 - 84.8600],Ses05M_script02_2_F009,neg,"[2.3333, 3.3333, 3.0000]","[ ' twice ' , ' every ' , ' time ' , ' try ' , ' ever ' ]"
[85.5100 - 102.0000],Ses05M_script02_2_F010,neg,"[1.6667, 4.0000, 4.0000]","[ ' like ' , ' wait ' , ' santa ' , ' clause ' , ' something ' , ' feel ' , ' like ' , ' though ' , ' whole ' , ' life ' , ' go ' , ' stand ' , ' beach ' , ' wait ' , ' eye ' , ' open ' , ' expectantly ' , ' hand ' , ' clasp ' , ' neatly ' , ' front ' , ' wait ' , ' fish ' , ' show ' , ' fish ' , ' show ' ]"
[104.9000 - 107.0600],Ses05M_script02_2_F011,neg,"[2.3333, 3.0000, 3.0000]","[ ' understand ' , ' anything ' , ' say ' ]"
[110.1400 - 118.0900],Ses05M_script02_2_F012,neg,"[2.0000, 2.6667, 2.3333]","[ ' want ' , ' see ' , ' always ' , ' want ' , ' see ' , ' keep ' , ' think ' , ' time ' , ' never ' ]"
[150.4300 - 182.3400],Ses05M_script02_2_F013,neg,"[2.3333, 2.3333, 2.6667]","[ ' remember ' , ' first ' , ' time ' , ' come ' , ' see ' , ' grunion ' , ' four ' , ' year ' , ' ago ' , ' right ' , ' get ' , ' marry ' , ' thought ' , ' pregnant ' , ' bottle ' , ' champagne ' , ' glass ' , ' ask ' , ' dance ' , ' take ' , ' shoe ' , ' dance ' , ' say ' , ' intimate ' , ' thing ' , ' right ' , ' ear ' , ' could ' , ' feel ' , ' much ' , ' hear ' ]"
[183.2400 - 193.3300],Ses05M_script02_2_F014,neg,"[2.0000, 2.3333, 2.3333]","[ ' remember ' , ' think ' , ' finally ' , ' happy ' , ' suppose ' ]"
[201.2900 - 207.0300],Ses05M_script02_2_F015,neg,"[2.0000, 1.6667, 1.6667]","[ ' dance ' , ' barefoot ' , ' sand ' , ' drink ' , ' champagne ' , ' bottle ' ]"
[216.6100 - 222.9000],Ses05M_script02_2_F016,neg,"[2.0000, 2.0000, 2.0000]","[ ' would ' , ' rather ' , ' remember ' , ' thing ' , ' rather ' , ' hope ' , ' something ' ]"
[253.0700 - 257.3700],Ses05M_script02_2_F023,neg,"[1.6667, 2.6667, 2.3333]","[ ' want ' , ' want ' , ' thing ' , ' turn ' , ' way ' , ' suppose ' ]"
[313.8300 - 318.2969],Ses05M_script02_2_F026,neg,"[2.0000, 2.3333, 2.0000]",[ ' want ' ]
[322.1100 - 332.1900],Ses05M_script02_2_F027,neg,"[2.0000, 2.6667, 2.0000]","[ ' mean ' , ' lot ' , ' everything ' , ' know ' , ' something ' , ' else ' , ' make ' , ' sense ' ]"
[333.6500 - 345.9600],Ses05M_script02_2_F028,neg,"[2.3333, 2.3333, 2.0000]","[ ' know ' , ' augie ' , ' know ' , ' know ' , ' meant ' , ' lot ' , ' special ' , ' know ' , ' sand ' , ' moon ' ]"
[346.9300 - 351.6200],Ses05M_script02_2_F029,neg,"[2.3333, 1.6667, 2.0000]","[ ' could ' , ' help ' , ' think ' , ' somewhere ' , ' else ' ]"
[356.8400 - 358.4200],Ses05M_script02_2_F030,neg,"[2.0000, 2.0000, 2.0000]",[ ' say ' ]
[362.3300 - 368.7200],Ses05M_script02_2_F031,neg,"[1.6667, 2.0000, 2.0000]","[ ' heaven ' , ' sake ' , ' augie ' , ' whatever ' , ' rather ' ]"
[370.2900 - 381.7500],Ses05M_script02_2_F032,neg,"[2.0000, 2.0000, 2.3333]","[ ' yes ' , ' know ' , ' mean ' , ' probably ' , ' one ' , ' wish ' , ' somebody ' , ' else ' , ' somebody ' , ' take ' , ' everything ' , ' hard ' , ' know ' , ' enjoy ' ]"
[402.0482 - 411.2600],Ses05M_script02_2_F034,pos,"[4.0000, 2.3333, 2.0000]","[ ' yes ' , ' notice ' , ' look ' , ' really ' , ' beautiful ' , ' water ' , ' big ' , ' old ' , ' white ' , ' moon ' ]"
[428.3000 - 441.7800],Ses05M_script02_2_F037,pos,"[3.6667, 2.6667, 2.3333]","[ ' begin ' , ' think ' , ' might ' , ' right ' , ' think ' , ' might ' , ' spot ' , ' augie ' , ' sorry ' ]"
[4.1500 - 8.3200],Ses05M_script02_2_M000,pos,"[4.0000, 3.0000, 2.6667]","[ ' well ' , ' think ' ]"
[9.2900 - 11.5200],Ses05M_script02_2_M001,pos,"[3.3333, 3.6667, 2.3333]",[ ' say ' ]
[12.6300 - 17.9200],Ses05M_script02_2_M002,neg,"[2.6667, 3.6667, 3.0000]","[ ' certainly ' , ' slightly ' , ' exaggerated ' , ' scientific ' , ' fact ' ]"
[41.6000 - 50.7100],Ses05M_script02_2_M005,neu,"[3.0000, 3.0000, 2.0000]","[ ' uh ' , ' carla ' , ' ask ' , ' question ' , ' get ' , ' upset ' , ' period ' ]"
[56.0900 - 58.1900],Ses05M_script02_2_M006,neg,"[2.3333, 3.3333, 2.6667]",[ ' bug ' ]
[61.5600 - 71.6400],Ses05M_script02_2_M007,neg,"[2.6667, 4.0000, 3.3333]","[ ' complicated ' , ' come ' , ' grunion ' , ' arrive ' , ' little ' , ' fish ' , ' thing ' , ' say ' , ' ooh ' , ' awe ' , ' look ' , ' little ' , ' fish ' , ' go ' , ' home ' , ' go ' , ' home ' ]"
[79.7700 - 82.9200],Ses05M_script02_2_M009,neg,"[2.0000, 3.0000, 3.0000]","[ ' miss ' , ' twice ' , ' hardly ' , ' ever ' ]"
[101.7300 - 105.6300],Ses05M_script02_2_M011,neg,"[1.6667, 3.3333, 3.3333]","[ ' okey ' , ' fish ' , ' nothing ' , ' get ' , ' traumatize ' ]"
[106.5200 - 109.0000],Ses05M_script02_2_M012,neg,"[2.0000, 3.6667, 3.0000]",[ ' course ' ]
[121.2400 - 130.2900],Ses05M_script02_2_M013,neg,"[2.6667, 3.0000, 2.3333]","[ ' try ' , ' work ' , ' backwards ' , ' seem ' , ' pinpoint ' , ' time ' , ' everything ' , ' go ' , ' wrong ' , ' okay ' ]"
