% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[9.9600 - 11.5200],Ses05M_impro05_F000,neu,"[3.0000, 2.3333, 2.0000]",Hmm. Hmm.
[11.5500 - 13.3300],Ses05M_impro05_F001,neu,"[3.0000, 2.6667, 1.6667]",How long ago was that?
[19.1100 - 20.4800],Ses05M_impro05_F002,neu,"[3.0000, 1.6667, 2.0000]",Uh-Hmm.
[22.4400 - 26.7400],Ses05M_impro05_F003,neu,"[3.0000, 2.3333, 2.6667]","Um, okay.  Well, you can fly- file a claim.  Where were you coming from?"
[29.8300 - 32.8600],Ses05M_impro05_F004,neu,"[3.0000, 2.6667, 3.0000]","So, within the country, though? umm"
[34.0400 - 41.3900],Ses05M_impro05_F005,neu,"[3.0000, 2.0000, 2.6667]","Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --"
[41.4000 - 46.8300],Ses05M_impro05_F006,neu,"[3.0000, 2.6667, 3.0000]","Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost."
[46.8700 - 48.0600],Ses05M_impro05_F007,neu,"[3.0000, 2.6667, 2.3333]",yeah.
[52.3600 - 53.6000],Ses05M_impro05_F008,neu,"[3.0000, 1.6667, 2.0000]",Okay.
[56.8300 - 60.8500],Ses05M_impro05_F009,neu,"[3.0000, 2.0000, 2.6667]",Did you have insurance on your flight?
[63.8100 - 67.8800],Ses05M_impro05_F010,neu,"[3.0000, 1.6667, 2.6667]","No, you have to buy it now.  It is like thirty dollar extra."
[70.2300 - 73.1300],Ses05M_impro05_F011,neu,"[3.0000, 2.3333, 2.3333]","well, it is something that worth"
[74.4400 - 76.2800],Ses05M_impro05_F012,neu,"[3.0000, 2.0000, 2.0000]","yeah, I do not know."
[78.9900 - 85.7900],Ses05M_impro05_F013,neu,"[3.0000, 2.0000, 2.6667]",Chances are it is probably just you know -- taking time being um- unloaded from the airplane.
[86.4700 - 94.8600],Ses05M_impro05_F014,neu,"[2.3333, 2.3333, 2.6667]","Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in."
[100.3200 - 101.9800],Ses05M_impro05_F015,neu,"[2.3333, 2.0000, 2.0000]",wow.
[102.9400 - 108.8400],Ses05M_impro05_F016,neu,"[3.0000, 2.0000, 2.3333]","Wow.  Well, that is really important, obviously.  But, um --"
[112.4000 - 118.1900],Ses05M_impro05_F017,neu,"[3.0000, 3.0000, 2.6667]","Uh- Actually, I do not know that that is legal. Um- it is the issue"
[118.2200 - 121.6200],Ses05M_impro05_F018,neu,"[3.0000, 3.3333, 3.0000]","Yeah I mean, Your bag might have been confiscated because it is --"
[122.5700 - 125.3700],Ses05M_impro05_F019,neu,"[2.6667, 2.3333, 2.6667]",-- it is a biohazard. so- um
[130.4200 - 134.1300],Ses05M_impro05_F020,neu,"[3.3333, 2.3333, 2.6667]",Yeah.  Let me just call security.
[134.9000 - 136.3100],Ses05M_impro05_F021,neu,"[4.3333, 3.3333, 2.0000]",[LAUGHTER] Okay.  Hold on.
[4.7300 - 10.2900],Ses05M_impro05_M000,neu,"[3.3333, 3.0000, 2.3333]",Hi. Um-  My luggage did not come out of the conveyor thingy.
[10.3200 - 13.0500],Ses05M_impro05_M001,neu,"[3.0000, 2.3333, 2.3333]","So, um, what do I do?"
[13.0700 - 19.8200],Ses05M_impro05_M002,neu,"[3.0000, 3.0000, 2.3333]","Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late."
[19.8500 - 22.7500],Ses05M_impro05_M003,neu,"[3.0000, 3.0000, 2.3333]","And so I waited there, but nothing came."
[26.1700 - 30.3400],Ses05M_impro05_M004,neu,"[3.0000, 3.0000, 2.3333]","I was coming from um the Midwest, like Iowa."
[31.4200 - 34.3700],Ses05M_impro05_M005,neu,"[3.0000, 3.0000, 2.6667]","Yeah, I know I was in the country.  I mean, it is not that complicated."
[39.3100 - 41.4800],Ses05M_impro05_M006,neu,"[3.3333, 3.0000, 2.3333]","Well, I would hope so."
[44.7300 - 46.1000],Ses05M_impro05_M007,neu,"[2.0000, 2.6667, 2.6667]",People lose --
[46.1200 - 47.2800],Ses05M_impro05_M008,sur,"[2.6667, 3.3333, 2.3333]",forever?
[47.3700 - 52.9400],Ses05M_impro05_M009,neu,"[2.6667, 3.6667, 3.0000]","You know, this is actually, I mean it is -- it is a really important piece of luggage."
[53.1100 - 57.5300],Ses05M_impro05_M010,neu,"[3.0000, 3.6667, 2.6667]","I mean, it is not big or anything like that.  I mean, it is not worth a lot of money or anything."
[60.7100 - 64.3400],Ses05M_impro05_M011,xxx,"[2.0000, 3.3333, 2.6667]","No.  I mean, do not you get insurance when you buy your ticket or something?"
[67.8500 - 74.8000],Ses05M_impro05_M012,fru,"[2.0000, 4.0000, 3.3333]","Well, no one even told me about that.  Like, why would I think to buy insurance?  I was- It is like a three hour flight."
[75.3800 - 79.2800],Ses05M_impro05_M013,fru,"[2.0000, 3.6667, 3.3333]","How can you lose my luggage like from like, in --"
[79.7900 - 81.4900],Ses05M_impro05_M014,xxx,"[2.0000, 3.3333, 3.0000]",-- four hundred miles?
