% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[2.2600 - 11.5600],Ses05F_impro05_F000,neu,"[2.5000, 2.5000, 3.0000]","Hi,um- I think my baggage was lost, and I need to I guess file a claim or I do not know what."
[11.5900 - 15.1665],Ses05F_impro05_F001,neu,"[2.5000, 2.5000, 3.0000]",Um-Seventeen. Coming from --
[15.1950 - 17.8748],Ses05F_impro05_F002,neu,"[3.0000, 2.0000, 2.5000]",It was Virgin Atlantic coming from London.
[24.1752 - 28.9646],Ses05F_impro05_F003,fru,"[2.5000, 3.0000, 3.0000]","Yeah, I do not know where it was lost.  I was coming from Africa, so."
[30.8900 - 32.2600],Ses05F_impro05_F004,neu,"[2.5000, 2.5000, 2.5000]",Right.
[33.0800 - 34.3600],Ses05F_impro05_F005,neu,"[2.5000, 2.0000, 2.5000]",Yeah.
[42.0500 - 43.3329],Ses05F_impro05_F006,neu,"[3.0000, 2.0000, 2.5000]",That is good.
[52.0280 - 57.3800],Ses05F_impro05_F007,neu,"[2.5000, 3.0000, 3.0000]","Well, I cannot leave without it. I mean, Could you find out?"
[61.8900 - 66.9200],Ses05F_impro05_F008,fru,"[2.5000, 3.0000, 3.0000]","Right, well can you get on the computer maybe and like track it down and see when it is going to get here?"
[75.1483 - 78.5400],Ses05F_impro05_F009,fru,"[2.5000, 2.5000, 3.5000]","Yes, sir, I know what my bag looks like."
[80.7100 - 87.8200],Ses05F_impro05_F010,neu,"[2.5000, 3.0000, 3.5000]",Um- It is a travel backpack.  It is green and gray.  It is got my name on it and my information.
[88.8000 - 91.5800],Ses05F_impro05_F011,fru,"[2.0000, 3.0000, 3.0000]","No, it did not turn up at the baggage claim."
[91.6000 - 95.4100],Ses05F_impro05_F012,fru,"[2.0000, 4.0000, 4.0000]",I mean we have gone through all of this.  I've been to five people already who--
[99.8400 - 101.1200],Ses05F_impro05_F013,fru,"[2.5000, 2.5000, 2.5000]",Okay.
[111.2000 - 116.0900],Ses05F_impro05_F014,fru,"[2.5000, 2.5000, 3.5000]","Yes, lots of really like -- sentimental value only, but--"
