% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[3.6132 - 6.1700],Ses05F_impro01_F000,neu,"[4.0000, 2.5000, 3.0000]","Hi, I need an ID."
[14.1500 - 19.4900],Ses05F_impro01_F001,fru,"[2.5000, 3.0000, 3.0000]","Okay, I'm sorry, but I just stood in this line for an hour.  can I Is there any way I can-"
[22.8500 - 26.9000],Ses05F_impro01_F002,fru,"[2.5000, 3.0000, 3.5000]","No, they told me-I'm sorry, but they told me to be in this line."
[29.9800 - 34.4600],Ses05F_impro01_F003,fru,"[2.5000, 3.0000, 3.0000]","What, I mean what... what is the difference?  What do I need to do there that I cannot do here?"
[39.4800 - 42.1800],Ses05F_impro01_F004,fru,"[2.5000, 3.5000, 3.0000]",Can you just-can I just get the right-
[42.8400 - 45.7800],Ses05F_impro01_F005,fru,"[2.5000, 3.5000, 3.0000]",Would you be able to put me at the front of that line?
[46.8200 - 53.7400],Ses05F_impro01_F006,fru,"[2.0000, 3.5000, 4.0000]",I know.  I've been in line with these people.  I understand.  I understand what it is like.  Could you please like call over and-
[58.2800 - 65.3300],Ses05F_impro01_F007,fru,"[2.0000, 3.5000, 4.0000]","I hear that.  I hear that.  Thank you, but I've waited in line for so long, and I do not want to have to be here all day."
[65.3400 - 69.5800],Ses05F_impro01_F008,neu,"[2.0000, 3.5000, 3.5000]","So could I maybe get the form from you, fill it out here- and maybe you could-"
[74.0600 - 76.6800],Ses05F_impro01_F009,fru,"[1.5000, 3.0000, 3.5000]",And how long is that going to take?
[86.8900 - 88.5000],Ses05F_impro01_F010,fru,"[1.5000, 3.5000, 3.5000]",I do not-
[88.5200 - 91.5428],Ses05F_impro01_F011,fru,"[2.0000, 3.0000, 3.5000]","I do not have time for this today, and-"
[96.2500 - 101.6000],Ses05F_impro01_F012,fru,"[2.0000, 3.5000, 4.0000]","Is there anything you can do?  Please, have some compassion.  Is there something you can do?"
[117.8600 - 128.7300],Ses05F_impro01_F013,fru,"[2.0000, 3.5000, 4.0000]","Please, I do not think that is necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I did not pick to stand in this line.  I asked them where to stand, and they told me here."
[130.3000 - 134.7700],Ses05F_impro01_F014,fru,"[2.0000, 4.0000, 4.5000]","No, they did.  The lady over there told me to stand in this line and I've been here for an hour."
[135.3800 - 136.7300],Ses05F_impro01_F015,fru,"[2.5000, 3.0000, 3.0000]",No.
[136.7600 - 140.5500],Ses05F_impro01_F016,fru,"[1.5000, 3.5000, 4.5000]","No, I'm not, I'm sorry.I'm not stupid."
[144.6800 - 150.7000],Ses05F_impro01_F017,ang,"[1.5000, 4.0000, 4.0000]",Is not there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.
[150.9500 - 152.5100],Ses05F_impro01_F018,ang,"[1.5000, 4.0000, 4.0000]",Why not?
[154.9600 - 159.5500],Ses05F_impro01_F019,fru,"[2.0000, 4.0000, 4.0000]","Except they are going tell, are you going to tell me the right line to stand in this time at least?"
[160.0100 - 164.8200],Ses05F_impro01_F020,ang,"[2.0000, 3.0000, 4.0000]","Right, well, last time they told me, it was this line, and obviously, it is not true."
[167.2500 - 169.3800],Ses05F_impro01_F021,fru,"[2.0000, 3.0000, 3.5000]",Do you have a manager I could speak with?
[171.7100 - 174.1300],Ses05F_impro01_F022,fru,"[2.0000, 3.0000, 3.5000]",Are you being straight with me?
[179.5200 - 181.6059],Ses05F_impro01_F023,fru,"[2.0000, 3.0000, 2.5000]",Fine.
[5.7800 - 14.7800],Ses05F_impro01_M000,neu,"[2.5000, 2.5000, 4.0000]","ahh Yeah, this is the wrong line.  I'm sorry.  You need to go back over to line two B.  That is where you should have started from."
[17.6400 - 24.1600],Ses05F_impro01_M001,xxx,"[2.5000, 3.0000, 3.5000]","I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration."
[26.6500 - 31.4800],Ses05F_impro01_M002,xxx,"[2.0000, 3.0000, 3.5000]","Yeah, I understand that ma'am.  I do not know what they said to you, but you need to be in a different line."
[34.1100 - 40.8800],Ses05F_impro01_M003,neu,"[2.0000, 4.0000, 3.5000]","Well, I have no camera here.  I cannot help you at all here, ma'am.  I have forms for something completely different.  You need to go to a different place."
[41.1100 - 44.3900],Ses05F_impro01_M004,fru,"[2.0000, 4.0000, 4.0000]","Simply step to line two A, ma'am, I'm sorry."
[44.4200 - 48.1600],Ses05F_impro01_M005,fru,"[2.0000, 4.0000, 4.0000]",There is a large line of people behind you waiting to be--
[52.1100 - 59.0900],Ses05F_impro01_M006,fru,"[2.0000, 3.5000, 4.5000]","I do not want to be rude here, ma'am, but line two B is where you need to be.  This is the line for registration."
[67.6900 - 69.3400],Ses05F_impro01_M007,fru,"[2.0000, 3.0000, 3.0000]",I do not have those-
[69.3700 - 74.3600],Ses05F_impro01_M008,fru,"[2.0000, 4.0000, 4.0000]","I do not have those forms, ma'am.  I cannot help you.  That is why you need to go to line two A."
[76.1600 - 87.3000],Ses05F_impro01_M009,fru,"[1.5000, 3.5000, 4.0000]","Ma'am, obviously I have no idea how long it is taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry."
[87.6000 - 89.6000],Ses05F_impro01_M010,fru,"[2.5000, 3.5000, 3.5000]","There's nothing I can do for you, ma'am."
[91.3100 - 99.8800],Ses05F_impro01_M011,fru,"[1.5000, 3.5000, 4.5000]","But, obviously I do not have time for you to stand here and waste my time in this line.  There are other people who need service behind you who are waiting for the right things."
[100.5200 - 110.6000],Ses05F_impro01_M012,fru,"[1.5000, 4.0000, 4.5000]","I am a very compassionate person, and I'm offended that you imply that I'm not.  Of course, I'm compassionate.  Look, I work in the D.M.V..  What do you think I am?  Go wait in line two A."
[111.0800 - 118.4700],Ses05F_impro01_M013,fru,"[1.5000, 4.0000, 4.5000]",Do not ask me to have somebody else come over here and move you myself.  I cannot come back over there.  I'll get security if you need me to.
[127.9700 - 131.1100],Ses05F_impro01_M014,fru,"[2.0000, 4.0000, 4.0000]","what, no, I'm sure they did not tell you here."
[132.1100 - 135.5000],Ses05F_impro01_M015,fru,"[2.0000, 3.5000, 4.0000]","what The lady, what? the janitor?"
[135.5400 - 140.0000],Ses05F_impro01_M016,xxx,"[2.0000, 3.5000, 4.0000]","You asked the janitor what line to stand in?  Obviously, that is not going to be the right thing."
[140.1500 - 145.8800],Ses05F_impro01_M017,fru,"[2.0000, 3.0000, 4.0000]","I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid."
[149.4200 - 151.6900],Ses05F_impro01_M018,fru,"[2.0000, 4.0000, 4.0000]","It does not work that way here, ma'am."
[151.7151 - 157.7300],Ses05F_impro01_M019,fru,"[2.5000, 4.0000, 4.0000]",There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.
[158.4300 - 161.2200],Ses05F_impro01_M020,fru,"[2.0000, 3.5000, 3.5000]",I told you it was line two A.
[163.3500 - 167.6700],Ses05F_impro01_M021,fru,"[2.0000, 3.5000, 4.0000]",I do not know who told you that but they were wrong.  I'm sorry.
[168.5900 - 170.8100],Ses05F_impro01_M022,xxx,"[3.0000, 3.5000, 4.0000]",I am the manager.
[173.5200 - 179.8400],Ses05F_impro01_M023,fru,"[2.0000, 4.0000, 4.5000]","I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A."
[181.2400 - 184.6200],Ses05F_impro01_M024,xxx,"[4.0000, 3.5000, 3.5000]",Thank you very much.  You have a wonderful day.
