% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[8.0341 - 13.5000],Ses05F_script01_1_F000,sad,"[2.5000, 2.5000, 2.5000]","['going', 'say', 'maybe', 'tell', 'sees']"
[15.2259 - 19.1000],Ses05F_script01_1_F001,xxx,"[2.0000, 3.0000, 3.0000]","['could', 'see', 'first', 'one', 'still', 'bed']"
[28.9800 - 32.1300],Ses05F_script01_1_F003,xxx,"[2.5000, 3.0000, 2.5000]","['four', 'morning']"
[38.1100 - 39.8800],Ses05F_script01_1_F004,sad,"[2.5000, 2.5000, 3.0000]",['talk']
[44.6200 - 46.4500],Ses05F_script01_1_F005,sad,"[3.0000, 2.5000, 2.5000]","['cried', 'hard']"
[50.9500 - 53.3100],Ses05F_script01_1_F006,sad,"[2.5000, 2.0000, 2.5000]",['thinking']
[53.6400 - 58.7700],Ses05F_script01_1_F007,sad,"[2.5000, 2.5000, 3.0000]","['getting', 'like', 'larry', 'died', 'dreams', 'walking', 'around', 'night']"
[61.9800 - 64.2300],Ses05F_script01_1_F008,sad,"[2.5000, 2.0000, 2.5000]",['meaning']
[75.4300 - 77.8500],Ses05F_script01_1_F010,xxx,"[2.5000, 2.5000, 2.5000]","['mean', 'dishonest']"
[85.0200 - 87.5900],Ses05F_script01_1_F011,xxx,"[2.5000, 3.5000, 3.5000]","['going', 'argue']"
[105.0300 - 106.9000],Ses05F_script01_1_F012,xxx,"[2.0000, 3.0000, 3.5000]",['say']
[118.0100 - 125.0000],Ses05F_script01_1_F013,xxx,"[2.0000, 3.5000, 4.0000]","['going', 'prove', 'mean', 'body', 'grave', 'going', 'proof']"
[128.5500 - 138.3700],Ses05F_script01_1_F014,fru,"[2.0000, 4.0000, 4.0000]","['father', 'look', 'talk', 'blue', 'face', 'body', 'grave']"
[141.5300 - 150.1700],Ses05F_script01_1_F015,xxx,"[1.5000, 4.0000, 4.0000]","['trouble', 'god', 'damned', 'newspapers', 'mean', 'every', 'week', 'story', 'boy', 'gone', 'longer', 'larry', 'comes', 'back', 'next', 'one', 'gon', 'na']"
[159.1900 - 162.2800],Ses05F_script01_1_F017,neu,"[3.0000, 2.5000, 3.0000]","['well', 'got', 'idea', 'story']"
[165.7700 - 169.1800],Ses05F_script01_1_F018,xxx,"[2.5000, 2.5000, 2.5000]","['well', 'nobody', 'business', 'chris']"
[170.7000 - 174.9700],Ses05F_script01_1_F019,xxx,"[2.0000, 3.5000, 4.0000]","['going', 'mean', 'old', 'enough', 'make', 'mind']"
