% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[5.1800 - 9.7600],Ses05F_impro04_F000,sad,"[2.5000, 2.0000, 3.0000]","['brian', 'need', 'help']"
[15.7900 - 26.2000],Ses05F_impro04_F001,xxx,"[2.0000, 3.0000, 3.5000]","['thinking', 'maybe', 'move', 'back', 'home', 'something', 'know', 'cant', 'keep', 'living', 'way', 'living']"
[29.4500 - 36.3800],Ses05F_impro04_F002,fru,"[2.0000, 3.0000, 3.0000]","['know', 'mean', 'supposed', 'lack', 'effort', 'trying']"
[40.1400 - 44.2800],Ses05F_impro04_F003,fru,"[1.5000, 3.5000, 3.5000]","['get', 'job', 'supposed']"
[49.5400 - 66.4600],Ses05F_impro04_F004,fru,"[1.5000, 3.5000, 4.0000]","['mean', 'know', 'lot', 'qualification', 'find', 'work', 'like', 'l.a.', 'frustrating', 'know', 'somebody', '-you', 'get', 'job', 'impossible', 'totally', 'discriminatory', 'know', 'somebody']"
[66.5300 - 68.1500],Ses05F_impro04_F005,fru,"[1.5000, 3.5000, 4.5000]",['fair']
[71.2600 - 75.4400],Ses05F_impro04_F006,fru,"[1.5000, 3.5000, 4.5000]","['fine', 'willing', 'start', 'anywhere', 'get', 'job']"
[75.8600 - 80.9600],Ses05F_impro04_F007,fru,"[1.5000, 3.5000, 4.0000]","['mean', 'six', 'seven', 'five', 'hour', 'pay', 'bills', 'mean']"
[83.8900 - 89.8000],Ses05F_impro04_F008,ang,"[1.5000, 4.0000, 4.5000]","['still', 'live', 'six', 'seven', 'five', 'possible', 'los', 'angeles', 'housing', 'expensive']"
[95.1700 - 107.3600],Ses05F_impro04_F009,fru,"[1.5000, 3.0000, 4.0000]","['mean', 'mcdonald', 'thing', 'humiliating', 'mean', 'mean', 'exactly', 'move', 'kind', 'industry']"
[108.3100 - 116.0400],Ses05F_impro04_F010,fru,"[1.5000, 4.0000, 4.5000]","['oh', 'come', 'envisioned', 'honestly', 'would', 'settle', 'manager', 'mcdonalds']"
[118.9500 - 121.7100],Ses05F_impro04_F011,fru,"[2.5000, 3.5000, 3.5000]",['humiliating']
[124.4800 - 128.0800],Ses05F_impro04_F012,fru,"[2.0000, 4.0000, 4.5000]","['want', 'accept', 'think', 'bullshit']"
[131.8200 - 135.8100],Ses05F_impro04_F013,fru,"[2.5000, 2.5000, 3.0000]","['know', 'feel', 'like', 'tried', 'everything']"
[138.2800 - 145.8900],Ses05F_impro04_F014,fru,"[1.5000, 3.5000, 4.5000]","['three', 'years', 'going', 'every', 'day', 'every', 'day', 'looking', 'job', 'constantly', 'denied', 'everywhere', 'go']"
[158.4900 - 167.2100],Ses05F_impro04_F015,sad,"[2.0000, 2.0000, 3.5000]","['scared', 'start', 'mean', 'put', 'much', 'time', 'energy']"
[168.5100 - 172.4321],Ses05F_impro04_F016,sad,"[2.0000, 2.0000, 2.5000]","['supposed', 'go', 'mean', 'like']"
[179.1000 - 184.9500],Ses05F_impro04_F017,sad,"[2.0000, 2.0000, 3.5000]","['know', 'maybe', 'take', 'loan', 'need', 'prospects', 'feel', 'like']"
[190.6100 - 193.7800],Ses05F_impro04_F018,xxx,"[2.5000, 2.5000, 3.5000]","['help', 'hungry']"
[197.5300 - 199.6500],Ses05F_impro04_F019,sad,"[2.5000, 2.0000, 2.5000]",['worried']
[224.1300 - 226.8100],Ses05F_impro04_F020,fru,"[1.5000, 4.5000, 4.0000]","['three', 'years']"
[230.2200 - 232.9700],Ses05F_impro04_F021,xxx,"[2.0000, 3.0000, 3.5000]","['honestly', 'think']"
[248.3300 - 250.5200],Ses05F_impro04_F022,sad,"[2.0000, 2.5000, 3.5000]","['really', 'hard', 'hear']"
[256.3500 - 262.2000],Ses05F_impro04_F023,sad,"[2.5000, 3.5000, 3.5000]","['feel', 'like', 'faith', 'faith', 'running', 'thin', 'money']"
[265.5000 - 275.2200],Ses05F_impro04_F024,fru,"[1.5000, 3.5000, 4.5000]","['brian', 'think', 'concept', 'mean', 'money', 'mean', 'money', 'like', 'oh', 'go', 'get', 'hair', 'nails', 'done', 'today', 'mean', 'like', 'eat']"
[276.3400 - 282.5000],Ses05F_impro04_F025,xxx,"[1.5000, 4.5000, 4.5000]","['really', 'pay', 'live', 'somewhere', 'going', 'end', 'living', 'car']"
[298.6300 - 300.6300],Ses05F_impro04_F027,xxx,"[3.0000, 2.0000, 2.5000]","['well', 'thank']"
[302.7800 - 308.0400],Ses05F_impro04_F028,fru,"[2.5000, 3.0000, 3.5000]","['yeah', 'intend', 'stop', 'trying', 'enough', 'enough']"
[310.6500 - 312.8000],Ses05F_impro04_F029,fru,"[2.5000, 1.5000, 2.5000]",['know']
[312.8700 - 316.3300],Ses05F_impro04_F030,fru,"[2.5000, 2.5000, 3.0000]","['yeah', 'look', 'nice', 'know']"
[316.3600 - 318.2900],Ses05F_impro04_F031,fru,"[3.0000, 3.0000, 3.5000]",['charismatic']
[318.3400 - 320.9100],Ses05F_impro04_F032,fru,"[2.5000, 3.5000, 3.5000]","['yah', 'to-totally']"
[323.3300 - 328.7600],Ses05F_impro04_F033,fru,"[2.5000, 3.0000, 3.5000]","['yeah', 'always', 'think', 'feel', 'like', 'lot', 'lip', 'service', 'everywhere', 'go']"
