% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[22.9600 - 24.8051],Ses05F_script02_1_F000,neu,"[2.0000, 1.5000, 2.0000]",['fine']
[45.2100 - 47.1300],Ses05F_script02_1_F001,neu,"[2.0000, 2.0000, 2.0000]",['flashlight']
[48.2700 - 50.7900],Ses05F_script02_1_F002,fru,"[2.0000, 2.5000, 3.0000]",['flashlight']
[51.3700 - 55.5800],Ses05F_script02_1_F003,xxx,"[2.0000, 2.0000, 2.0000]","['flashlight', 'mine']"
[55.6864 - 61.2400],Ses05F_script02_1_F004,fru,"[2.0000, 2.0000, 2.0000]","['mean', 'keep', 'saying', 'flashlight', 'somehow', 'suppose', 'make', 'feel']"
[77.8800 - 79.0300],Ses05F_script02_1_F005,neu,"[2.0000, 1.0000, 2.5000]",['yes']
[107.5364 - 108.9661],Ses05F_script02_1_F006,xxx,"[2.0000, 2.5000, 2.5000]",['cold']
[111.2300 - 113.7400],Ses05F_script02_1_F007,neu,"[2.0000, 2.5000, 2.5000]","['eleven', 'let', 'go', 'home']"
[119.4100 - 121.9300],Ses05F_script02_1_F008,fru,"[2.0000, 2.0000, 2.5000]","['point', 'coming']"
[122.5400 - 124.4800],Ses05F_script02_1_F009,xxx,"[2.5000, 2.5000, 2.5000]",['point']
[124.5259 - 125.7887],Ses05F_script02_1_F010,fru,"[2.5000, 2.5000, 2.5000]","['let', 'go']"
[133.6759 - 135.9634],Ses05F_script02_1_F011,neu,"[2.0000, 1.5000, 2.0000]",['particularly']
[156.7200 - 163.8899],Ses05F_script02_1_F013,fru,"[2.0000, 3.5000, 3.0000]","['pass', 'little', 'fish', 'one', 'month', 'beach', 'flop', 'around', 'swim', 'away', 'die']"
[179.7833 - 186.4000],Ses05F_script02_1_F014,fru,"[2.0000, 4.0000, 3.0000]","['excited', 'mean', 'rocket', 'science', 'talking', 'fish', 'fish', 'nobody', 'even', 'eats']"
[208.1300 - 209.5400],Ses05F_script02_1_F016,neu,"[2.5000, 2.0000, 2.0000]",['yes']
[220.4000 - 231.3700],Ses05F_script02_1_F017,fru,"[2.5000, 2.5000, 2.5000]","['last', 'year', 'also', 'remember', 'shoes', 'got', 'wet', 'got', 'sand', 'panties', 'got', 'big', 'fight', 'sore', 'throat', 'see', 'grunions']"
[232.1337 - 234.4600],Ses05F_script02_1_F018,fru,"[2.0000, 2.0000, 2.5000]","['see', 'first', 'time', 'either']"
[308.6100 - 310.7189],Ses05F_script02_1_F019,xxx,"[2.5000, 1.5000, 2.5000]",['wind']
[6.8800 - 16.2270],Ses05F_script02_1_M000,exc,"[4.0000, 4.0000, 2.5000]","['time', 'supposed', 'start', 'running', 'around', 'midnight', 'great', 'look', 'great', 'night', 'got', 'could', 'better']"
[16.2508 - 22.6606],Ses05F_script02_1_M001,exc,"[4.0000, 3.0000, 2.5000]","['actually', 'hoping', 'go', 'little', 'bit', 'coast', 'get', 'away', 'lights', 'people', 'afraid', 'miss']"
[24.7200 - 38.9590],Ses05F_script02_1_M002,exc,"[4.0000, 3.0000, 2.0000]","['foam', 'even', 'tell', 'although', 'tell', 'probably', 'right', 'probably', 'unmistakable', 'think']"
[38.9828 - 46.0000],Ses05F_script02_1_M003,exc,"[3.0000, 3.5000, 3.0000]","['oh', 'know', 'forgot', 'flashlight', 'could', 'stupid', 'believe', 'forgot', 'flashlight']"
[46.5700 - 49.2500],Ses05F_script02_1_M004,fru,"[3.0000, 3.5000, 2.5000]","['flashlight', 'silver', 'one', 'one']"
[49.9600 - 51.9300],Ses05F_script02_1_M005,fru,"[4.0000, 3.0000, 2.0000]",['whose']
[54.6141 - 55.9800],Ses05F_script02_1_M006,fru,"[3.0000, 2.5000, 2.0000]","['well', 'sure']"
[59.8800 - 69.6700],Ses05F_script02_1_M007,fru,"[4.0000, 2.5000, 2.0000]","['course', 'right', 'flashlight', 'flashlight', 'flashlight', 'naturally', 'think', 'bring']"
[69.7211 - 78.1400],Ses05F_script02_1_M008,xxx,"[4.0000, 2.5000, 2.0000]","['well', 'hope', 'moon', 'stays', 'well', 'wonder', 'always', 'wander', 'full', 'moon', 'remember', 'full', 'last', 'year', 'remember']"
[79.8900 - 88.7360],Ses05F_script02_1_M009,exc,"[4.0000, 3.5000, 2.0000]","['cold', 'want', 'jacket', 'bought', 'blanket', 'blanket', 'great']"
[88.7598 - 100.1973],Ses05F_script02_1_M010,exc,"[3.5000, 3.5000, 2.0000]","['even', 'think', 'bring', 'six-pack', 'six-pack', 'would', 'thing', 'right', 'believe', 'forgot', 'look', 'kid', 'surprise', 'make', 'house', 'flies']"
[100.2500 - 108.8959],Ses05F_script02_1_M011,exc,"[4.0000, 3.5000, 2.5000]","['laughter', 'wonder', 'hear', 'talk', 'feel', 'vibration', 'sand', 'moving', 'around']"
[108.9423 - 110.8723],Ses05F_script02_1_M012,exc,"[4.0000, 3.0000, 2.0000]","['want', 'jacket']"
[113.5000 - 119.7100],Ses05F_script02_1_M013,xxx,"[4.0000, 3.0000, 2.5000]","['kidding', 'miss', 'got', 'point', 'coming', 'going', 'leave']"
[121.1100 - 122.5243],Ses05F_script02_1_M014,exc,"[4.0000, 2.5000, 2.0000]",['right']
[123.4100 - 125.1400],Ses05F_script02_1_M015,xxx,"[4.0000, 3.0000, 2.5000]",['point']
[125.3700 - 133.6520],Ses05F_script02_1_M016,xxx,"[3.5000, 3.0000, 2.5000]","['point', 'point', 'point', 'coming', 'going', 'turn', 'around', 'go', 'home', 'want', 'see']"
[140.3700 - 147.6153],Ses05F_script02_1_M018,exc,"[3.5000, 3.5000, 2.5000]","['honey', 'natural', 'phenomenon', 'mean', 'happens', 'like', 'year', 'great', 'opportunity']"
[147.6392 - 157.1300],Ses05F_script02_1_M019,exc,"[3.5000, 3.5000, 2.5000]","['think', 'people', 'kansas', 'get', 'plane', 'reservation', 'hotel', 'reservation', 'see', 'uh', 'forty', 'minutes', 'away', 'good', 'pass']"
