% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[24.9600 - 28.9100],Ses05M_impro02_F003,fea,"[1.6667, 3.0000, 3.0000]","['tell', 'two', 'young', 'children', 'home']"
[33.1700 - 35.7900],Ses05M_impro02_F004,xxx,"[2.0000, 3.3333, 3.0000]",['care']
[45.3500 - 49.5100],Ses05M_impro02_F006,fru,"[2.0000, 3.6667, 3.6667]","['got', 'something', 'go']"
[55.5700 - 58.1400],Ses05M_impro02_F007,xxx,"[2.0000, 2.6667, 2.0000]","['long', 'go']"
[79.2800 - 83.5900],Ses05M_impro02_F009,fru,"[1.6667, 3.6667, 3.3333]","['got', 'something', 'go']"
[90.6700 - 94.5100],Ses05M_impro02_F010,fru,"[2.0000, 3.0000, 2.6667]","['leave', 'country']"
[94.7500 - 96.1700],Ses05M_impro02_F011,xxx,"[2.0000, 3.3333, 2.3333]",['know']
[99.9200 - 103.1800],Ses05M_impro02_F012,neu,"[2.6667, 2.6667, 2.0000]","['would', 'worst', 'would', 'happen', 'found', 'somewhere', 'else']"
[109.7200 - 112.0200],Ses05M_impro02_F013,sad,"[1.6667, 3.0000, 2.6667]","['well', 'young']"
[118.5000 - 122.8900],Ses05M_impro02_F014,xxx,"[2.0000, 3.3333, 2.3333]","['gon', 'na', 'stationed', 'gon', 'na']"
[127.2400 - 132.2700],Ses05M_impro02_F015,fea,"[2.3333, 3.0000, 2.6667]","['gon', 'na', 'like', 'tanks', 'running', 'around', 'mean', 'mean']"
[138.5900 - 140.6700],Ses05M_impro02_F016,fea,"[1.3333, 2.6667, 1.6667]","['oh', 'god']"
[152.3900 - 154.9900],Ses05M_impro02_F017,fea,"[1.0000, 3.3333, 2.3333]","['many', 'people', 'died']"
[158.9700 - 165.4400],Ses05M_impro02_F018,xxx,"[1.0000, 3.6667, 2.0000]","['know', 'know', 'know', 'know', 'good', 'good', 'much', 'chance', 'involved']"
[165.4700 - 170.6700],Ses05M_impro02_F019,fea,"[1.3333, 3.0000, 2.6667]","['mean', 'i-i', 'know', 'good', 'soldier', 'everybody', 'else']"
[182.4800 - 185.3400],Ses05M_impro02_F020,sad,"[1.0000, 3.6667, 2.0000]",['much']
[185.5400 - 189.8500],Ses05M_impro02_F021,sad,"[2.0000, 3.0000, 3.0000]","['garbage', 'write', 'everyday']"
[198.8500 - 203.1300],Ses05M_impro02_F022,xxx,"[2.6667, 2.6667, 2.0000]","['send', 'like', 'videos', 'stuff', 'start', 'walking']"
[211.6200 - 212.8800],Ses05M_impro02_F023,sad,"[1.6667, 3.3333, 1.3333]",['okay']
