utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02M_impro07_F000,8.4007,10.503,positive,3.5,3.5,3
Ses02M_impro07_F001,13.6194,17.8381,positive,4,3,2.5
Ses02M_impro07_F002,18.7267,22.6857,positive,5,4.5,4
Ses02M_impro07_F003,22.7069,25.1307,positive,4.5,4,3.5
Ses02M_impro07_F004,31.0413,33.0824,positive,4.5,4.5,4
Ses02M_impro07_F005,34.8528,36.7393,positive,4.5,4,3.5
Ses02M_impro07_F006,39.6095,41.89,positive,5,4.5,4
Ses02M_impro07_F007,43.1601,50.6653,positive,4,3.5,4
Ses02M_impro07_F008,50.6866,52.39,positive,4,3,3
Ses02M_impro07_F009,57.9792,59.3824,positive,3,3.5,3
Ses02M_impro07_F010,60.2966,64.003,positive,4.5,4,4
Ses02M_impro07_F011,69.35,70.96,positive,4,3,3
Ses02M_impro07_F012,72.36,73.63,positive,4.5,3.5,3
Ses02M_impro07_F013,75.3283,77.74,positive,4.5,4.5,3.5
Ses02M_impro07_F014,77.75,81.2389,positive,4,4.5,3.5
Ses02M_impro07_F015,85.2147,86.8093,positive,3.5,2.5,3
Ses02M_impro07_F016,87.107,89.15,positive,3.5,3,3
Ses02M_impro07_F017,89.16,93.4853,positive,3.5,3,3.5
Ses02M_impro07_F018,93.4953,101.52,positive,4.5,4.5,4
Ses02M_impro07_F019,105.01,107.0074,positive,3.5,2.5,3.5
Ses02M_impro07_F020,114.23,117.6,positive,4,3,3
Ses02M_impro07_F021,132.2869,133.924,positive,3.5,2.5,3
Ses02M_impro07_F022,136.79,139.06,positive,4.5,4.5,3.5
Ses02M_impro07_F023,139.28,143.28,positive,3.5,3.5,3
Ses02M_impro07_F024,148.79,150.85,positive,4,3.5,3
Ses02M_impro07_F025,153.3231,159.1397,positive,4,3.5,3.5
Ses02M_impro07_F026,160.05,161.54,positive,4,3,3.5
Ses02M_impro07_F027,164.0912,166,positive,3.5,2.5,3.5
Ses02M_impro07_F028,166.01,170.8121,positive,4,3,3.5
Ses02M_impro07_F029,171.38,175.79,positive,4,3,3
Ses02M_impro07_M000,3.3437,8.7809,positive,4,4,3.5
Ses02M_impro07_M001,10.3086,13.9686,positive,4,3,3.5
Ses02M_impro07_M002,17.5987,19.0925,positive,5,4,4
Ses02M_impro07_M003,22.4553,24.5566,positive,4.5,3.5,3.5
Ses02M_impro07_M004,25.2022,29.6828,positive,4,4,4
Ses02M_impro07_M005,30.1215,38.6833,positive,4,4,4
Ses02M_impro07_M006,38.7046,41.1736,positive,4.5,4.5,4.5
Ses02M_impro07_M007,41.207,46.0942,positive,4.5,4,4.5
Ses02M_impro07_M008,50.8832,52.08,positive,3.5,3,3.5
Ses02M_impro07_M009,52.09,58,positive,3,4,4
Ses02M_impro07_M010,58.01,59.45,positive,3,3,2.5
Ses02M_impro07_M011,59.46,61.22,positive,3.5,2.5,2.5
Ses02M_impro07_M012,61.81,69.36,positive,4,3.5,3
Ses02M_impro07_M013,69.37,71,positive,3.5,3,3
Ses02M_impro07_M014,71.01,74.2,positive,4.5,3.5,4
Ses02M_impro07_M015,74.21,77.7582,positive,4.5,4,4
Ses02M_impro07_M016,79.25,85.78,positive,4,4,4.5
Ses02M_impro07_M017,85.79,89.2,positive,4,3.5,3.5
Ses02M_impro07_M018,89.21,90.22,positive,3.5,3,3
Ses02M_impro07_M019,90.29,92.46,positive,4.5,4,3
Ses02M_impro07_M020,93.5,97.81,positive,4.5,4,4
Ses02M_impro07_M021,100.03,105.21,positive,4.5,3.5,4.5
Ses02M_impro07_M022,105.22,106.8379,positive,3.5,2.5,2.5
Ses02M_impro07_M023,106.86,114.29,positive,3.5,4,2.5
Ses02M_impro07_M024,114.3,116.82,positive,3,3.5,2.5
Ses02M_impro07_M025,116.83,123.97,positive,3.5,3.5,4
Ses02M_impro07_M026,123.98,133.33,positive,4,4,4
Ses02M_impro07_M027,133.34,137.96,positive,4,4.5,4
Ses02M_impro07_M028,138.7532,146.4511,positive,4.5,3.5,3.5
Ses02M_impro07_M029,146.4611,153.91,positive,3.5,4,4
Ses02M_impro07_M030,156.41,158.27,positive,4,2.5,3.5
Ses02M_impro07_M031,158.28,166.5386,positive,4,4,3.5
Ses02M_impro07_M032,170.692,174.8175,positive,4.5,3,4
