utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_impro03_F000,4.7324,8.78,positive,5,4.75,3.25
Ses02F_impro03_F001,8.81,10.93,positive,5,4.75,3.25
Ses02F_impro03_F002,14.08,16.13,positive,4.5,3.5,2.5
Ses02F_impro03_F003,22.66,28.0319,positive,5,4.5,2.75
Ses02F_impro03_F004,30.65,32.65,positive,5,4.5,2.75
Ses02F_impro03_F005,34.5699,38.8951,positive,4.5,3.5,2.75
Ses02F_impro03_F006,39.0078,52.92,positive,4.75,3.75,2.75
Ses02F_impro03_F007,52.93,61.8184,positive,4.75,3.75,2.75
Ses02F_impro03_F008,61.83,69.86,positive,4.75,4,2.75
Ses02F_impro03_F009,69.91,81.9971,positive,5,4.25,2.75
Ses02F_impro03_F010,83.93,91.61,positive,4.5,3.75,2.75
Ses02F_impro03_F011,95.45,99.6572,positive,4.75,3.75,3
Ses02F_impro03_F012,101.5291,102.95,positive,4.5,3.75,3
Ses02F_impro03_F013,105.135,111.47,positive,4.5,4,2.75
Ses02F_impro03_F014,112.7,117.27,positive,5,4.25,2.75
Ses02F_impro03_F015,121.0516,127.2609,positive,4.5,3.25,2.75
Ses02F_impro03_F016,127.3236,133.2123,positive,4.25,3,2.75
Ses02F_impro03_F017,133.6443,140.07,positive,4.25,3,2.75
Ses02F_impro03_F018,141.21,148.237,positive,4.25,3,2.75
Ses02F_impro03_F019,149.08,156.2108,positive,4.25,3,2.5
Ses02F_impro03_F020,156.23,164.7969,positive,4.25,3,2.75
Ses02F_impro03_F021,165.4402,176.5255,positive,4.5,3,2.5
Ses02F_impro03_F022,178.79,180.87,positive,4.5,3,2.25
Ses02F_impro03_F023,187.29,190.02,positive,4.75,3.25,2.25
Ses02F_impro03_F024,195.46,201.9,positive,4.75,4,3.5
Ses02F_impro03_F025,205.46,207.6783,positive,4.25,3.25,2.25
Ses02F_impro03_F026,220.38,222.24,positive,4.5,2.75,2.5
Ses02F_impro03_F027,225.0487,228.4874,positive,4.5,3.25,2.75
Ses02F_impro03_F028,231.8858,240.3492,positive,4.75,3.5,2.5
Ses02F_impro03_F029,240.4223,244.0151,positive,4.5,3.75,3
Ses02F_impro03_F030,246.65,250.5635,positive,4.5,3.5,2.25
Ses02F_impro03_M000,6.2177,8.7208,positive,4.25,3.25,2
Ses02F_impro03_M001,10.86,14.2922,neutral,3.5,3,2.25
Ses02F_impro03_M002,16.74,20.1143,positive,4.25,3.75,3.25
Ses02F_impro03_M003,20.6584,23.29,positive,4.5,3.5,3
Ses02F_impro03_M004,25.72,31.42,positive,4.5,3.5,2.5
Ses02F_impro03_M005,31.91,34.5281,positive,4.25,3.5,3
Ses02F_impro03_M006,69.65,71.33,positive,4.25,4,2.75
Ses02F_impro03_M007,81.7153,85.53,positive,4.25,3.5,2.75
Ses02F_impro03_M008,90.55,97.0405,positive,4,3.25,2.5
Ses02F_impro03_M009,97.27,102.0738,positive,4,3.25,2.5
Ses02F_impro03_M010,102.8845,106.06,positive,4.5,3.75,3
Ses02F_impro03_M011,110.84,114.19,positive,4.25,3.75,2.75
Ses02F_impro03_M012,116.73,121.8195,positive,4.5,4.5,2.75
Ses02F_impro03_M013,130.9859,137.0738,neutral,4,3,2.5
Ses02F_impro03_M014,139.87,141.31,neutral,4,2.5,2.25
Ses02F_impro03_M015,145.5923,149.6643,neutral,4,2.75,2.25
Ses02F_impro03_M016,153.6844,156.4834,neutral,4,3,2.5
Ses02F_impro03_M017,164.59,166.04,neutral,3.75,2.75,2.5
Ses02F_impro03_M018,175.73,179.59,neutral,4,3.25,2.5
Ses02F_impro03_M019,179.88,188.4736,positive,4.25,3.5,3
Ses02F_impro03_M020,189.38,195.65,positive,4,2.75,2.75
Ses02F_impro03_M021,201.04,207.0585,positive,4,3.25,3
Ses02F_impro03_M022,207.5653,211.0588,positive,4,3.25,3
Ses02F_impro03_M023,211.0776,220.74,positive,4.25,3.75,2.75
Ses02F_impro03_M024,221.52,225.77,positive,4,4.25,3.25
Ses02F_impro03_M025,228.14,233.2,positive,4,3.5,2.75
Ses02F_impro03_M026,244.0986,246.85,positive,4,2.75,2.5
