utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_script02_1_F000,20.17,21.51,negative,3,2.5,3
Ses02F_script02_1_F001,39.39,40.57,neutral,2,2.5,3
Ses02F_script02_1_F002,43.99,45.74,negative,2,2.5,3
Ses02F_script02_1_F003,46.94,49.21,negative,2.5,2.5,3.5
Ses02F_script02_1_F004,49.84,55.59,negative,2,3,4
Ses02F_script02_1_F005,72.69,73.97,neutral,3,2,2.5
Ses02F_script02_1_F006,98.29,99.77,negative,2,2,2.5
Ses02F_script02_1_F007,102.21,104.84,negative,2,2.5,3.5
Ses02F_script02_1_F008,111.12,113.55,negative,2,2.5,3
Ses02F_script02_1_F009,113.91,115.4,negative,3,2.5,3.5
Ses02F_script02_1_F010,116.38,117.69,negative,2.5,2.5,3.5
Ses02F_script02_1_F011,124.44,126.12,negative,2,2.5,3
Ses02F_script02_1_F012,127.73,130.4,negative,2,2.5,3.5
Ses02F_script02_1_F013,143.19,150.19,negative,2,4,4.5
Ses02F_script02_1_F014,161.39,168.6,negative,2,2.5,3.5
Ses02F_script02_1_F015,169.86,171.27,negative,2,2.5,3.5
Ses02F_script02_1_F016,185.8,187.54,negative,2,3,3.5
Ses02F_script02_1_F017,188.43,189.7,negative,2.5,2,2.5
Ses02F_script02_1_F018,201.77,211.47,negative,2,4,4
Ses02F_script02_1_F019,212.71,214.93,neutral,2.5,3,3
Ses02F_script02_1_F020,284.04,285.6,negative,3,2,2.5
Ses02F_script02_1_F021,287.68,289.17,neutral,3.5,2,3
Ses02F_script02_1_F022,290.44,291.84,negative,2,3.5,3.5
Ses02F_script02_1_M000,5.29,8.89,positive,3.5,3,3.5
Ses02F_script02_1_M001,8.9,13.03,positive,4,3.5,4
Ses02F_script02_1_M002,13.07,19.18,positive,3,3.5,3.5
Ses02F_script02_1_M003,19.22,20.31,positive,4,3,3.5
Ses02F_script02_1_M004,21.4,26.65,positive,3,2.5,3.5
Ses02F_script02_1_M005,26.69,31.43,positive,4,3.5,3.5
Ses02F_script02_1_M006,31.47,39.69,positive,3,4,4
Ses02F_script02_1_M007,41.24,44.05,neutral,2.5,3,3
Ses02F_script02_1_M008,46,47.2,neutral,2.5,2.5,2
Ses02F_script02_1_M009,49.01,50.5,neutral,2.5,2.5,2
Ses02F_script02_1_M010,55.37,62.4,neutral,3.5,3.5,4
Ses02F_script02_1_M011,62.5,67.48,neutral,3,3.5,4
Ses02F_script02_1_M012,68.15,72.9,neutral,3,3,3.5
Ses02F_script02_1_M013,74.16,79.71,neutral,4,3.5,4
Ses02F_script02_1_M014,80.27,85.85,positive,4,3,4
Ses02F_script02_1_M015,85.9,91.25,positive,4,4,4
Ses02F_script02_1_M016,93.45,98.21,positive,3,3,4.5
Ses02F_script02_1_M017,100.6,102.03,neutral,2.5,3.5,3
Ses02F_script02_1_M018,105.16,111.82,neutral,3,3.5,4
Ses02F_script02_1_M019,113.3,114.19,neutral,3.5,2.5,2.5
Ses02F_script02_1_M020,115.1,116.6,neutral,3.5,2.5,3
Ses02F_script02_1_M021,117.83,124.59,neutral,2.5,3,4
Ses02F_script02_1_M022,126.42,127.82,neutral,2.5,3.5,3.5
Ses02F_script02_1_M023,130.92,136.86,neutral,2.5,3.5,4
Ses02F_script02_1_M024,136.89,143.85,positive,4,3.5,4
Ses02F_script02_1_M025,149.67,159,positive,3.5,4,4
Ses02F_script02_1_M026,159.05,162.01,positive,3,3.5,4.5
Ses02F_script02_1_M027,168.72,170.35,negative,3.5,3.5,3.5
Ses02F_script02_1_M028,171.23,179.63,positive,3.5,3.5,4
Ses02F_script02_1_M029,179.67,186.61,neutral,4,4,4.5
Ses02F_script02_1_M030,187.58,188.7,positive,2.5,2.5,2.5
Ses02F_script02_1_M031,190.28,194.78,neutral,2.5,4,4
Ses02F_script02_1_M032,194.84,202.53,neutral,4,4,4
Ses02F_script02_1_M033,211.43,213.08,neutral,2.5,3,3
Ses02F_script02_1_M034,214.53,220.1,neutral,2.5,3.5,4
Ses02F_script02_1_M035,220.63,225.08,positive,2.5,3.5,3.5
Ses02F_script02_1_M036,225.14,233.26,positive,4,4,4
Ses02F_script02_1_M037,233.38,239.73,neutral,3,3.5,4.5
Ses02F_script02_1_M038,240.04,247.15,neutral,3,4,4
Ses02F_script02_1_M039,247.17,261.54,positive,3.5,4,4.5
Ses02F_script02_1_M040,261.74,271.7,positive,3.5,3.5,4.5
Ses02F_script02_1_M041,271.71,280.18,positive,4,3.5,4.5
Ses02F_script02_1_M042,280.21,284.64,positive,4,4,3.5
Ses02F_script02_1_M043,285.95,287.87,neutral,3,3,3
Ses02F_script02_1_M044,288.8,290.29,neutral,3,3,3
