utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02M_script02_1_F000,20.19,21.58,neutral,2.5,2.5,2
Ses02M_script02_1_F001,42.86,44.95,neutral,2,2,2
Ses02M_script02_1_F002,48,49.83,negative,2,2.5,3
Ses02M_script02_1_F003,51.4,53.84,negative,2,3,3
Ses02M_script02_1_F004,54.95,60.17,negative,2,3.5,3
Ses02M_script02_1_F005,76.53,78.27,neutral,2.5,1.5,2
Ses02M_script02_1_F006,105.79,107.41,neutral,2,2.5,2.5
Ses02M_script02_1_F007,108.99,111.68,negative,2,3,2.5
Ses02M_script02_1_F008,116.81,119.05,negative,2,3,3
Ses02M_script02_1_F009,119.47,121.15,negative,2.5,3,3
Ses02M_script02_1_F010,122.08,124.08,negative,2.5,2.5,2.5
Ses02M_script02_1_F011,132.71,134.56,neutral,2,3,3
Ses02M_script02_1_F012,136.1,139,negative,2,3.5,3
Ses02M_script02_1_F013,151.27,158.26,negative,2,3.5,3
Ses02M_script02_1_F014,170.64,178.57,negative,2,4,3
Ses02M_script02_1_F015,179.74,180.91,negative,2,3,2.5
Ses02M_script02_1_F016,197.37,199,negative,2.5,3,2
Ses02M_script02_1_F017,200.09,201.08,neutral,2.5,2.5,2.5
Ses02M_script02_1_F018,214.72,224.97,negative,2,4,3.5
Ses02M_script02_1_F019,226.47,228.48,negative,2.5,2.5,2.5
Ses02M_script02_1_F020,307.26,308.79,neutral,2.5,2.5,3
Ses02M_script02_1_F021,311.58,312.91,neutral,2.5,2,2
Ses02M_script02_1_F022,314.67,316.83,negative,2,2.5,2.5
Ses02M_script02_1_M000,4.93,8.28,positive,4,3.5,2.5
Ses02M_script02_1_M001,8.36,12.78,positive,4.5,3.5,2.5
Ses02M_script02_1_M002,13.17,19.08,positive,4,2,2
Ses02M_script02_1_M003,19.11,20.54,positive,4,3,2
Ses02M_script02_1_M004,21.92,28.18,positive,4,3,2
Ses02M_script02_1_M005,28.39,34,positive,4,3,1.5
Ses02M_script02_1_M006,34.41,43.27,positive,2.5,2.5,2.5
Ses02M_script02_1_M007,45.24,48.45,negative,2.5,2,2
Ses02M_script02_1_M008,50.4,51.75,negative,3,3,2
Ses02M_script02_1_M009,53.54,55.81,neutral,2.5,2,2
Ses02M_script02_1_M010,59.61,66.04,neutral,3.5,2.5,2
Ses02M_script02_1_M011,66.07,71.29,neutral,4,2.5,2
Ses02M_script02_1_M012,71.59,76.88,positive,4,2.5,2
Ses02M_script02_1_M013,78.2894,85.75,positive,3.5,3,2.5
Ses02M_script02_1_M014,85.87,92.41,positive,3.5,3,2.5
Ses02M_script02_1_M015,92.4252,97.22,positive,4,3.5,2
Ses02M_script02_1_M016,99.7938,106.1,positive,4,2.5,2
Ses02M_script02_1_M017,107.52,109.19,positive,3,3.5,2
Ses02M_script02_1_M018,111.78,117.13,negative,2.5,3.5,3
Ses02M_script02_1_M019,118.74,119.85,neutral,2.5,3,3
Ses02M_script02_1_M020,120.74,122.42,neutral,2.5,3.5,3
Ses02M_script02_1_M021,124.1,132.91,neutral,2.5,2.5,3
Ses02M_script02_1_M022,134.64,136.12,positive,2.5,3.5,2
Ses02M_script02_1_M023,138.77,143.96,positive,3.5,3.5,2.5
Ses02M_script02_1_M024,143.99,152.01,positive,3.5,3.5,3.5
Ses02M_script02_1_M025,158.01,168.1327,positive,3,4,3
Ses02M_script02_1_M026,168.174,171.55,positive,4.5,3,2.5
Ses02M_script02_1_M027,178.64,180.09,negative,3.5,3.5,2.5
Ses02M_script02_1_M028,180.46,190.41,positive,3,4,2.5
Ses02M_script02_1_M029,190.44,198.25,positive,3,3.5,3
Ses02M_script02_1_M030,199.14,200.36,negative,2,2.5,1.5
Ses02M_script02_1_M031,201.77,206.64,negative,2,2.5,3
Ses02M_script02_1_M032,206.71,215.35,negative,2.5,2.5,2.5
Ses02M_script02_1_M033,225.18,227.23,neutral,2.5,2.5,2.5
Ses02M_script02_1_M034,228.19,234.61,negative,4,2,2
Ses02M_script02_1_M035,235,240.12,positive,2.5,2,2
Ses02M_script02_1_M036,240.14,249.86,positive,4.5,3,2.5
Ses02M_script02_1_M037,250.67,255.41,positive,4,3,2.5
Ses02M_script02_1_M038,255.48,264.04,positive,3.5,3,2.5
Ses02M_script02_1_M039,264.11,282.9385,positive,3.5,3.5,2.5
Ses02M_script02_1_M040,282.97,294.5,positive,3,3.5,2.5
Ses02M_script02_1_M041,294.99,304.38,positive,4,3.5,2.5
Ses02M_script02_1_M042,304.44,307.91,positive,4.5,3,2.5
Ses02M_script02_1_M043,309.96,311.51,neutral,3,2,1.5
Ses02M_script02_1_M044,312.96,314.57,neutral,3,2.5,1.5
