utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02M_script01_3_F000,6.2437,9.9782,positive,4,3,3
Ses02M_script01_3_F001,11.9104,14.3718,positive,4,3.5,3
Ses02M_script01_3_F002,14.4248,19.533,positive,4,3,3.5
Ses02M_script01_3_F003,21.5974,28.9819,positive,3.5,2.5,3
Ses02M_script01_3_F004,30.2788,34.937,negative,3.5,3.5,2.5
Ses02M_script01_3_F005,35.0164,41.9509,neutral,2.5,3.5,2.5
Ses02M_script01_3_F006,42.7185,48.9383,negative,3.5,3,3
Ses02M_script01_3_F007,59.9223,63.416,positive,3,3,3.5
Ses02M_script01_3_F008,64.1042,67.9419,neutral,2.5,2.5,3
Ses02M_script01_3_F009,75.8028,80.5934,positive,4,3.5,3.5
Ses02M_script01_3_F010,113.3072,117.2243,positive,3,3.5,3.5
Ses02M_script01_3_F011,119.4741,123.4971,negative,3,2.5,3
Ses02M_script01_3_F012,124.4235,128.2083,positive,4,3,3
Ses02M_script01_3_F013,129.5846,131.7814,positive,4,3,3.5
Ses02M_script01_3_F014,133.5283,143.4007,positive,4,4.5,4
Ses02M_script01_3_F015,152.2937,161.3721,positive,4.5,4.5,4.5
Ses02M_script01_3_F016,162.8542,165.6598,positive,3.5,3,3
Ses02M_script01_3_F017,165.9774,172.409,positive,2.5,3,3
Ses02M_script01_3_F018,174.8175,179.8463,negative,2,3.5,3
Ses02M_script01_3_F019,182.4666,192.0214,negative,2,2.5,3.5
Ses02M_script01_3_F020,196.0709,199.7234,negative,3,2,3
Ses02M_script01_3_F021,202.2113,206.0226,negative,2,2,3.5
Ses02M_script01_3_F022,213.7247,216.0803,negative,3.5,2.5,3
Ses02M_script01_3_F023,220.0504,223.1206,negative,2.5,3,3
Ses02M_script01_3_F024,225.3174,228.1494,negative,1.5,3,3.5
Ses02M_script01_3_F025,359.3486,362.8688,negative,2.5,2.5,3.5
Ses02M_script01_3_F026,365.3567,374.8585,negative,2,3.5,4.5
Ses02M_script01_3_F027,374.9644,383.4604,negative,2.5,4,4
Ses02M_script01_3_F028,387.7482,391.1095,positive,4,3.5,4
Ses02M_script01_3_M000,9.346,12.5191,positive,4,2.5,3
Ses02M_script01_3_M001,19.5594,22.4179,neutral,3,3,2
Ses02M_script01_3_M002,28.6907,30.914,neutral,3,2.5,3
Ses02M_script01_3_M003,34.1165,36.3133,negative,2.5,2,2.5
Ses02M_script01_3_M004,41.2628,43.6713,negative,2.5,2.5,3
Ses02M_script01_3_M005,48.5942,61.0604,negative,3.5,3,3.5
Ses02M_script01_3_M006,62.5955,64.6335,neutral,3,2,3
Ses02M_script01_3_M007,66.5392,76.041,neutral,3,3,3
Ses02M_script01_3_M008,79.8788,89.7511,positive,4,4,4
Ses02M_script01_3_M009,89.8305,94.0124,positive,4,4,4
Ses02M_script01_3_M010,94.0653,104.2024,positive,4,4,4
Ses02M_script01_3_M011,104.3082,115.054,neutral,3.5,3.5,4
Ses02M_script01_3_M012,116.5891,120.3475,positive,3,3.5,3
Ses02M_script01_3_M013,122.5972,125.191,positive,3,3,2.5
Ses02M_script01_3_M014,127.0438,130.5904,positive,4,3.5,3.5
Ses02M_script01_3_M015,131.9138,134.7458,positive,3.5,3,3.5
Ses02M_script01_3_M016,142.7654,146.1268,positive,4,4,4.5
Ses02M_script01_3_M017,146.2499,153.9347,positive,4.5,4.5,4.5
Ses02M_script01_3_M018,160.2604,164.1776,positive,4.5,4.5,4.5
Ses02M_script01_3_M019,164.7599,166.9832,positive,2.5,2,2
Ses02M_script01_3_M020,172.5943,176.9085,negative,3,3.5,3.5
Ses02M_script01_3_M021,179.6875,183.1283,negative,2,2.5,2.5
Ses02M_script01_3_M022,190.9891,196.812,negative,2.5,3,3
Ses02M_script01_3_M023,199.9881,203.1642,negative,2,2,2.5
Ses02M_script01_3_M024,206.0226,214.3334,negative,2.5,2.5,3
Ses02M_script01_3_M025,216.345,220.2621,negative,2,2,3
Ses02M_script01_3_M026,222.9618,226.0585,negative,2,2.5,3
Ses02M_script01_3_M027,227.3025,234.5281,negative,2,3,3.5
Ses02M_script01_3_M028,234.634,249.8263,negative,3,3.5,4
Ses02M_script01_3_M029,249.9322,260.0957,negative,2,3.5,4.5
Ses02M_script01_3_M030,260.1751,276.8495,negative,2,3,4.5
Ses02M_script01_3_M031,276.929,289.3951,negative,2.5,4,4.5
Ses02M_script01_3_M032,289.5539,310.0662,negative,1.5,3.5,4.5
Ses02M_script01_3_M033,310.1721,332.6959,negative,1.5,3.5,4.5
Ses02M_script01_3_M034,332.7753,346.009,negative,2.5,3.5,4.5
Ses02M_script01_3_M035,346.0355,360.1426,negative,2.5,2.5,4.5
Ses02M_script01_3_M036,363.054,366.5213,neutral,3,2.5,3.5
Ses02M_script01_3_M037,382.9311,388.3834,positive,4,3.5,4
