utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_impro08_F000,5.072,9.3683,neutral,3.5,3,3.5
Ses02F_impro08_F001,17.0726,18.7868,neutral,4,2.5,3.5
Ses02F_impro08_F002,20.8328,25.5744,neutral,4,3,4
Ses02F_impro08_F003,26.0444,29.5192,neutral,4,2.5,3
Ses02F_impro08_F004,34.4217,41.707,neutral,3.5,3,4
Ses02F_impro08_F005,41.7208,49.8355,neutral,4,3,4
Ses02F_impro08_F006,49.8493,56.3328,neutral,3.5,3.5,4
Ses02F_impro08_F007,56.3466,57.4525,neutral,4,2.5,3.5
Ses02F_impro08_F008,57.5493,62.4568,neutral,4,3,3.5
Ses02F_impro08_F009,62.4706,66.7146,neutral,3.5,3,3
Ses02F_impro08_F010,66.7422,79.4747,neutral,3.5,3,4
Ses02F_impro08_F011,81.6722,84.0361,neutral,3.5,2.5,3.5
Ses02F_impro08_F012,86.4414,99.3203,neutral,3.5,3.5,4
Ses02F_impro08_F013,99.3367,107.9377,neutral,3.5,3,4
Ses02F_impro08_F014,108.8601,110.2602,neutral,4,3,3
Ses02F_impro08_F015,114.0341,115.5271,neutral,4,2.5,3
Ses02F_impro08_F016,118.9969,122.0827,neutral,3.5,2.5,3
Ses02F_impro08_F017,123.393,126.3472,neutral,4,3.5,3.5
Ses02F_impro08_F018,126.9596,130.7963,neutral,4,3.5,3.5
Ses02F_impro08_F019,133.8439,143.7972,neutral,3.5,4,4
Ses02F_impro08_F020,146.3132,148.7047,neutral,3.5,3,3
Ses02F_impro08_F021,153.6399,162.0139,neutral,3.5,2.5,4
Ses02F_impro08_F022,162.0146,173.1274,neutral,3.5,3.5,4
Ses02F_impro08_F023,175.2053,185.2554,neutral,3.5,3,4
Ses02F_impro08_F024,185.2692,190.5223,neutral,3.5,3.5,4
Ses02F_impro08_F025,193.5359,199.2729,neutral,4,3.5,4
Ses02F_impro08_F026,200.4894,205.6457,neutral,4,3,4
Ses02F_impro08_F027,205.6872,207.1232,neutral,4,3,4
Ses02F_impro08_M000,6.207,8.17,negative,2.5,3,3.5
Ses02F_impro08_M001,9.4065,17.6256,negative,2,3.5,4.5
Ses02F_impro08_M002,17.6532,22.1184,negative,2.5,3,4
Ses02F_impro08_M003,25.2703,26.3762,neutral,3,2.5,3.5
Ses02F_impro08_M004,29.1963,35.8594,negative,3,3.5,3.5
Ses02F_impro08_M005,55.8649,61.445,neutral,3,3,3
Ses02F_impro08_M006,62.443,64.3092,neutral,4,2.5,3
Ses02F_impro08_M007,78.2023,87.4005,neutral,3,4,4
Ses02F_impro08_M008,107.6198,109.3063,neutral,3,3,3
Ses02F_impro08_M009,109.8178,116.1077,neutral,3.5,4,3.5
Ses02F_impro08_M010,116.163,120.5591,neutral,3,4,3.5
Ses02F_impro08_M011,122.0458,123.6128,neutral,3,3,3
Ses02F_impro08_M012,125.5349,127.8996,neutral,2.5,3.5,3.5
Ses02F_impro08_M013,130.3879,134.9498,neutral,3.5,3,2.5
Ses02F_impro08_M014,143.5207,146.8899,positive,4,3.5,3
Ses02F_impro08_M015,148.3729,154.4831,neutral,3,3,3
Ses02F_impro08_M016,171.9981,177.3618,neutral,3,3,2.5
Ses02F_impro08_M017,188.8496,196.5496,positive,3.5,2.5,3.5
Ses02F_impro08_M018,199.107,202.0927,neutral,3.5,2.5,3
Ses02F_impro08_M019,204.6773,205.9775,neutral,4,2.5,2.5
