utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02M_impro08_F000,5.8326,11.4941,positive,4,3.6667,2.6667
Ses02M_impro08_F001,11.5765,17.4979,positive,3,4,3.3333
Ses02M_impro08_F002,17.5233,23.6412,positive,2.6667,3.6667,3.3333
Ses02M_impro08_F003,26.2317,31.2805,negative,2.3333,3.6667,3
Ses02M_impro08_F004,31.3039,37.8395,negative,2,4.3333,3.3333
Ses02M_impro08_F005,51.1141,60.9752,negative,2,4,3.3333
Ses02M_impro08_F006,61.0932,63.8674,neutral,3.6667,3.6667,2.3333
Ses02M_impro08_F007,63.8928,69.3915,neutral,2.6667,3.6667,2.6667
Ses02M_impro08_F008,69.5168,73.9495,neutral,3,3.6667,2.6667
Ses02M_impro08_F009,73.9713,79.1524,negative,2,3.6667,3
Ses02M_impro08_F010,80.9592,88.8614,neutral,3,3.3333,2
Ses02M_impro08_F011,88.8844,95.1091,negative,2.6667,3.3333,2
Ses02M_impro08_F012,98.9404,103.3519,negative,2.6667,3.3333,2
Ses02M_impro08_F013,117.401,121.6994,positive,3.6667,3.6667,2.3333
Ses02M_impro08_F014,123.0606,125.2593,neutral,3,3.6667,2.6667
Ses02M_impro08_F015,133.6816,134.696,neutral,2.6667,3,2
Ses02M_impro08_F016,134.7087,138.8649,negative,2.3333,3,2.6667
Ses02M_impro08_F017,138.8649,140.6043,negative,2.3333,3,2.6667
Ses02M_impro08_F018,141.4772,144.8732,negative,2,3,2.3333
Ses02M_impro08_F019,147.8773,151.8393,neutral,2.6667,2.6667,2
Ses02M_impro08_F020,164.0735,165.249,positive,4,3.6667,2.3333
Ses02M_impro08_F021,165.9457,173.0192,positive,4,3,3
Ses02M_impro08_F022,183.2845,185.0723,positive,3.3333,3.3333,2.6667
Ses02M_impro08_F023,187.3229,188.6099,positive,4,3,2.3333
Ses02M_impro08_F024,190.8923,191.894,positive,3,2.3333,2
Ses02M_impro08_F025,199.9925,201.4292,neutral,3.6667,3.3333,2.3333
Ses02M_impro08_F026,204.8688,206.1096,neutral,3.3333,2.6667,2
Ses02M_impro08_F027,208.1123,209.3096,neutral,3.6667,2.6667,2
Ses02M_impro08_F028,210.1273,213.703,positive,4,3,3
Ses02M_impro08_F029,214.6648,216.1669,positive,4,2.6667,2.3333
Ses02M_impro08_F030,216.1796,218.7792,positive,3.6667,3,2.3333
Ses02M_impro08_M000,3.6166,6.0102,neutral,3.6667,3,2.6667
Ses02M_impro08_M001,10.9934,13.1234,neutral,4,3,2.6667
Ses02M_impro08_M002,22.6205,27.312,neutral,3.3333,3,2.6667
Ses02M_impro08_M003,37.923,48.3927,neutral,3.6667,3.3333,3
Ses02M_impro08_M004,48.4404,51.375,neutral,3.6667,3.6667,3
Ses02M_impro08_M005,55.1628,57.5574,neutral,4,3.6667,2.6667
Ses02M_impro08_M006,62.0289,63.8421,positive,4,3.3333,2.6667
Ses02M_impro08_M007,78.1955,82.6714,neutral,3,3.3333,2.6667
Ses02M_impro08_M008,87.515,90.9077,neutral,3,3.3333,2.6667
Ses02M_impro08_M009,94.4263,100.1059,neutral,3.6667,3,2.6667
Ses02M_impro08_M010,100.1566,102.0586,neutral,3,3,3
Ses02M_impro08_M011,103.2505,112.7768,neutral,3,3.3333,3
Ses02M_impro08_M012,112.8186,118.1843,neutral,3,2.6667,2.6667
Ses02M_impro08_M013,118.8972,121.636,neutral,3,3,2.6667
Ses02M_impro08_M014,121.6487,124.0197,neutral,3.3333,3.3333,2.3333
Ses02M_impro08_M015,124.3367,132.5278,neutral,3,3.3333,2.6667
Ses02M_impro08_M016,132.5405,135.3819,neutral,3,2.6667,2.6667
Ses02M_impro08_M017,138.8867,140.1928,neutral,3,3,3
Ses02M_impro08_M018,140.7806,141.9234,neutral,3,2.3333,2.3333
Ses02M_impro08_M019,144.3452,148.4281,neutral,3,2.6667,2.6667
Ses02M_impro08_M020,149.9623,157.3799,neutral,3,2.3333,3
Ses02M_impro08_M021,157.3926,164.5089,neutral,3.3333,2.6667,3
Ses02M_impro08_M022,164.5313,166.1633,neutral,3,2.6667,2.6667
Ses02M_impro08_M023,167.4856,169.3876,neutral,3,3,2
Ses02M_impro08_M024,170.5161,172.3926,neutral,3,3.3333,2.6667
Ses02M_impro08_M025,172.9118,183.6004,neutral,3,3.6667,2.6667
Ses02M_impro08_M026,183.9704,187.7147,neutral,3.3333,2.6667,2.6667
Ses02M_impro08_M027,187.7365,191.1325,neutral,3.3333,3,3
Ses02M_impro08_M028,191.4882,197.1767,neutral,3,3,3
Ses02M_impro08_M029,197.302,208.1746,neutral,3,3.6667,3.3333
Ses02M_impro08_M030,208.2,212.2955,neutral,3.3333,2.6667,2.6667
Ses02M_impro08_M031,212.7393,216.277,neutral,3.3333,3,2.3333
