utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_impro06_F000,10.31,15.4,negative,1.6667,2.0,2.0
Ses02F_impro06_F001,21.15,23.86,negative,1.3333,2.0,1.6667
Ses02F_impro06_F002,25.52,32.26,negative,1.6667,3.0,2.6667
Ses02F_impro06_F003,41.73,43.37,negative,1.3333,1.3333,1.6667
Ses02F_impro06_F004,52.1888,54.6,negative,1.3333,2.6667,2.0
Ses02F_impro06_F005,75.8818,78.68,negative,1.6667,2.0,2.0
Ses02F_impro06_F006,82.16,88.2252,negative,2.0,2.6667,2.3333
Ses02F_impro06_F007,107.03,113.82,negative,2.0,2.3333,2.0
Ses02F_impro06_F008,114.3099,122.5338,negative,2.0,2.6667,2.3333
Ses02F_impro06_F009,130.67,132.78,negative,2.6667,3.3333,2.6667
Ses02F_impro06_F010,153.92,157.2495,negative,2.0,1.6667,1.6667
Ses02F_impro06_F011,172.77,174.93,negative,1.3333,3.3333,2.0
Ses02F_impro06_F012,176.03,179.129,negative,1.3333,3.3333,2.3333
Ses02F_impro06_F013,185.34,191.3555,negative,2.0,3.0,1.6667
Ses02F_impro06_F014,218.2176,219.4604,negative,2.3333,1.6667,2.0
Ses02F_impro06_M000,5.7967,8.0783,neutral,3.0,2.3333,1.6667
Ses02F_impro06_M001,15.7633,20.64,neutral,2.0,2.0,1.6667
Ses02F_impro06_M002,20.77,23.33,neutral,2.0,2.3333,2.3333
Ses02F_impro06_M003,24.56,25.89,neutral,2.3333,2.3333,1.6667
Ses02F_impro06_M004,33.11,40.3,neutral,2.3333,2.3333,2.3333
Ses02F_impro06_M005,43.34,50.1,neutral,2.6667,2.0,2.6667
Ses02F_impro06_M006,55.58,57.9644,neutral,3.0,2.0,2.6667
Ses02F_impro06_M007,59.12,68.5,neutral,3.0,2.0,2.3333
Ses02F_impro06_M008,70.82,76.17,neutral,2.6667,1.6667,2.0
Ses02F_impro06_M009,88.4296,99.1347,neutral,2.6667,2.0,2.6667
Ses02F_impro06_M010,100.7536,107.0617,neutral,2.6667,3.0,2.3333
Ses02F_impro06_M011,122.2578,130.86,neutral,3.3333,2.3333,2.6667
Ses02F_impro06_M012,132.59,138.25,neutral,3.0,2.3333,2.6667
Ses02F_impro06_M013,138.68,153.21,neutral,2.6667,3.0,3.0
Ses02F_impro06_M014,158.59,160.82,neutral,1.6667,2.0,2.0
Ses02F_impro06_M015,164.25,172.35,neutral,2.6667,2.0,2.3333
Ses02F_impro06_M016,175.43,177.5861,neutral,3.0,3.0,3.0
Ses02F_impro06_M017,179.23,187.37,neutral,2.6667,2.0,2.6667
Ses02F_impro06_M018,196.5253,210.6666,neutral,2.6667,2.3333,2.6667
Ses02F_impro06_M019,212.8076,217.7894,neutral,2.3333,2.3333,2.6667
