utterance_id,start_time,end_time,emotion,valence,arousal,dominance
Ses02F_impro07_F000,9.1738,13.9432,positive,4,3.5,4.5
Ses02F_impro07_F001,17.275,19.55,positive,5,4,4
Ses02F_impro07_F002,20.46,22.93,positive,4.5,4,4.5
Ses02F_impro07_F003,22.94,28.74,positive,4,4,4.5
Ses02F_impro07_F004,28.75,29.95,positive,4,3.5,3
Ses02F_impro07_F005,29.97,31.0789,positive,4,3.5,3
Ses02F_impro07_F006,31.0983,33,positive,5,4,3.5
Ses02F_impro07_F007,34.45,40.6076,positive,4.5,4,4
Ses02F_impro07_F008,40.63,48.35,positive,4.5,4,4.5
Ses02F_impro07_F009,48.37,52.63,positive,4,4.5,4.5
Ses02F_impro07_F010,52.63,57.8,positive,3.5,4,4.5
Ses02F_impro07_F011,57.81,65.93,positive,4,4,4.5
Ses02F_impro07_F012,65.94,71.19,positive,4,3,4
Ses02F_impro07_F013,71.2,74.5,positive,4,3.5,3.5
Ses02F_impro07_F014,77.31,83.57,positive,3,3.5,4
Ses02F_impro07_F015,83.58,87.53,positive,4,3.5,4.5
Ses02F_impro07_F016,87.54,89.98,positive,3.5,3,4
Ses02F_impro07_F017,90,96.9445,positive,3.5,3,4
Ses02F_impro07_F018,100.0166,111.3549,positive,4.5,4,4.5
Ses02F_impro07_F019,111.95,121.29,positive,4,3,4
Ses02F_impro07_F020,121.3,123.8909,positive,4,3.5,3.5
Ses02F_impro07_F021,125.8858,133.4,positive,4,3,3.5
Ses02F_impro07_F022,133.42,144.7518,positive,3.5,3.5,4
Ses02F_impro07_F023,144.76,146.45,positive,4,3,2.5
Ses02F_impro07_F024,146.47,148.65,positive,4,3,3.5
Ses02F_impro07_F025,148.67,156.3102,positive,4,4,4
Ses02F_impro07_F026,159.7568,165.88,positive,4.5,4.5,4.5
Ses02F_impro07_F027,166.96,168.26,positive,4,4,3.5
Ses02F_impro07_F028,168.29,172.3,positive,4,4,3.5
Ses02F_impro07_F029,172.53,173.6,positive,4,2.5,2
Ses02F_impro07_F030,173.8219,175.6762,positive,5,4.5,4
Ses02F_impro07_F031,177.15,179.84,positive,4,3,3
Ses02F_impro07_F032,180.3892,182.3015,positive,3.5,3.5,3
Ses02F_impro07_F033,182.31,186.7475,positive,3.5,2.5,3.5
Ses02F_impro07_F034,187.1942,193.4503,positive,3.5,3.5,3
Ses02F_impro07_F035,195.3825,199.0482,positive,4.5,4.5,4
Ses02F_impro07_F036,200.2705,202.51,positive,4,4.5,4
Ses02F_impro07_F037,202.57,204.21,positive,4,3,4
Ses02F_impro07_M000,6.7677,9.5033,neutral,4,3.5,3.5
Ses02F_impro07_M001,13.9746,16.8885,positive,3.5,3,3.5
Ses02F_impro07_M002,19.04,20.87,positive,5,3.5,4
Ses02F_impro07_M003,21.85,23.51,positive,3,3.5,3
Ses02F_impro07_M004,28.17,29.59,positive,4,3,3.5
Ses02F_impro07_M005,29.61,35.0773,positive,5,4,4.5
Ses02F_impro07_M006,40.69,43.58,positive,3.5,3,3.5
Ses02F_impro07_M007,44.6,45.82,positive,3.5,3,3
Ses02F_impro07_M008,50.09,51.41,positive,4,3,4
Ses02F_impro07_M009,51.47,52.61,positive,3.5,2.5,3
Ses02F_impro07_M010,57.45,60.57,positive,4.5,3.5,4
Ses02F_impro07_M011,63.143,64.9973,positive,4,2.5,3
Ses02F_impro07_M012,71.3699,74.5199,positive,4,3,3.5
Ses02F_impro07_M013,74.5199,78.25,positive,3,3.5,4
Ses02F_impro07_M014,82.88,84.21,positive,3.5,2.5,3.5
Ses02F_impro07_M015,88.3886,89.52,positive,3.5,2.5,2.5
Ses02F_impro07_M016,90.02,91.12,neutral,3.5,2.5,2
Ses02F_impro07_M017,95.59,101.15,positive,4,3.5,4
Ses02F_impro07_M018,108.7087,110.3028,positive,4,2.5,3.5
Ses02F_impro07_M019,110.3312,112.55,positive,4,3,3
Ses02F_impro07_M020,123.1375,127.2904,positive,4,3,3.5
Ses02F_impro07_M021,130.0139,132.6988,positive,4,2.5,3
Ses02F_impro07_M022,143.7874,145.6256,positive,4,3,2.5
Ses02F_impro07_M023,148.7694,150.1409,positive,4,2.5,2.5
Ses02F_impro07_M024,156.3531,159.9725,positive,4,4,4
Ses02F_impro07_M025,159.9725,160.88,positive,4,3,3
Ses02F_impro07_M026,160.8997,162.21,positive,4,3.5,4
Ses02F_impro07_M027,163.24,164.93,positive,4,3,3
Ses02F_impro07_M028,165.5326,173.6674,positive,4,4,4
Ses02F_impro07_M029,173.7,178.786,positive,4,4,4
Ses02F_impro07_M030,179.54,183.499,positive,4,3.5,4
Ses02F_impro07_M031,185.0531,187.1315,positive,4,2.5,3.5
Ses02F_impro07_M032,188.31,189.62,positive,3.5,2.5,2.5
Ses02F_impro07_M033,190.01,192.45,positive,3.5,3,3
Ses02F_impro07_M034,192.5002,195.3199,positive,4,3.5,3.5
Ses02F_impro07_M035,198.3914,203.6839,positive,4,3,3.5
