% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[3.3400 - 6.2900],Ses05M_script01_3_F000,neu,"[3.5000, 2.0000, 2.5000]","['You', ""'re"", 'the', 'only', 'one', 'I', 'know', 'who', 'loves', 'his', 'parents', '.']"
[10.1700 - 17.4600],Ses05M_script01_3_F001,hap,"[4.0000, 2.5000, 2.5000]","['It', 'is', 'all', 'right', '.', 'It', 'is', 'a', 'good', 'thing', '.', 'It', 'is', 'lovely', 'here', '.', 'The', 'air', 'is', 'sweet', '.']"
[19.9600 - 24.4800],Ses05M_script01_3_F002,xxx,"[3.5000, 2.0000, 3.0000]","['No', '.', 'But', 'I', ""'m"", 'not', 'going', 'to', 'stay', '.']"
[26.7600 - 30.4900],Ses05M_script01_3_F003,neu,"[3.0000, 2.0000, 3.0000]","['Well', ',', 'your', 'mother', ',', 'first', 'of', 'all', ',', 'pretty', 'much', 'told', 'me', 'to', 'leave', '.']"
[30.5400 - 36.6900],Ses05M_script01_3_F004,xxx,"[3.0000, 2.0000, 2.0000]","['You', 'saw', 'that', '.', 'And', 'well', 'you', 'have', 'been', '--']"
[39.8000 - 43.1700],Ses05M_script01_3_F005,xxx,"[2.5000, 3.0000, 2.5000]","['You', 'have', 'been', 'sort', 'of', 'embarrassed', 'since', 'I', 'got', 'here', '.']"
[53.5800 - 57.1300],Ses05M_script01_3_F006,neu,"[3.5000, 2.0000, 3.0000]","['I', 'figured', 'they', 'would', ',', 'your', 'mother', 'at', 'least', '.']"
[59.5600 - 64.7100],Ses05M_script01_3_F007,neu,"[3.0000, 3.0000, 3.0000]","['Well', ',', 'from', 'her', 'perspective', ',', 'I', 'mean', ',', 'why', 'else', 'would', 'I', 'come', 'here', '?']"
[79.7400 - 82.1800],Ses05M_script01_3_F008,xxx,"[4.0000, 2.0000, 2.5000]","['Yes', ',', 'that', 'is', 'why', 'I', 'came', '.']"
[123.0700 - 126.1400],Ses05M_script01_3_F009,hap,"[4.0000, 2.5000, 3.0000]","['Oh', ',', 'Chris', 'I', ""'ve"", 'been', 'ready', 'for', 'a', 'long', 'time', '.']"
[131.8600 - 134.5300],Ses05M_script01_3_F010,sad,"[3.0000, 2.0000, 2.5000]","['I', 'almost', 'got', 'married', 'two', 'years', 'ago', '.']"
[137.3100 - 139.5600],Ses05M_script01_3_F011,xxx,"[4.0000, 3.0000, 3.0000]","['You', 'started', 'to', 'write', 'me', '.']"
[141.9300 - 143.4600],Ses05M_script01_3_F012,hap,"[4.5000, 3.0000, 2.5000]","['Everyday', 'since', '.']"
[146.7600 - 154.1600],Ses05M_script01_3_F013,exc,"[4.0000, 3.5000, 3.0000]","['Well', ',', 'I', 'mean', ',', 'until', 'then', 'you', 'never', 'wrote', 'and', 'when', 'you', 'did', ',', 'what', 'did', 'you', 'say', '?', 'I', 'mean', ',', 'you', 'sure', 'can', 'be', 'ambiguous', '.']"
[163.4600 - 171.0900],Ses05M_script01_3_F014,xxx,"[5.0000, 4.0000, 3.5000]","['I', ""'ll"", 'never', 'forgive', 'you', '.', 'Why', 'did', 'you', 'wait', 'so', 'long', '?', 'All', 'this', 'time', 'I', ""'ve"", 'sat', 'around', 'wondering', 'if', 'I', 'was', 'crazy', 'for', 'thinking', 'of', 'you', '.']"
[174.5800 - 177.1800],Ses05M_script01_3_F015,exc,"[3.0000, 3.0000, 3.5000]","['Not', 'like', 'that', 'you', ""'re"", 'not', '.']"
[178.8000 - 186.3304],Ses05M_script01_3_F016,sad,"[2.5000, 3.0000, 3.5000]","['Like', 'Larry', ""'s"", 'brother', '.', 'Do', 'it', 'like', 'you', ',', 'Chris', '.', 'What', 'is', 'the', 'matter', '?']"
[190.8800 - 193.2400],Ses05M_script01_3_F017,xxx,"[2.5000, 3.5000, 3.5000]","['No', '.', 'Chris', ',', 'what', 'is', 'it', '?', 'Is', 'it', 'your', 'mother', '?']"
[196.9800 - 198.9700],Ses05M_script01_3_F018,xxx,"[2.0000, 2.0000, 3.5000]","['You', 'have', 'to', 'tell', 'me', '.']"
[200.5200 - 204.7000],Ses05M_script01_3_F019,sad,"[2.0000, 3.0000, 2.0000]","['Even', 'in', 'your', 'letters', 'there', 'was', 'something', 'ashamed', '.']"
[211.1600 - 213.3700],Ses05M_script01_3_F020,sad,"[2.5000, 2.0000, 2.5000]","['You', 'have', 'to', 'tell', 'me', '.']"
[216.9600 - 219.0581],Ses05M_script01_3_F021,sad,"[1.5000, 2.5000, 3.0000]","['It', 'would', 'not', 'work', 'like', 'this', '.']"
[229.2700 - 230.9500],Ses05M_script01_3_F022,neu,"[2.5000, 2.0000, 2.0000]","['Yeah', ',', 'sure', '.']"
[234.0200 - 235.6400],Ses05M_script01_3_F023,sad,"[2.5000, 2.0000, 2.5000]","['How', 'many', '?']"
[406.5000 - 409.1800],Ses05M_script01_3_F024,sad,"[3.0000, 2.0000, 2.0000]","['Do', 'you', 'still', 'feel', 'like', 'that', '?']"
[413.8400 - 424.4000],Ses05M_script01_3_F025,sad,"[2.5000, 2.5000, 3.5000]","['Because', 'you', 'can', 'not', 'feel', 'like', 'that', 'anymore', ',', 'Chris', '.', 'Because', 'everything', 'you', 'have', ',', 'you', 'have', 'a', 'right', 'to', ',', 'me', 'included', '.']"
[424.5800 - 430.9100],Ses05M_script01_3_F026,xxx,"[3.0000, 2.0000, 3.5000]","['And', 'you', 'father', ',', 'he', 'put', 'hundreds', 'of', 'planes', 'in', 'the', 'air', 'and', 'you', 'should', 'be', 'proud', '.', 'A', 'man', 'should', 'be', 'paid', 'for', 'that', '.']"
[434.8300 - 437.7200],Ses05M_script01_3_F027,hap,"[4.5000, 3.5000, 3.0000]","['[', 'LAUGHTER', ']', 'What', 'will', 'I', 'do', 'with', 'a', 'fortune', '?']"
[6.2181 - 10.4500],Ses05M_script01_3_M000,xxx,"[4.0000, 3.5000, 2.5000]","['I', 'know', '.', 'It', 'is', 'going', 'out', 'of', 'style', ',', 'is', 'not', 'it', '?']"
[17.2600 - 20.2500],Ses05M_script01_3_M001,exc,"[3.5000, 3.5000, 3.0000]","['So', ',', 'you', ""'re"", 'not', 'sorry', 'I', 'came', '?']"
[25.2200 - 26.9300],Ses05M_script01_3_M002,sur,"[2.0000, 2.0000, 2.0000]","['Why', '?']"
[30.1200 - 31.4900],Ses05M_script01_3_M003,neu,"[3.0000, 3.5000, 2.5000]",['Well-']
[37.4600 - 38.6700],Ses05M_script01_3_M004,xxx,"[2.5000, 3.0000, 3.0000]","['What', '?']"
[43.9700 - 53.4600],Ses05M_script01_3_M005,xxx,"[3.5000, 3.5000, 2.5000]","['Well', ',', 'I', 'planned', 'on', 'kind', 'of', 'sneaking', 'up', 'on', 'you', 'in', 'a', 'period', 'of', 'a', 'week', 'or', 'so', ',', 'but', 'they', 'all', 'take', 'it', 'for', 'granted', 'that', 'we', ""'re"", 'set', '.']"
[57.7800 - 59.7400],Ses05M_script01_3_M006,xxx,"[3.0000, 2.0000, 3.0000]","['How', 'did', 'you', 'know', '?']"
[66.9800 - 78.5900],Ses05M_script01_3_M007,xxx,"[3.5000, 3.5000, 2.0000]","['Well', ',', 'so', 'would', 'you', 'want', 'to', '?', 'I', 'mean', ',', 'I', 'guess', 'you', 'know', 'that', 'is', 'why', 'I', 'asked', 'you', 'to', 'come', '.']"
[82.5300 - 97.9500],Ses05M_script01_3_M008,xxx,"[4.5000, 4.0000, 3.5000]","['Annie', ',', 'I', 'love', 'you', '.', 'I', 'love', 'you', 'a', 'great', 'deal', '.', 'I', 'love', 'you', '.', '-I']"
[98.1400 - 112.8500],Ses05M_script01_3_M009,xxx,"[3.5000, 4.5000, 3.0000]","['I', 'do', 'not', 'know', 'what', 'to', 'say', '.', 'I', 'have', 'no', 'imagination', '.', 'That', 'is', 'all', 'I', 'have', 'to', 'say', 'to', 'you', '.', 'God', ',', 'I', ""'m"", 'embarrassing', 'you', '.', 'I-I', 'did', 'not', 'want', 'to', 'do', 'this', 'here', '.', 'I-', 'I', 'wanted', 'to', 'do', 'it', 'someplace', 'different', ',', 'someplace', 'where', 'we', 'could', 'be', 'new', 'to', 'each', 'other', '.']"
[113.0300 - 124.1900],Ses05M_script01_3_M010,exc,"[3.5000, 3.5000, 3.0000]","['You', 'feel', 'it', 'is', 'wrong', 'here', ',', 'do', 'not', 'you', ';', 'this', 'yard', ',', 'this', 'chair', '?', 'I', 'want', 'you', 'to', 'be', 'ready', 'for', 'me', ',', 'Annie', '.', 'I-', 'I', 'do', 'not', 'want', 'to', 'win', 'you', 'away', 'from', 'anything', '.']"
[127.0100 - 131.6100],Ses05M_script01_3_M011,xxx,"[2.0000, 3.0000, 2.0000]","['So', 'he', 'is', 'gone', 'forever', 'then', '?', 'You', 'sure', '?']"
[135.0800 - 137.0700],Ses05M_script01_3_M012,sur,"[3.0000, 3.0000, 2.5000]","['Why', 'did', 'not', 'you', '?']"
[139.4800 - 142.5800],Ses05M_script01_3_M013,hap,"[4.5000, 3.5000, 3.0000]","['You', 'felt', 'something', 'that', 'far', 'back', '?']"
[143.7700 - 147.1600],Ses05M_script01_3_M014,xxx,"[4.0000, 3.5000, 3.5000]","['Annie', ',', 'why', 'did', 'not', 'you', 'call', 'me', 'or', 'tell', 'me', '?']"
[153.3900 - 157.5500],Ses05M_script01_3_M015,xxx,"[4.5000, 3.5000, 3.5000]","['Give', 'me', 'a', 'kiss', ',', 'Annie', '.', 'Give', 'me', 'a', '--']"
[158.4500 - 164.7700],Ses05M_script01_3_M016,exc,"[4.5000, 4.5000, 4.5000]","['oh', ',', 'God', 'I', 'kissed', 'Annie', '.', 'I', 'kissed', 'Annie', '.', 'I', 'can', 'not', 'How', 'long', 'have', 'I', 'waited', 'to', 'do', 'that', '?']"
[170.1300 - 175.0000],Ses05M_script01_3_M017,exc,"[5.0000, 4.5000, 4.0000]","['Oh', ',', 'Annie', ',', 'we', ""'re"", 'gon', 'na', 'live', 'now', '.', 'I', ""'m"", 'going', 'to', 'make', 'you', 'so', 'happy', '.']"
[177.1800 - 179.1100],Ses05M_script01_3_M018,sur,"[2.0000, 3.5000, 3.0000]","['I', 'kissed', 'you', '.']"
[187.5700 - 192.0500],Ses05M_script01_3_M019,sad,"[2.5000, 3.0000, 2.5000]","['Lets', 'go', 'for', 'a', 'ride', '.', 'I', 'I-', 'I', 'want', 'to', 'be', 'alone', 'with', 'you', '.']"
[192.9000 - 195.7700],Ses05M_script01_3_M020,sad,"[3.0000, 3.5000, 2.5000]","['No', ',', 'nothing', 'like', 'that', '.']"
[205.1700 - 210.6900],Ses05M_script01_3_M021,sad,"[2.5000, 2.5000, 2.5000]","['Yeah', ',', 'I', 'suppose', 'I', 'have', 'been', '.', 'But', 'it', 'is', 'going', 'for', 'me', '.']"
[214.2000 - 216.6400],Ses05M_script01_3_M022,neu,"[2.0000, 3.0000, 2.5000]","['I', 'do', 'not', 'I', 'do', 'not', 'know', 'where', 'to', 'start', '.']"
[220.3200 - 224.2900],Ses05M_script01_3_M023,sad,"[2.5000, 2.5000, 2.5000]","['It', 'is', 'so', 'mixed', 'up', 'with', 'so', 'many', 'other', 'things', '.']"
[225.4600 - 229.8700],Ses05M_script01_3_M024,xxx,"[3.0000, 3.0000, 3.0000]","['You', 'remember', 'when', 'I', 'was', 'overseas', ',', 'I', 'was', 'in', 'command', 'of', 'a', 'company', '?']"
[231.5268 - 233.1245],Ses05M_script01_3_M025,sad,"[2.0000, 3.0000, 3.5000]","['I', 'lost', 'them', '.']"
[236.3100 - 238.4200],Ses05M_script01_3_M026,sad,"[2.0000, 2.0000, 3.0000]","['Just', 'about', 'all', '.']"
[241.8900 - 249.8300],Ses05M_script01_3_M027,sad,"[2.5000, 3.5000, 3.5000]","['It-', 'It', 'takes', 'time', 'to', 'toss', 'something', 'like', 'that', 'off', ',', 'I', 'mean', ',', 'because', 'they', 'were', ""n't"", 'just', 'men', '.']"
[250.5300 - 263.2400],Ses05M_script01_3_M028,xxx,"[2.0000, 3.5000, 4.0000]","['For', 'instance', ',', 'there', 'was', 'this', 'time', ',', 'and', 'it', 'had', 'been', 'raining', 'for', 'several', 'days', ',', 'and', 'this', 'kid', 'came', 'up', 'to', 'me', 'and', 'he', 'gave', 'me', 'his', 'last', 'pair', 'of', 'dry', 'socks', ',', 'just', 'put', 'them', 'in', 'my', 'pocket', '.']"
[263.4100 - 278.5700],Ses05M_script01_3_M029,sad,"[2.0000, 3.5000, 3.5000]","['I', 'know', 'it', 'is', 'it', 'is', 'just', 'a', 'little', 'thing', 'but', 'that', 'is', 'just', 'the', 'kind', 'of', 'guys', 'I', 'had', '.', 'They', 'did', 'not', 'die', '.', 'They', 'killed', 'themselves', 'for', 'each', 'other', '.']"
[278.6600 - 291.3600],Ses05M_script01_3_M030,sad,"[2.0000, 4.0000, 4.0000]","['I', 'mean', 'that', 'exactly', ',', 'anymore', 'selfish', '--', 'just', 'a', 'little', 'bit', 'more', 'selfish', 'and', 'they', 'would', 'have', 'been', 'here', 'today', '.', 'And', 'it', 'gave', 'me', 'an', 'idea', 'as', 'I', 'was', 'watching', 'them', 'all', 'go', 'down', '.']"
[291.6400 - 308.2300],Ses05M_script01_3_M031,xxx,"[2.5000, 4.0000, 4.5000]","['Everything', 'was', 'being', 'destroyed', 'see', ',', 'but', 'I', 'felt', 'like', 'something', 'new', 'was', 'being', 'created', 'at', 'the', 'same', 'time', '.', 'Like', 'it', 'kind', 'of', '--', 'responsibility', '.', 'You', 'know', ',', 'man', 'to', 'man', '.', 'Do', 'you', 'understand', 'what', 'I', ""'m"", 'saying', '?']"
[308.7600 - 320.8700],Ses05M_script01_3_M032,xxx,"[4.0000, 4.5000, 4.5000]","['And', 'and', 'to', 'see', 'that', 'again', ',', 'to', 'to', 'bring', 'that', 'back', 'on', 'the', 'earth', 'again', ',', 'like-', 'like', 'a', 'monument', 'that', 'that', 'would', 'stand', 'behind', 'these', 'men', 'and', 'and', 'and', 'it', 'would', 'make', 'a', 'difference', 'to', 'them', '.']"
[320.9400 - 336.4500],Ses05M_script01_3_M033,sad,"[2.5000, 3.5000, 4.0000]","['It', 'was', 'and', 'then', 'I', 'went', 'home', '.', 'And', 'it', 'was', 'incredible', '.', 'It', 'did', 'not', 'have', 'any', 'meaning', 'there', '.']"
[336.5200 - 345.2700],Ses05M_script01_3_M034,xxx,"[2.0000, 3.5000, 4.0000]","['I', 'mean', ',', 'the', 'whole', 'thing', 'was', 'like', 'some', 'kind', 'of', 'bus', 'accident', 'to', 'them', '.']"
[346.3400 - 350.3400],Ses05M_script01_3_M035,xxx,"[2.5000, 3.5000, 3.5000]","['So', 'I', 'went', 'back', 'to', 'work', 'for', 'my', 'dad', 'and', 'that', 'whole', 'rat', 'race', 'again', '.']"
[360.8700 - 371.3900],Ses05M_script01_3_M036,sad,"[1.5000, 3.5000, 4.0000]","['I', 'felt', 'what', 'you', 'said', ',', 'ashamed', 'somehow', 'because', 'nobody', 'had', 'changed', 'at', 'all', '.']"
[371.4300 - 383.6158],Ses05M_script01_3_M037,fru,"[2.0000, 4.0000, 4.0000]","['It', 'seemed', 'to', 'make', 'suckers', 'out', 'of', 'so', 'many', 'guys', '.', 'And', 'I-I', 'felt', 'wrong', 'to', 'be', 'alive', ';', 'to', 'to', 'open', 'that', 'bank', 'book', ',', 'to', 'to', 'drive', 'that', 'car', ',', 'the', 'new', 'car', ',', 'and', 'look', 'at', 'that', 'new', 'refrigerator', '.', 'I', 'mean', ',']"
[383.6258 - 399.3100],Ses05M_script01_3_M038,fru,"[2.5000, 4.5000, 5.0000]","['you', 'can', 'take', 'those', 'things', 'out', 'of', 'the', 'war', ',', 'but', 'if', 'you', ""'re"", 'gon', 'na', 'drive', 'that', 'car', 'you', 'have', 'got', 'to', 'know', 'that', 'that', 'came', 'from', 'the', 'love', 'a', 'man', 'can', 'have', 'from', 'a', 'man', '.', 'And', 'you', 'have', 'got', 'to', 'be', 'a', 'little', 'bit', 'better', 'because', 'of', 'that', '.', 'Because', 'if', 'you', ""'re"", 'not', ',', 'then', 'it', 'is', 'all', 'just', 'loot', 'and', 'there', ""'s"", 'blood', 'on', 'it', 'and', 'I', 'did', 'not', 'want', 'any', 'of', 'it', '.']"
[403.0000 - 405.2800],Ses05M_script01_3_M039,sad,"[2.0000, 3.5000, 3.0000]","['And', 'I', 'guess', 'that', 'included', 'you', '.']"
[410.9900 - 413.4300],Ses05M_script01_3_M040,sad,"[3.5000, 3.0000, 3.5000]","['I', 'want', 'you', 'now', ',', 'Annie', '.']"
[430.4700 - 432.3400],Ses05M_script01_3_M041,exc,"[4.0000, 3.5000, 4.0000]","['Oh', ',', 'Annie', ',']"
