% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[9.9600 - 11.5200],Ses05M_impro05_F000,neu,"[3.0000, 2.3333, 2.0000]","['hmm', 'hmm']"
[11.5500 - 13.3300],Ses05M_impro05_F001,neu,"[3.0000, 2.6667, 1.6667]","['how', 'long', 'ago', 'was', 'that']"
[19.1100 - 20.4800],Ses05M_impro05_F002,neu,"[3.0000, 1.6667, 2.0000]",['uh-hmm']
[22.4400 - 26.7400],Ses05M_impro05_F003,neu,"[3.0000, 2.3333, 2.6667]","['um', 'okay', 'well', 'you', 'can', 'fly', 'file', 'a', 'claim', 'where', 'were', 'you', 'coming', 'from']"
[29.8300 - 32.8600],Ses05M_impro05_F004,neu,"[3.0000, 2.6667, 3.0000]","['so', 'within', 'the', 'country', 'though', 'umm']"
[34.0400 - 41.3900],Ses05M_impro05_F005,neu,"[3.0000, 2.0000, 2.6667]","['yeah', 'well', 'the', 'chances', 'of', 'it', 'being', 'lost', 'forever', 'you', 'know', 'are', 'slight', 'because', 'you', 'were', 'in', 'the']"
[41.4000 - 46.8300],Ses05M_impro05_F006,neu,"[3.0000, 2.6667, 3.0000]","['well', 'i', 'mean', 'you', 'know', 'that', 'happens', 'pretty', 'often', 'that', 'sometimes', 'baggage', 'gets', 'lost']"
[46.8700 - 48.0600],Ses05M_impro05_F007,neu,"[3.0000, 2.6667, 2.3333]",['yeah']
[52.3600 - 53.6000],Ses05M_impro05_F008,neu,"[3.0000, 1.6667, 2.0000]",['okay']
[56.8300 - 60.8500],Ses05M_impro05_F009,neu,"[3.0000, 2.0000, 2.6667]","['did', 'you', 'have', 'insurance', 'on', 'your', 'flight']"
[63.8100 - 67.8800],Ses05M_impro05_F010,neu,"[3.0000, 1.6667, 2.6667]","['no', 'you', 'have', 'to', 'buy', 'it', 'now', 'it', 'is', 'like', 'thirty', 'dollar', 'extra']"
[70.2300 - 73.1300],Ses05M_impro05_F011,neu,"[3.0000, 2.3333, 2.3333]","['well', 'it', 'is', 'something', 'that', 'worth']"
[74.4400 - 76.2800],Ses05M_impro05_F012,neu,"[3.0000, 2.0000, 2.0000]","['yeah', 'i', 'do', 'not', 'know']"
[78.9900 - 85.7900],Ses05M_impro05_F013,neu,"[3.0000, 2.0000, 2.6667]","['chances', 'are', 'it', 'is', 'probably', 'just', 'you', 'know', 'taking', 'time', 'being', 'um', 'unloaded', 'from', 'the', 'airplane']"
[86.4700 - 94.8600],Ses05M_impro05_F014,neu,"[2.3333, 2.3333, 2.6667]","['um', 'well', 'there', 'not', 'much', 'i', 'can', 'do', 'i', 'can', 'you', 'can', 'file', 'this', 'report', 'and', 'we', 'call', 'you', 'when', 'it', 'comes', 'in']"
[100.3200 - 101.9800],Ses05M_impro05_F015,neu,"[2.3333, 2.0000, 2.0000]",['wow']
[102.9400 - 108.8400],Ses05M_impro05_F016,neu,"[3.0000, 2.0000, 2.3333]","['wow', 'well', 'that', 'is', 'really', 'important', 'obviously', 'but', 'um']"
[112.4000 - 118.1900],Ses05M_impro05_F017,neu,"[3.0000, 3.0000, 2.6667]","['uh', 'actually', 'i', 'do', 'not', 'know', 'that', 'that', 'is', 'legal', 'um', 'it', 'is', 'the', 'issue']"
[118.2200 - 121.6200],Ses05M_impro05_F018,neu,"[3.0000, 3.3333, 3.0000]","['yeah', 'i', 'mean', 'your', 'bag', 'might', 'have', 'been', 'confiscated', 'because', 'it', 'is']"
[122.5700 - 125.3700],Ses05M_impro05_F019,neu,"[2.6667, 2.3333, 2.6667]","['it', 'is', 'a', 'biohazard', 'so', 'um']"
[130.4200 - 134.1300],Ses05M_impro05_F020,neu,"[3.3333, 2.3333, 2.6667]","['yeah', 'let', 'me', 'just', 'call', 'security']"
[134.9000 - 136.3100],Ses05M_impro05_F021,neu,"[4.3333, 3.3333, 2.0000]","['laughter', 'okay', 'hold', 'on']"
[4.7300 - 10.2900],Ses05M_impro05_M000,neu,"[3.3333, 3.0000, 2.3333]","['hi', 'um', 'my', 'luggage', 'did', 'not', 'come', 'out', 'of', 'the', 'conveyor', 'thingy']"
[10.3200 - 13.0500],Ses05M_impro05_M001,neu,"[3.0000, 2.3333, 2.3333]","['so', 'um', 'what', 'do', 'i', 'do']"
[13.0700 - 19.8200],Ses05M_impro05_M002,neu,"[3.0000, 3.0000, 2.3333]","['uh', 'like', 'an', 'hour', 'and', 'a', 'half', 'ago', 'i', 'talked', 'to', 'somebody', 'who', 'was', 'standing', 'out', 'there', 'and', 'they', 'said', 'wait', 'sometimes', 'like', 'random', 'butt', 'pieces', 'come', 'out', 'late']"
[19.8500 - 22.7500],Ses05M_impro05_M003,neu,"[3.0000, 3.0000, 2.3333]","['and', 'so', 'i', 'waited', 'there', 'but', 'nothing', 'came']"
[26.1700 - 30.3400],Ses05M_impro05_M004,neu,"[3.0000, 3.0000, 2.3333]","['i', 'was', 'coming', 'from', 'um', 'the', 'midwest', 'like', 'iowa']"
[31.4200 - 34.3700],Ses05M_impro05_M005,neu,"[3.0000, 3.0000, 2.6667]","['yeah', 'i', 'know', 'i', 'was', 'in', 'the', 'country', 'i', 'mean', 'it', 'is', 'not', 'that', 'complicated']"
