% [START_TIME - END_TIME],TURN_NAME,EMOTION,"[V, A, D]",TEXT
[6.0700 - 10.2900],Ses05M_script01_1_F000,sad,"[2.5000, 2.5000, 3.0000]","['what', 'is', 'he', 'going', 'to', 'say', 'maybe', 'we', 'should', 'tell', 'him', 'before', 'he', 'sees', 'it']"
[10.9500 - 16.9600],Ses05M_script01_1_F001,sad,"[2.0000, 2.5000, 3.0000]","['when', 'i', 'was', 'the', 'first', 'one', 'up', 'he', 'was', 'still', 'in', 'bed', 'how', 'could', 'he', 'have', 'seen', 'it']"
[18.2800 - 19.8700],Ses05M_script01_1_F002,xxx,"[2.0000, 2.5000, 3.0000]",['when']
[28.1500 - 31.4400],Ses05M_script01_1_F003,xxx,"[2.0000, 2.0000, 3.0000]","['what', 'was', 'he', 'doing', 'out', 'here', 'at', 'four', 'in', 'the', 'morning']"
[36.9600 - 39.1800],Ses05M_script01_1_F004,sad,"[2.0000, 2.5000, 2.5000]","['did', 'you', 'talk', 'to', 'him']"
[43.6300 - 45.3000],Ses05M_script01_1_F005,sad,"[2.0000, 2.0000, 2.5000]","['he', 'cried', 'hard']"
[48.9500 - 58.8400],Ses05M_script01_1_F006,xxx,"[2.0000, 2.5000, 3.0000]","['what', 'was', 'he', 'doing', 'out', 'there', 'at', 'that', 'hour', 'he', 'is', 'getting', 'just', 'like', 'after', 'larry', 'died', 'walking', 'around', 'at', 'night', 'he', 'dreams']"
[60.8800 - 63.5600],Ses05M_script01_1_F007,xxx,"[2.5000, 2.0000, 2.5000]","['what', 'is', 'the', 'meaning', 'of', 'that']"
[68.6900 - 70.1200],Ses05M_script01_1_F008,xxx,"[2.5000, 2.5000, 2.5000]",['what']
[73.0000 - 75.0400],Ses05M_script01_1_F009,xxx,"[2.0000, 2.5000, 2.5000]","['what', 'do', 'you', 'mean', 'dishonest']"
[81.4400 - 85.3200],Ses05M_script01_1_F010,fru,"[2.0000, 3.5000, 3.5000]","['what', 'do', 'you', 'want', 'to', 'do', 'argue', 'with', 'him']"
[102.3700 - 104.4100],Ses05M_script01_1_F011,xxx,"[2.5000, 3.5000, 3.5000]","['you', 'can', 'not', 'say', 'that', 'to', 'him']"
[106.3200 - 108.9500],Ses05M_script01_1_F012,fru,"[2.0000, 3.0000, 4.0000]","['how', 'are', 'you', 'gon', 'na', 'prove', 'it', 'can', 'you', 'prove', 'it']"
[113.4600 - 123.7900],Ses05M_script01_1_F013,fru,"[2.0000, 3.0000, 4.0000]","['to', 'you', 'it', 'is', 'and', 'to', 'me', 'but', 'not', 'to', 'him', 'now', 'you', 'can', 'talk', 'yourself', 'until', 'you', 'blue', 'in', 'the', 'face', 'chris', 'but', 'there', 'no', 'body', 'and', 'there', 'no', 'grave', 'so', 'where', 'are', 'you']"
[127.6500 - 134.3100],Ses05M_script01_1_F014,ang,"[2.0000, 3.0000, 4.0000]","['the', 'trouble', 'is', 'the', 'god', 'damn', 'newspapers', 'i', 'mean', 'every', 'every', 'week', 'a', 'kid', 'turns', 'up', 'missing', 'like', 'longer', 'than', 'larry']"
[139.5700 - 141.3300],Ses05M_script01_1_F015,xxx,"[2.5000, 2.0000, 2.5000]",['why']
[142.8900 - 145.9400],Ses05M_script01_1_F016,xxx,"[2.0000, 2.5000, 3.5000]","['well', 'i', 'have', 'an', 'idea', 'but', 'what', 'is', 'the', 'story']"
[150.8000 - 153.1900],Ses05M_script01_1_F017,xxx,"[2.0000, 1.5000, 3.0000]","['well', 'that', 'is', 'your', 'business', 'chris']"
[154.3400 - 158.1600],Ses05M_script01_1_F018,ang,"[2.0000, 3.5000, 3.5000]","['well', 'what', 'do', 'you', 'want', 'me', 'to', 'do', 'you', 'old', 'enough', 'to', 'make', 'to', 'know', 'your', 'own', 'mind']"
[159.0100 - 161.6200],Ses05M_script01_1_F019,xxx,"[2.0000, 3.0000, 2.5000]","['well', 'you', 'want', 'to', 'make', 'sure', 'that', 'your', 'father', 'is', 'not']"
[163.3700 - 165.1900],Ses05M_script01_1_F020,fru,"[1.5000, 3.5000, 3.5000]","['i', 'just', 'saying']"
[180.1600 - 183.4700],Ses05M_script01_1_F021,ang,"[2.0000, 3.0000, 3.0000]","['i', 'ignore', 'what', 'i', 'got', 'to', 'ignore', 'i', 'mean', 'the', 'girl', 'is', 'larry', 'girl']"
